,artist_name,spotify_name,spotify_id,spotify_similarity,spotify_popularity,spotify_followers,spotify_listeners,spotify_genre_1,spotify_genre_2,spotify_genre_3,spotify_genre_4,spotify_genre_5,spotify_genre_6,spotify_genre_7,spotify_genre_8,spotify_genre_9,spotify_genre_10,spotify_genre_11,spotify_genre_12,spotify_genre_13,spotify_genre_14,spotify_genre_15,spotify_genre_16,spotify_genre_17,spotify_genre_18
/artists/115227-stranglers,The Stranglers,The Stranglers,0RUEHcBiENFEqxgicqS2ig,1.0,62.0,420574.0,2200000.0,art rock,glam rock,new romantic,new wave,new wave pop,post-punk,protopunk,pub rock,punk,rock,synthpop,zolo,,,,,,
/artists/4129871-strapones,The Strapones,The Strapones,4PZjtAPsI7eolLatggpIV7,1.0,3.0,127.0,50.0,swiss punk,,,,,,,,,,,,,,,,,
/artists/518101-streets,The Streets,The Streets,4GvOygVQquMaPm8oAc0vXi,1.0,60.0,387924.0,1300000.0,birmingham hip hop,grime,uk garage,,,,,,,,,,,,,,,
/artists/182943-string-cheese-incident,The String Cheese Incident,The String Cheese Incident,7N3JfLDzzjXdPbsyco7X0l,1.0,49.0,183168.0,243500.0,jam band,jamgrass,progressive bluegrass,,,,,,,,,,,,,,,
/artists/505761-strivers,The Strivers,The Strivers,4X0uhV0qu2JyoBAQN6wefU,1.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,
/artists/94722-strong,The Strong,The Strong,2kjPxcDGCIO7YRASbQ6bRL,1.0,0.0,12.0,13.0,,,,,,,,,,,,,,,,,,
/artists/9351844-stroppies,The Stroppies,The Stroppies,6r5Oeuk1Jrn6TxkwcZVXYY,1.0,22.0,4466.0,11400.0,garage psych,melbourne indie,,,,,,,,,,,,,,,,
/artists/3548436-strumbellas,The Strumbellas,The Strumbellas,6ujr1NkqbZpYOhquczUUfl,1.0,62.0,233658.0,2200000.0,canadian indie,folk-pop,pop rock,stomp and holler,,,,,,,,,,,,,,
/artists/4915163-strypes,The Strypes,The Strypes,2sShFUqcFIAZGqagNYy4om,1.0,39.0,62932.0,102200.0,garage rock,,,,,,,,,,,,,,,,,
/artists/69616-stunned-guys,The Stunned Guys,The Stunned Guys,65T2gXuk9TCJk0kuMubwXH,1.0,35.0,12207.0,46200.0,gabba,happy hardcore,hardcore techno,speedcore,,,,,,,,,,,,,,
/artists/492516-subs,The Subs,The Subs,06h5xeeCDip3usS3go9zjI,1.0,40.0,19664.0,104600.0,belgian electronic,belgian pop,belgian rock,,,,,,,,,,,,,,,
/artists/115847-subways,The Subways,The Subways,4BntNFyiN3VGG4hhRRZt9d,1.0,52.0,185053.0,647300.0,garage rock,garage rock revival,modern rock,new rave,,,,,,,,,,,,,,
/artists/4147296-sueves,The Sueves,The Sueves,6z4AiTKK8uKR2Lca6rZxfr,1.0,17.0,1559.0,3000.0,garage punk,,,,,,,,,,,,,,,,,
/artists/4651203-suffers,The Suffers,The Suffers,73ncl3RMnT90eLFhZdO2WU,1.0,37.0,41574.0,79800.0,funk,houston indie,,,,,,,,,,,,,,,,
/artists/512757-sugarhill-gang,The Sugarhill Gang,The Sugarhill Gang,7zliF6Q946WznVk3ZMYhZX,1.0,56.0,258160.0,1200000.0,east coast hip hop,electro,funk,hip hop,hip house,new jersey rap,old school hip hop,rap,,,,,,,,,,
/artists/7309109-sugazz,The Sugazz,The SugaZz,1rDfrHiGcZqxklcHrqqwDG,1.0,15.0,43.0,4600.0,,,,,,,,,,,,,,,,,,
/artists/3122566-suitcase-junket,The Suitcase Junket,The Suitcase Junket,7Iew8GtdYcaznLxIJpJxeS,1.0,37.0,11672.0,93900.0,deep new americana,new england americana,one-person band,western mass indie,,,,,,,,,,,,,,
/artists/10027774-sun-skippers,The Sun Skippers,The Sun Skippers,1g4iTYXD6iJIfQZHEWNm31,1.0,6.0,51.0,899.0,,,,,,,,,,,,,,,,,,
/artists/2388869-sunday-blues,The Sunday Blues,The Sunday Blues,7AI1XMW7brb6QtpbAvh7Nz,1.0,0.0,37.0,13.0,asbury park indie,,,,,,,,,,,,,,,,,
/artists/3699091-sunmakers,The Sunmakers,The Sunmakers,5lC9oHiMuGltFt7rT9IXvh,1.0,0.0,52.0,30.0,,,,,,,,,,,,,,,,,,
/artists/1972910-sunny-boys,The Sunny Boys,The Sunny Boys,5dgxeHIfUje1iIA1kHO1oj,1.0,14.0,2.0,191.0,,,,,,,,,,,,,,,,,,
/artists/421728-sunpilots,The Sunpilots,The Sunpilots,41cuZUA6uQ5XzOrvR4cpvP,1.0,4.0,1160.0,236.0,,,,,,,,,,,,,,,,,,
/artists/371108-sunrise,The Sunrise,The Sunrise,4GYdozqm2NdOHVOwjySfGn,1.0,6.0,513.0,334.0,,,,,,,,,,,,,,,,,,
/artists/323825-sunshine-underground,The Sunshine Underground,The Sunshine Underground,3On7zXKjSRYhbsuUpLJ59k,1.0,33.0,26892.0,46600.0,british indie rock,leeds indie,new rave,,,,,,,,,,,,,,,
/artists/964937-sunwashed-avenues,The Sunwashed Avenues,THE SUNWASHED AVENUES,3dA9anVtB3z1Xe7rUDrxSr,1.0,0.0,18.0,6.0,,,,,,,,,,,,,,,,,,
/artists/542964-supermen-lovers,The Supermen Lovers,The Supermen Lovers,08dJ0NJ9jMf8qdLmdhQ2yA,1.0,50.0,20410.0,559000.0,filter house,,,,,,,,,,,,,,,,,
/artists/8641719-superweaks,The Superweaks,The Superweaks,1h1DjedTU97N26OVFFKsT1,1.0,17.0,2115.0,3500.0,,,,,,,,,,,,,,,,,,
/artists/3248771-supowers,The Supowers,The Supersonics,3FtuTq3oY78SW4vaK7FhDt,0.74,40.0,792.0,138200.0,,,,,,,,,,,,,,,,,,
/artists/414991-sweet,The Sweet,The Sweet,64JgVJdkSDXU6AEJUOnspK,1.0,14.0,604.0,4000.0,,,,,,,,,,,,,,,,,,
/artists/2347081-sweet-remains,The Sweet Remains,The Sweet Remains,35HoDSeQMKnwC1f4sng0eK,1.0,40.0,8207.0,149700.0,indie folk,,,,,,,,,,,,,,,,,
/artists/1973036-sweet-serenades,The Sweet Serenades,The Sweet Serenades,2FBDYN1Vj8VBv3r9CwuReq,1.0,32.0,3024.0,40800.0,shiver pop,,,,,,,,,,,,,,,,,
/artists/13994-sweet-vandals,The Sweet Vandals,The Sweet Vandals,1XZDVkkNMbRedC3pYZLDqO,1.0,24.0,7919.0,11400.0,bboy,deep funk,funk,,,,,,,,,,,,,,,
/artists/390351-swell-season,The Swell Season,The Swell Season,2buJppisWV2GWWBWgkK074,1.0,38.0,69198.0,98400.0,melancholia,,,,,,,,,,,,,,,,,
/artists/300502-swellers,The Swellers,The Swellers,1xpkFcz84H5OVOgbDGcYxw,1.0,39.0,31234.0,85800.0,alternative emo,anthem emo,melodic hardcore,pop punk,skate punk,,,,,,,,,,,,,
/artists/4336321-swing-ninjas,The Swing Ninjas,The Swing Ninjas,22coFU88Fr9DPEnn5KnMja,1.0,20.0,2734.0,6300.0,modern swing,,,,,,,,,,,,,,,,,
/artists/13958-swiss,The Swiss,The Swiss,4721IQU68mPGmP62CXoz5x,1.0,33.0,8741.0,52500.0,nu disco,,,,,,,,,,,,,,,,,
/artists/8300063-swiss-and-the-swede,The Swiss & The Swede,The Swiss & the Swede,5EmG87q3TT0qekpfng4m1g,1.0,0.0,12.0,10.0,,,,,,,,,,,,,,,,,,
/artists/10135922-swiss-crossroads-blues-band,The Swiss Crossroads Blues Band,,,,,,,,,,,,,,,,,,,,,,,,
/artists/69617-sword,The Sword,The Sword,0q32a3GRCjDxS4EIrC7YVY,1.0,50.0,179081.0,285500.0,psychedelic doom,sludge metal,stoner metal,stoner rock,,,,,,,,,,,,,,
/artists/5075528-ts-monk-sextet,The T.s. Monk Sextet,,,,,,,,,,,,,,,,,,,,,,,,
/artists/10136931-tabernacle-choir-at-temple-square,The Tabernacle Choir at Temple Square,The Tabernacle Choir at Temple Square,1GRl6sRyLg9ToOohIE2wW5,1.0,35.0,11862.0,25600.0,,,,,,,,,,,,,,,,,,
/artists/724402-talent,The Talent,The Talent,5JtTuQNpad1k6PFmY8cnvH,1.0,10.0,7.0,3500.0,,,,,,,,,,,,,,,,,,
/artists/319682-tallest-man-on-earth,The Tallest Man On Earth,The Tallest Man On Earth,2BpAc5eK7Rz5GAwSp9UYXa,1.0,59.0,600552.0,1100000.0,indie folk,stomp and holler,swedish americana,swedish singer-songwriter,,,,,,,,,,,,,,
/artists/229291-tallis-scholars,The Tallis Scholars,The Tallis Scholars,3vENFkiF5PZRluBBtQiwcG,1.0,47.0,19640.0,90800.0,british choir,choral,classical,early music,early music choir,early music ensemble,polyphony,,,,,,,,,,,
/artists/4412058-tango-club,The Tango Club,,,,,,,,,,,,,,,,,,,,,,,,
/artists/30513-tape-vs-rqm,The Tape vs. RQM,The Tape vs. RQM,5niWVRniW1kUqd1a5hdIFh,1.0,0.0,60.0,29.0,,,,,,,,,,,,,,,,,,
/artists/5434053-tarantino-experience,The Tarantino Experience,The Tarantino Experience,3mRInWVq7iwEyr5DbEns2r,1.0,0.0,65.0,17.0,,,,,,,,,,,,,,,,,,
/artists/542791-tarantinos,The Tarantinos,The Tarantino Experience,3mRInWVq7iwEyr5DbEns2r,0.68,0.0,65.0,17.0,,,,,,,,,,,,,,,,,,
/artists/1096241-tarantula-waltz,The Tarantula Waltz,The Tarantula Waltz,7KqyMhqYoujfdaQZni6iUR,1.0,14.0,2192.0,2600.0,swedish americana,,,,,,,,,,,,,,,,,
/artists/5778424-technicolor-orchestra,The Technicolor Orchestra,"Orlando Pops Orchestra & Singers (From ""Joseph and the Amazing Technicolor Dreamcoat "")",7wr9OHkoH5HDlDyFF0CTS2,0.34,0.0,3.0,2600.0,,,,,,,,,,,,,,,,,,
/artists/188567-tellers,The Tellers,The Tellers,5vKXM3f6K03vATYhXU4xTw,1.0,24.0,4269.0,12400.0,belgian rock,,,,,,,,,,,,,,,,,
/artists/674303-temper-trap,The Temper Trap,The Temper Trap,4W48hZAnAHVOC2c8WH8pcq,1.0,64.0,627294.0,3100000.0,alternative dance,australian indie,indie rock,modern rock,pop rock,,,,,,,,,,,,,
/artists/4158306-temperance-movement,The Temperance Movement,The Temperance Movement,3SUI6pbPumjijbLHHY6vss,1.0,40.0,53466.0,97600.0,modern blues rock,modern hard rock,,,,,,,,,,,,,,,,
/artists/249183-temptations-review,The Temptations Review,The Temptations Review,5ARXf0YFLKN4uFYgifKRUa,1.0,6.0,2493.0,758.0,classic soul,motown,soul,,,,,,,,,,,,,,,
/artists/552303-ten-tenors,The Ten Tenors,The Ten Tenors,33Aynwpkv5rUn5TsuRmmUJ,1.0,35.0,22111.0,50500.0,operatic pop,,,,,,,,,,,,,,,,,
/artists/9057929-teskey-brothers,The Teskey Brothers,The Teskey Brothers,2nTjd2lNo1GVEfXM3bCnsh,1.0,63.0,319781.0,1500000.0,australian americana,,,,,,,,,,,,,,,,,
/artists/9431549-texas-horns,The Texas Horns,The Texas Horns,6swhrKqY4WiZoJanmBNqsX,1.0,4.0,163.0,117.0,,,,,,,,,,,,,,,,,,
/artists/1295057-theft,The Theft,The Theft,5uxpafuXi74K1PxpZrahFj,1.0,0.0,85.0,85.0,,,,,,,,,,,,,,,,,,
/artists/60311-thermals,The Thermals,The Thermals,4qAJ54O4V0W8SQcSz0bl1C,1.0,40.0,47707.0,89100.0,alternative rock,gbvfi,indie punk,indie rock,lo-fi,,,,,,,,,,,,,
/artists/221291-third-eye-foundation,The Third Eye Foundation,The Third Eye Foundation,1C4Ix8pbUGqzAP79elcpcm,1.0,17.0,6149.0,2900.0,atmospheric dnb,bristol indie,illbient,,,,,,,,,,,,,,,
/artists/4900768-thomas-brothers,The Thomas Brothers,The Defiant Thomas Brothers,4QR5DNHHTcnXJWBugrD0tU,0.83,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,
/artists/337173-three-johns,The Three Johns,The Three Johns,16npfqgoiUyqjAfLfzRF8H,1.0,11.0,1603.0,1400.0,uk post-punk,,,,,,,,,,,,,,,,,
/artists/10006074-three-sum,The Three Sum,The Three Sum,5C93fF2eCIGehlNe0lfGCW,1.0,7.0,236.0,1200.0,swiss punk,,,,,,,,,,,,,,,,,
/artists/9621339-three-tremors,The Three Tremors,The Three Tremors,5vq4TMTkTDbcHXVUCk8aHB,1.0,9.0,1261.0,981.0,,,,,,,,,,,,,,,,,,
/artists/40009-thrillseekers,The Thrillseekers,The Thrillseekers,1RYDKWzJnJtbTPYNsDswD5,1.0,47.0,49254.0,254400.0,progressive house,progressive trance,trance,uplifting trance,,,,,,,,,,,,,,
/artists/8321863-tips-d,The TiPS ,The Tips,52a3EwBP5jH37BUd1GeXBT,1.0,10.0,1743.0,864.0,german ska,,,,,,,,,,,,,,,,,
/artists/8321868-tips-ger,The TiPS ,The Tips,52a3EwBP5jH37BUd1GeXBT,1.0,10.0,1743.0,864.0,german ska,,,,,,,,,,,,,,,,,
/artists/4578008-tidal-sleep,The Tidal Sleep,The Tidal Sleep,0wKT5BmjY580wT27IZ1TUY,1.0,14.0,4848.0,1900.0,,,,,,,,,,,,,,,,,,
/artists/358109-tiger-lillies,The Tiger Lillies,The Tiger Lillies,72o2T9aqYR2PFNYpzYrMmw,1.0,36.0,36413.0,39400.0,dark cabaret,steampunk,,,,,,,,,,,,,,,,
/artists/5205773-tight-groove,The Tight Groove,Mr Blue & The Tight Groove,31XwsIrIZ1uTtf4uCN1Xnm,0.76,4.0,74.0,338.0,,,,,,,,,,,,,,,,,,
/artists/595610-ting-tings,The Ting Tings,The Ting Tings,2wvUfjKGoXvcnDHq7GgMOa,1.0,55.0,357346.0,1100000.0,alternative dance,dance pop,dance-punk,electropop,new rave,,,,,,,,,,,,,
/artists/439942-tiny,The Tiny,The Tiny,4uTkTk20MIh9aiPEsZdsoE,1.0,21.0,7824.0,6900.0,stockholm indie,,,,,,,,,,,,,,,,,
/artists/4700403-tiny-teeth-berlinoise,The Tiny Teeth Berlinoise,,,,,,,,,,,,,,,,,,,,,,,,
/artists/335768-toasters,The Toasters,The Toasters,5TefXCuvQWtRxpWfDdKmNj,1.0,39.0,52615.0,81400.0,euroska,ska,ska punk,ska revival,traditional ska,,,,,,,,,,,,,
/artists/10027379-tobey-lucas-band,The Tobey Lucas Band,,,,,,,,,,,,,,,,,,,,,,,,
/artists/462756-toenails,The Toenails,The Toenails,5ir3JSZdeEWunTD3Lm2zpF,1.0,0.0,35.0,20.0,,,,,,,,,,,,,,,,,,
/artists/8512793-top-shelf-band-uk,The Top Shelf Band ,The Top Shelf Band,6QXi3lyjy8S6oMMVOVYvTZ,1.0,0.0,74.0,16.0,,,,,,,,,,,,,,,,,,
/artists/2537351-torp,The Torp,Thea Torp,3212hSRV8304fRvSXytRzu,0.94,0.0,6.0,16.0,,,,,,,,,,,,,,,,,,
/artists/2753466-toten-crackhuren-im-kofferraum,The Toten Crackhuren Im Kofferraum,The toten Crackhuren im Kofferraum (The TCHIK),0nfydDAlBBbIXfXbfprRni,0.85,42.0,13897.0,95500.0,elektropunk,,,,,,,,,,,,,,,,,
/artists/4978233-toureraichel-collective,The Touré-Raichel Collective,The Touré-Raichel Collective,4NXdiYnTn0W2hblJ1WphGh,1.0,42.0,23236.0,121800.0,afropop,malian blues,world,,,,,,,,,,,,,,,
/artists/5614988-toxics,The Toxics,The Toxics,3BahJED4kgHBTrxGDsEarl,1.0,1.0,98.0,102.0,,,,,,,,,,,,,,,,,,
/artists/4580058-trashbones,The Trashbones,Wild Evel And The Trashbones,4plZQGkm1yC5mEX9cC2b9k,0.67,5.0,637.0,376.0,trash rock,,,,,,,,,,,,,,,,,
/artists/590316-travelling-band,The Travelling Band,The Travelling Band,2IbrpxaAkQOsYN2lNrWG1A,1.0,11.0,2034.0,1700.0,uk americana,,,,,,,,,,,,,,,,,
/artists/138307-treatment,The Treatment,The Treatment,7HbPuR5r7inxY7xExMdkUq,1.0,30.0,12048.0,20500.0,modern hard rock,nwocr,sleaze rock,,,,,,,,,,,,,,,
/artists/348621-tremolo-beer-gut,The Tremolo Beer Gut,The Tremolo Beer Gut,1eQXpCboliMWa6VxBtCx1W,1.0,22.0,2538.0,6700.0,instrumental surf,surf music,,,,,,,,,,,,,,,,
/artists/476251-tremors,The Tremors,The Tremors,7pjMr03dps9tlj1jri9eyw,1.0,2.0,80.0,44.0,,,,,,,,,,,,,,,,,,
/artists/9210024-trigantics,The Tri-Gantics,The Tri-Gantics,60WxMMQVB7N9ve0EhAAoga,1.0,0.0,21.0,22.0,,,,,,,,,,,,,,,,,,
/artists/4147501-trio-project,The Trio Project,Honoka the Trio Project,5wRSxbtDyZrcAUSeczUcSF,0.82,0.0,13.0,2.0,,,,,,,,,,,,,,,,,,
/artists/2886016-trio-of-oz,The Trio of OZ,The Trio of OZ,7glAPGcS63vMjKWQvJwgnI,1.0,2.0,316.0,132.0,,,,,,,,,,,,,,,,,,
/artists/2226540-trophies,The Trophies,The Trophies,6TlsuCljdy3eQd7yuIaJVF,1.0,0.0,3.0,20.0,,,,,,,,,,,,,,,,,,
/artists/6076394-trouble-notes,The Trouble Notes,The Trouble Notes,7i1WiSQVIHt4bZz8DhuylF,1.0,30.0,22823.0,26300.0,progressive jazz fusion,,,,,,,,,,,,,,,,,
/artists/77870-true-endless,The True Endless,The True Endless,6BL2JIqVaL9VmI5qSgIzsi,1.0,0.0,26.0,4.0,,,,,,,,,,,,,,,,,,
/artists/9230034-true-harry-nulz,The True Harry Nulz,,,,,,,,,,,,,,,,,,,,,,,,
/artists/9132589-turpentine-treacle-traveling-medicine-show,The Turpentine Treacle Traveling Medicine Show,,,,,,,,,,,,,,,,,,,,,,,,
/artists/109103-turpentines,The Turpentines,The Turpentines,1jtt6KEqe8VbfYDFXljie7,1.0,3.0,662.0,253.0,punk 'n' roll,,,,,,,,,,,,,,,,,
/artists/429138-twang,The Twang,The Twang,19t4krGrwyr10giUMdv8BK,1.0,40.0,43056.0,89000.0,birmingham indie,british indie rock,britpop,,,,,,,,,,,,,,,
/artists/1901363-twenty,The Twenty,The Twenty,6CMmiuQaGKderseLqW2GeQ,1.0,0.0,25.0,2.0,belfast indie,northern irish indie,,,,,,,,,,,,,,,,
/artists/327953-twilight-sad,The Twilight Sad,The Twilight Sad,6e6GkaF6uiSEFuTrlvDJUF,1.0,39.0,60069.0,56900.0,melancholia,scottish indie,scottish rock,shoegaze,,,,,,,,,,,,,,
/artists/66963-twilight-singers,The Twilight Singers,The Twilight Singers,0lmPazVDvsQ8FXDcBfKc6r,1.0,31.0,19675.0,24800.0,new orleans indie,,,,,,,,,,,,,,,,,
/artists/8396938-two-ch,The Two ,The Two,4ZHtEgJXQeL1CgqAcHla5Q,1.0,24.0,232.0,11900.0,indian lo-fi,,,,,,,,,,,,,,,,,
/artists/9211864-two-romans,The Two Romans,The Two Romans,1rsaTJJYne8NcA11vtEYze,1.0,15.0,4183.0,2300.0,swiss alternative rock,,,,,,,,,,,,,,,,,
/artists/10161532-two-live,The Two live,The New 2 Live Crew,75SGHc9VQDAeeZ9lUVVXu1,0.65,10.0,17129.0,1400.0,miami bass,,,,,,,,,,,,,,,,,
/artists/202954-ukulele-orchestra-of-great-britain,The Ukulele Orchestra of Great Britain,The Ukulele Orchestra of Great Britain,1vI1j55kEBbAG7xbIzU2RK,1.0,19.0,8375.0,7600.0,ukulele,,,,,,,,,,,,,,,,,
/artists/6491344-ultra-electric-mega-galactic,The Ultra Electric Mega Galactic,The Ultra Electric Mega Galactic & Ed Mundell,7lmSgTqkzNLq5xoAag0SXU,0.83,0.0,187.0,66.0,,,,,,,,,,,,,,,,,,
/artists/800753-underachievers,The Underachievers,The Underachievers,51Pn4gGnZuyOMDfIT1Zy3N,1.0,54.0,343487.0,313700.0,psychedelic hip hop,rap,underground hip hop,,,,,,,,,,,,,,,
/artists/8153728-undercover-hippy,The Undercover Hippy,The Undercover Hippy,3vORxb0KQ7Sc6pOBf5R014,1.0,36.0,17444.0,34700.0,bristol indie,gypsy fusion,,,,,,,,,,,,,,,,
/artists/9781289-underdogz-nl,The Underdogz ,The Underdogz,0JgO98MyA8Icc0vpUgv8En,1.0,0.0,0.0,34700.0,,,,,,,,,,,,,,,,,,
/artists/5267078-underground-youth,The Underground Youth,The Underground Youth,2Hupv6e87TIsohgH4w4R8e,1.0,35.0,32983.0,45400.0,psych gaze,,,,,,,,,,,,,,,,,
/artists/298838-undertones,The Undertones,The Undertones,2WRStKp4ihGVUzlzWfv1Qt,1.0,51.0,187703.0,577500.0,mod revival,new wave,new wave pop,northern irish punk,post-punk,pub rock,punk,,,,,,,,,,,
/artists/757701-unguided,The Unguided,The Unguided,40Groy9apS4hoc5GsOBeu1,1.0,45.0,54129.0,137100.0,melodic death metal,melodic groove metal,swedish metalcore,,,,,,,,,,,,,,,
/artists/396472-union,The Union,The Union,54Mq6y5aWooO209ndxfXLv,1.0,14.0,22.0,1.0,,,,,,,,,,,,,,,,,,
/artists/3229666-unit-band,The Unit Band,The Unit Band,0kciGGtyW0j2Xcn4aUIhhQ,1.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,
/artists/2083555-unkindness-of-ravens,The Unkindness of Ravens,The Unkindness Of Ravens,3dnOHVMenR8cuuwmN1Sg6t,1.0,0.0,58.0,8.0,,,,,,,,,,,,,,,,,,
/artists/2913836-unwinding-hours,The Unwinding Hours,The Unwinding Hours,7puks1fV74hEw4ClaSG6g4,1.0,8.0,2662.0,777.0,scottish rock,,,,,,,,,,,,,,,,,
/artists/210128-upbeats,The Upbeats,The Upbeats,5fbq6W6HAncSYaFtlQi7fF,1.0,45.0,47349.0,195500.0,drum and bass,neurofunk,nz dnb,nz electronic,,,,,,,,,,,,,,
/artists/7085799-upper-strata,The Upper Strata,The Upper Strata,5WE3XzcIHwvTPn9njlShH1,1.0,0.0,627.0,10.0,basel indie,,,,,,,,,,,,,,,,,
/artists/8704663-uppertones,The Uppertones,The Uppertones,3IzstORnLZxnYtZpVSLeBV,1.0,10.0,1284.0,505.0,,,,,,,,,,,,,,,,,,
/artists/400002-upsessions,The Upsessions,The Upsessions,5INQKrpAKvkp5pZ1fm8xzO,1.0,15.0,2928.0,1900.0,ska revival,traditional ska,,,,,,,,,,,,,,,,
/artists/584597-urges,The Urges,The Urges,2cds1owR7qadHOIxXD7YwS,1.0,9.0,2402.0,994.0,dublin indie,garage rock revival,modern mod,trash rock,,,,,,,,,,,,,,
/artists/9070679-use,The Use,The Use,3muKYh5P3xLw1KdSwqk81I,1.0,0.0,28.0,9.0,,,,,,,,,,,,,,,,,,
/artists/162392-used,The Used,The Used,55VydwMyCuGcavwPuhutPL,1.0,67.0,940677.0,2900000.0,post-hardcore,rock,screamo,,,,,,,,,,,,,,,
/artists/14744-users,The Users,The Users,4l1flwjuY4pQ2OpLyQkKFA,1.0,7.0,496.0,964.0,,,,,,,,,,,,,,,,,,
/artists/10129925-vu-us,The V.u. ,The B.U.C,42FQTWg6QQivmxrka6SOyK,0.82,3.0,52.0,5.0,,,,,,,,,,,,,,,,,,
/artists/2396034-vacant-lots,The Vacant Lots,The Vacant Lots,6TdXT9hdYNXu1Lwu6fA7xW,1.0,22.0,5999.0,9200.0,vermont indie,,,,,,,,,,,,,,,,,
/artists/1050976-vaccines,The Vaccines,The Vaccines,0Ak6DLKHtpR6TEEnmcorKA,1.0,64.0,680271.0,2000000.0,indie rock,modern rock,rock,,,,,,,,,,,,,,,
/artists/114515-vad-vuc,The Vad Vuc,The Vad Vuc,0669ck4gbyhnRUytMnJzjQ,1.0,25.0,2398.0,3200.0,musica lombarda,,,,,,,,,,,,,,,,,
/artists/142857-vale,The Vale,The Vale,5K0Q2GWcfNH5VksBPVE1cX,1.0,4.0,169.0,146.0,,,,,,,,,,,,,,,,,,
/artists/554354-valkyrians,The Valkyrians,The Valkyrians,3o07IIR36LIG52gyssPrtp,1.0,29.0,5885.0,18700.0,euroska,ska,ska revival,traditional ska,,,,,,,,,,,,,,
/artists/9526279-valley-of-mantis,The Valley of Mantis,,,,,,,,,,,,,,,,,,,,,,,,
/artists/503551-vamps,The Vamps,The Vamps,7gAppWoH7pcYmphCVTXkzs,1.0,75.0,4792091.0,10300000.0,boy band,dance pop,pop,post-teen pop,,,,,,,,,,,,,,
/artists/489737-van-allen-belt,The Van Allen Belt,The Van Allen Belt,61Kqf9IGPCtCBsOvP95dAC,1.0,1.0,254.0,65.0,,,,,,,,,,,,,,,,,,
/artists/484865-van-jets,The Van Jets,The Van Jets,4FTPrxr5zwdfmh46OLnNhn,1.0,33.0,18447.0,45500.0,belgian indie,belgian indie rock,belgian rock,,,,,,,,,,,,,,,
/artists/290507-vandals,The Vandals,The Vandals,4AqIRTZF6DDmKmdorgFug6,1.0,48.0,150398.0,266400.0,hardcore punk,melodic hardcore,punk,ska,ska punk,skate punk,,,,,,,,,,,,
/artists/335409-vanish,The Vanish,The Vanish,4x4hwc7IGZiUV4WwPRehv9,1.0,1.0,219.0,110.0,,,,,,,,,,,,,,,,,,
/artists/175105-vaselines,The Vaselines,The Vaselines,4wWQkHhmUNlXvhbHRUSqZW,1.0,40.0,53824.0,119300.0,alternative rock,post-punk,scottish indie,scottish rock,,,,,,,,,,,,,,
/artists/1933495-veiled,The Veiled,The Veiled Creature,1vdhMTz9e8Z1KIeUtDQ6zG,0.69,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,
/artists/61123-veils,The Veils,The Veils,1MDw0zSUU0XtI9D5JgEZH5,1.0,42.0,50464.0,147300.0,modern alternative rock,,,,,,,,,,,,,,,,,
/artists/10404-velvet-teen,The Velvet Teen,The Velvet Teen,3SvvEJjgB1Mxz7BrhUUAb7,1.0,20.0,6311.0,4200.0,bay area indie,,,,,,,,,,,,,,,,,
/artists/87540-velvet-underground,The Velvet Underground,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1.0,68.0,1429989.0,3600000.0,alternative rock,art rock,classic rock,folk rock,melancholia,permanent wave,protopunk,psychedelic rock,rock,,,,,,,,,
/artists/7436474-velveteins,The Velveteins,The Velveteins,1jUEqf1F3oW4JGoMfYxCvN,1.0,38.0,15229.0,85100.0,edmonton indie,indie garage rock,,,,,,,,,,,,,,,,
/artists/118093-verve,The Verve,The Verve,2cGwlqi3k18jFpUyTrsR84,1.0,69.0,1728454.0,6700000.0,alternative rock,britpop,modern rock,permanent wave,pop rock,rock,shoegaze,,,,,,,,,,,
/artists/127688-verve-pipe,The Verve Pipe,The Verve Pipe,242iqFnwNhlidVBMI9GYKp,1.0,50.0,269441.0,599100.0,pop rock,post-grunge,,,,,,,,,,,,,,,,
/artists/94308-very-best,The Very Best,The Very Best,7ngHgvOBZdRQb9ITJfLvdO,1.0,44.0,16821.0,190100.0,afropop,,,,,,,,,,,,,,,,,
/artists/4722178-very-best-of-the-bee-gees,The Very Best of the Bee Gees,,,,,,,,,,,,,,,,,,,,,,,,
/artists/8281923-vibe-controllers,The Vibe Controllers,,,,,,,,,,,,,,,,,,,,,,,,
/artists/8656249-vibes-ch,The Vibes ,The Vibes,4fA2k6esL5x3yIqCXEE91d,1.0,10.0,268.0,425.0,,,,,,,,,,,,,,,,,,
/artists/342753-vibration,The Vibration,The Vibration,5B5PwmrIm1C0mOivjycWr0,1.0,0.0,50.0,1.0,,,,,,,,,,,,,,,,,,
/artists/354198-vibrators,The Vibrators,The Vibrators,0DkpQq8B7ZAKebZEjlzVmd,1.0,34.0,54608.0,44100.0,hardcore punk,oi,pub rock,punk,,,,,,,,,,,,,,
/artists/5517193-vibz,The Vibz,The Vibe,3oUd06MlbmbVv591HZ0Do4,0.88,16.0,357.0,5300.0,,,,,,,,,,,,,,,,,,
