,venue_id,linked_venue_id,venue,locality,latitude,longitude
329,/venues/3726724,/venues/3723899,Atlantis Club,Egerkingen,47.31659000000001,7.81155
330,/venues/1427403,/venues/1427403,Atmosphere Festival,Filisur,,
331,/venues/1426648,/venues/1427403,Atmosphere Festival,Zürich,,
332,/venues/2844403,/venues/2844403,Atomic Café,Biel,47.13392,7.2423600000000015
333,/venues/4120674,/venues/4120674,Atomix,Zürich,,
334,/venues/2759823,/venues/2759823,Atrium,Buchs,47.15991,9.47671
335,/venues/4113679,/venues/4113679,Atrium Hotel Blume,Baden,,
336,/venues/3831529,/venues/3831529,Attico Club,Zürich,47.3822,8.53453
337,/venues/3173459,/venues/3173459,Au Local,Lausanne,46.5221,6.636939999999999
338,/venues/1533593,/venues/1533593,Au Quatrieme,Basel,,
339,/venues/4014594,/venues/4014594,Auberge Club,Lugano,46.00592,8.95385
340,/venues/4294084,/venues/4294084,Auberge de beaulieu,Lausanne,46.51965,6.63227
341,/venues/4415233,/venues/4415233,Auberge des Vergers,Geneva,46.23215,6.07217
342,/venues/3684789,/venues/3684789,Auberge du Chamois,Lausanne,,
343,/venues/3660454,/venues/3660454,Audio,Geneva,46.20439,6.14316
344,/venues/1979819,/venues/1979819,Audio Design - Ug Club,Bulach,,
345,/venues/2041619,/venues/2041619,Audioasyl.net,Zürich,,
346,/venues/1276111,/venues/1276111,Auditorio Stelio Molo RSI,Lugano,46.0087,8.93782
347,/venues/64260,/venues/64260,Auditorium Stravinski,Montreux,46.43931,6.9047100000000015
348,/venues/4250569,/venues/64260,Auditorium Stravinski Debout 2019,Montreux,46.43922,6.90435
349,/venues/3395299,/venues/3395299,Auer & Co,Zürich,47.37689,8.54169
350,/venues/2955828,/venues/2955828,Auerehuus (neben Migros),Zürich,47.22952,8.66676
351,/venues/3880354,/venues/3880354,Aufgetischt St. Gallen,St. Gallen,47.42456,9.3749
352,/venues/3046299,/venues/3046299,Augustinerkirche,Zürich,47.37189,8.53974
353,/venues/367476,/venues/367476,Aula,Unterschächen,,
354,/venues/551491,/venues/551491,Aula,Granichen,,
355,/venues/3313349,/venues/3313349,Aula Alpenquai,Luzern,46.9176,7.60257
356,/venues/4263289,/venues/4263289,Aula Cher,Sarnen,46.89391,8.24457
357,/venues/3922344,/venues/3922344,Aula Du Bosson,Geneva,46.18708,6.09856
358,/venues/4370842,/venues/4370842,Aula Du College De Gambach,Fribourg,46.80742,7.14998
359,/venues/1226871,/venues/1226871,Aula Du Collège St-michel,Fribourg,46.80637,7.15902
360,/venues/3820714,/venues/3820714,Aula Fachhochschule Bfh-ti,Biel,47.14236,7.244669999999998
361,/venues/542026,/venues/542026,Aula Gringel,Appenzell,47.32675,9.4127
362,/venues/2660603,/venues/2660603,Aula Kantonsschule,Zürich,47.04365,9.06597
363,/venues/49122,/venues/49122,Aula Kantonsschule,Baden,,
364,/venues/4043239,/venues/4043239,Aula Kantonsschule Rychenberg,Winterthur,47.50514,8.73698
365,/venues/2799013,/venues/2799013,Aula Lyceum Alpinum,St. Moritz,46.60218,9.95978
366,/venues/3585179,/venues/3585179,Aula Magna Del Conservatorio,Lugano,46.00937,8.95079
367,/venues/2732483,/venues/4359405,"Aula Magna Der Universität Freiburg, Misericorde",Fribourg,46.80621,7.15175
368,/venues/4359405,/venues/4359405,"Aula Magna, Université De Fribourg",Fribourg,46.80628,7.15193
369,/venues/4341137,/venues/4341137,Aula du Collège,Basel,,
370,/venues/3582504,/venues/3582504,"Aula, Campus Muristalden",Bern,46.94421,7.45988
371,/venues/2597858,/venues/2597858,Aura,Zürich,47.36872,8.53785
372,/venues/4199969,/venues/4199969,Aura Club,Zürich,47.36866,8.53795
373,/venues/4199999,/venues/4199999,Aura Club ZH,Zürich,,
374,/venues/519621,/venues/519621,Aussersihl,Zürich,,
375,/venues/2864858,/venues/2864858,Autobahnkreisel,Hinwil,47.28802,8.81931
376,/venues/4390318,/venues/4390318,Autokino Hinwil,Hinwil,47.28834000000001,8.81781
377,/venues/1790878,/venues/1790878,Autonomer Beauty Salon,Zürich,,
378,/venues/3919554,/venues/3919554,Autoviva,Amriswil,47.54719,9.27969
379,/venues/3281184,/venues/3281184,Autra Caussa Open Air Brigels,Chur,46.85078,9.53199
380,/venues/4414759,/venues/4414759,Autunno Jazz,Locarno,,
381,/venues/3347104,/venues/3347104,Auvernier Jazz Festival,Neuchatel,46.97757,6.87692
382,/venues/2922173,/venues/2922173,Avalon Club,Luzern,47.02438,8.30016
383,/venues/4352875,/venues/4352875,Avec.,Willisau,47.12189,7.9948
384,/venues/2895688,/venues/2895688,Avegno Piazza,Locarno,46.20213,8.74393
385,/venues/2846843,/venues/2846843,Aventicum Rock Festival,Avenches,46.8799,7.04064
386,/venues/3459139,/venues/3459139,Avo Maria Lounge,Dietikon,47.40163,8.39627
387,/venues/34315,/venues/34315,Avo Session,Basel,47.56378,7.600789999999999
388,/venues/582651,/venues/582651,Avo Sessions,Basel,,
389,/venues/2455374,/venues/2455374,Awash,Geneva,46.2172,6.14602
390,/venues/2131744,/venues/2131744,Ayers Rock,Payerne,,
391,/venues/2138319,/venues/2138319,Aérogare,Geneva,46.2335,6.08
392,/venues/4366596,/venues/4366596,Aéroport De Genève - Jet Aviation,Geneva,46.22295,6.09433
393,/venues/2286789,/venues/2286789,B Sides Festival,Luzern,,
394,/venues/3133299,/venues/3133299,B&B Bar,Dubendorf,47.43088,8.70584
395,/venues/3913944,/venues/3913944,B-Sides Fest,Luzern,,
396,/venues/1764988,/venues/1764988,B-Sides Festival,Luzern,47.04411,8.27345
397,/venues/1575668,/venues/1575668,B70 Music Bar,Luzern,47.08362,8.43374
398,/venues/4414210,/venues/4414210,B9 Eventlocation,St. Gallen,47.42668,9.3769
399,/venues/3903169,/venues/3903169,BADI,Zürich,47.38291,8.50026
400,/venues/2140329,/venues/2140329,BAG - Blues Association of Geneva,Geneva,46.20956,6.1391800000000005
401,/venues/3855899,/venues/3855899,BALTSprojects,Zürich,47.39541,8.4872
402,/venues/3154219,/venues/3154219,BCU,Lausanne,46.52365,6.63267
403,/venues/2776023,/venues/2776023,BCV Concert Hall,Lausanne,46.52157,6.62608
404,/venues/1170106,/venues/1170106,BEA Bern Expo,Bern,46.9598,7.46817
405,/venues/3282284,/venues/3282284,BFM Brewery,Biel,47.25428,7.00258
406,/venues/2486889,/venues/2486889,BL Club,Geneva,46.19685,6.14219
407,/venues/2783838,/venues/2783838,BM1,Bern,46.94792,7.444610000000001
408,/venues/53932,/venues/53932,BOA,Luzern,47.04125,8.31381
409,/venues/2949788,/venues/2949788,Baandruum,Altstätten,47.37779000000001,9.54982
410,/venues/4064809,/venues/4064809,Baarbürgli - Baar,Zug,47.19577,8.5277
411,/venues/3476829,/venues/3476829,Babette Club,Zürich,47.3778,8.5265
412,/venues/3731479,/venues/3731479,Babo's Lounge,Zürich,47.38214,8.52955
413,/venues/2963918,/venues/2963918,Baby Boa,Geneva,46.20744000000001,6.1454
414,/venues/1869848,/venues/1869848,Bacardi Dome,St. Gallen,,
415,/venues/3265809,/venues/3265809,Bachibouzouk,Montreux,46.46083,6.83892
416,/venues/4390441,/venues/4390441,Back to Thrash,Basel,,
417,/venues/127855,/venues/127855,Backstage,Basel,47.52114,7.6916699999999985
418,/venues/555906,/venues/555906,Backstage,Montreux,,
419,/venues/1676168,/venues/1676168,Backstage,St. Gallen,47.42448,9.37672
420,/venues/2439199,/venues/2439199,Backstage Pub,Nyon,46.42257,6.25795
421,/venues/3231764,/venues/3231764,"Backstage Pub, Gland",Geneva,46.20439,6.14316
422,/venues/2111269,/venues/2111269,Backstube Stans,Stans,46.95682,8.367239999999999
423,/venues/417771,/venues/417771,Bad,Dudingen,,
424,/venues/31959,/venues/31959,Bad Bonn,Dudingen,46.86157,7.18018
425,/venues/4304134,/venues/4304134,Bad Bubendorf Hotel,Basel,47.45985,7.74208
426,/venues/3573144,/venues/3573144,Badenfahrt,Baden,47.47288,8.30809
427,/venues/1942464,/venues/1942464,Badenfest,Baden,,
428,/venues/4408485,/venues/4408485,Badhof Arlesheim,Basel,47.4914,7.622000000000001
429,/venues/4280539,/venues/4280539,Badhuesli Basel,Basel,,
430,/venues/1810228,/venues/1810228,Badhüsli,Basel,,
431,/venues/2000129,/venues/2000129,Badhütte Rorschach,Rorschach,47.47798,9.49485
432,/venues/4415527,/venues/4415527,Badi + Beiz,Kreuzlingen,,
433,/venues/3876574,/venues/3876574,Badi Goldach,St. Gallen,,
434,/venues/3883399,/venues/3883399,Badi Kohlplatz,Gersau,,
435,/venues/3166144,/venues/3166144,Badi Lounge,Frutigen,46.59353,7.65295
436,/venues/2736838,/venues/3166144,Badi Lounge,Bern,46.94792,7.444610000000001
437,/venues/4406806,/venues/4406806,Badi Meggen,Luzern,47.04342000000001,8.37636
438,/venues/4372761,/venues/4372761,Badi Rotsee,Luzern,,
439,/venues/3879864,/venues/3879864,Badi Sounds,Solothurn,47.17902,7.58
440,/venues/4297989,/venues/4297989,Badi Utoquai,Zürich,,
441,/venues/4411010,/venues/4411010,Badibeiz Meilen,Zürich,,
442,/venues/1546893,/venues/1546893,Bagatelle,Zürich,47.37817,8.52662
443,/venues/1978329,/venues/1978329,Bagheera,Geneva,,
444,/venues/4338927,/venues/4338927,Bahnhof Aarau,Aarau,47.38796,8.044139999999999
445,/venues/4069634,/venues/4069634,Bahnhof Bellinzona,Locarno,46.19497,9.02881
446,/venues/4069644,/venues/4069644,Bahnhof Biel,Biel,47.13301,7.24295
447,/venues/3488489,/venues/3488489,Bahnhof Bruggen,St. Gallen,,
448,/venues/4338930,/venues/4338930,Bahnhof Fribourg,Fribourg,46.80978,7.16684
449,/venues/4069629,/venues/4069629,Bahnhof Olten,Olten,47.35206,7.9079
450,/venues/3971829,/venues/3971829,Bahnhof St. Gallen,St. Gallen,47.42583,9.37304
451,/venues/2770963,/venues/2770963,Bahnhof Wetzikon - Veloplus,Wetzikon,47.31991,8.793560000000001
452,/venues/4069624,/venues/4069624,Bahnhof Wil,Wil,47.46246,9.04117
453,/venues/3872249,/venues/3872249,Bahnhof Wipkingen,Zürich,,
454,/venues/1379156,/venues/1379156,Bahnhof Zürich Hb,Zürich,47.37792,8.540189999999999
455,/venues/2148719,/venues/2148719,Bahnhofbuffet,Dudingen,46.85099,7.1905800000000015
456,/venues/3832784,/venues/3832784,Bahnhofsaal Rheinfelden,Basel,47.55162,7.792510000000001
457,/venues/4395336,/venues/4395336,Bahnhöfli,Biel,47.14735,7.2748
458,/venues/1826248,/venues/1826248,Bains des Pâquis,Geneva,46.21019,6.15446
459,/venues/4205319,/venues/4205319,Balade Gourmande Misery-Courtion,Fribourg,,
460,/venues/4205314,/venues/4205314,Balade Gourmande Rossemaison,Basel,47.34636,7.34287
461,/venues/3339974,/venues/3339974,BalconyTV Zurich,Zürich,47.41074,8.54083
462,/venues/50418,/venues/50418,Balelec Festival,Lausanne,,
463,/venues/2509009,/venues/2509009,Balgach,St. Gallen,47.41793,9.3644
464,/venues/3928714,/venues/3928714,"BallyHouse, Schönenwerd",Solothurn,47.36863,7.9969100000000015
465,/venues/2330724,/venues/2330724,Balmer's Herberge,Bern,46.68103,7.86377
466,/venues/2330714,/venues/2330714,Balmer's Tent Village,Bern,46.67343,7.86689
467,/venues/4146659,/venues/4146659,Balmers,Bern,,
468,/venues/3848829,/venues/3848829,Balmers Bar,Bern,,
469,/venues/3405414,/venues/3405414,Baloise Session,Basel,47.5596,7.58858
470,/venues/3739739,/venues/3739739,Baltazar Bar,Basel,47.5596,7.58858
471,/venues/2425439,/venues/2425439,Balz Klub,Basel,,
472,/venues/3468594,/venues/3468594,Bamyan Ski Club,St. Moritz,46.4976,9.83849
473,/venues/2510419,/venues/2510419,Bananenreiferei,Zürich,47.39025,8.509
474,/venues/4029814,/venues/4029814,Bandits Club,Schwyz,47.18563,8.93004
475,/venues/4418893,/venues/4418893,Bandraum Ahornstrasse,St. Gallen,47.41256,9.34988
476,/venues/4417133,/venues/4417133,Bandraum Les rêves des rois,St. Gallen,47.43098,9.39011
477,/venues/3407849,/venues/3407849,Bandruum Lüchingen,Altstätten,47.3847,9.55483
478,/venues/2832573,/venues/2832573,Bang Bang Club,Zürich,47.36865,8.53918
479,/venues/3590199,/venues/3590199,Bangalow Family,St. Gallen,47.42448,9.37672
480,/venues/1597738,/venues/1597738,"Bar ""les Jeux D'hivers""",Sion,46.1827,7.295139999999999
481,/venues/3083284,/venues/3083284,Bar & Pub Festival Tuggen,Eschenbach,47.18563,8.93004
482,/venues/2537964,/venues/2537964,Bar 1936,Martigny,46.09608,7.22888
483,/venues/4127454,/venues/4127454,Bar 55,Langenthal,47.21258,7.78838
484,/venues/950941,/venues/950941,Bar 59,Luzern,47.04142,8.31132
485,/venues/1560253,/venues/1560253,Bar Berlin,Luzern,47.0537,8.29471
486,/venues/4236829,/venues/4236829,Bar Boccalino Taverne,Lugano,46.0656,8.93261
487,/venues/1564848,/venues/1564848,Bar Bolgenschanze,Davos,46.79328,9.82472
488,/venues/3715094,/venues/4008184,Bar Breite,Altstätten,47.37838,9.53712
489,/venues/2087559,/venues/130024,Bar Club ABC @ D! Club,Lausanne,46.52093,6.6311300000000015
490,/venues/1561748,/venues/1561748,Bar Du Nord,Geneva,46.18097,6.14045
491,/venues/2416634,/venues/2416634,Bar Enge,Zürich,47.36525,8.5319
492,/venues/4404343,/venues/4404343,Bar Finale,St. Moritz,46.51306,9.8545
493,/venues/4021339,/venues/4021339,Bar Giraf,Lausanne,46.52237,6.63439
494,/venues/418471,/venues/418471,Bar King,Neuchatel,46.99352,6.92777
495,/venues/2704728,/venues/2704728,Bar King du Lac,Neuchatel,46.99096,6.93323
496,/venues/4358658,/venues/4358658,Bar Laura,Lugano,,
497,/venues/4216754,/venues/4216754,Bar Le Bout du Monde,Montreux,,
498,/venues/1869153,/venues/1869153,Bar Le Chic,Geneva,,
499,/venues/1627333,/venues/1627333,Bar Maggio,Lugano,,
500,/venues/4124219,/venues/4124219,Bar Manhattan,Basel,47.55444,7.79403
501,/venues/4219694,/venues/4219694,"Bar Muntaniala, Cuolm Sura, Surcuolm, Skigebiet Obersaxen/Mundaun",Chur,46.74801,9.15628
502,/venues/4375049,/venues/4375049,Bar Nostrum,Zürich,47.22781,8.675239999999999
503,/venues/4249889,/venues/4249889,Bar Pini,Biasca,46.3622,8.970839999999997
504,/venues/3443099,/venues/3443099,Bar Provisorium,Langenthal,47.21346,7.79246
505,/venues/4355911,/venues/4355911,Bar Pub Point-Rock,Sion,46.22818,7.345839999999999
506,/venues/1605014,/venues/1605014,Bar Rossi,Zürich,47.37947,8.5272
507,/venues/4074224,/venues/4074224,Bar Rouge,Basel,47.56451,7.602139999999999
508,/venues/2611933,/venues/2611933,Bar Selz,Locarno,46.16796,8.78898
509,/venues/2931568,/venues/2931568,Bar Tonino,Lugano,45.97222,8.85828
510,/venues/4357282,/venues/4357282,Bar de la plage,Geneva,46.19806,6.13546
511,/venues/3108079,/venues/3108079,Bar der toten Tiere,Bern,46.94214,7.448939999999999
512,/venues/4379937,/venues/4379937,Bar des Etablons,Sion,,
513,/venues/4250629,/venues/4250629,Bar du Lac,Neuchatel,46.99112,6.933560000000001
514,/venues/4409162,/venues/4409162,Bar du Lac Neuchâtel (NE),Neuchatel,46.99081,6.9329
515,/venues/4414737,/venues/4414737,Bar im Museumspark,Bern,,
516,/venues/4347340,/venues/4347340,Bar l'Indus,Bulle,,
517,/venues/4056459,/venues/341441,Bar la Parenthèse,Nyon,46.38166,6.23897
518,/venues/3873954,/venues/3873954,Bar paleo,Nyon,,
519,/venues/2437134,/venues/2437134,Bar-club L'abc,Lausanne,46.52029,6.63059
520,/venues/2479824,/venues/2479824,Bar-racuda,Bern,47.02181,7.27223
521,/venues/1393868,/venues/1393868,Bar3000,Zürich,47.37812,8.52743
522,/venues/3242739,/venues/3242739,BarMünster,Zürich,47.37171,8.543989999999999
523,/venues/3537674,/venues/3537674,BarPub,Zürich,47.30313,9.08806
524,/venues/1381186,/venues/1381186,Baracca,St. Gallen,47.42100000000001,9.37136
525,/venues/4413814,/venues/4413814,Baradies,St. Gallen,47.42648,9.37472
526,/venues/2463979,/venues/2463979,Baradox,Zürich,47.37277,8.53329
527,/venues/4079209,/venues/4079209,Barakuba,Basel,47.54172,7.59324
528,/venues/3457044,/venues/3457044,Baraonda,Mendrisio,45.87258,8.98042
529,/venues/361776,/venues/361776,Barbarie,Biel,47.1348,7.2488
530,/venues/4293984,/venues/4293984,Barberie,Biel,,
531,/venues/1004881,/venues/1004881,Barbes,Luzern,47.04594,8.30748
532,/venues/4239374,/venues/4239374,Barfuss,Bern,46.94122,7.4135300000000015
533,/venues/1021236,/venues/1021236,"Barfussbar, Frauenbadi",Zürich,47.36847,8.542019999999999
534,/venues/3945324,/venues/3945324,Barfüsserplatz,Basel,47.55456,7.589139999999999
535,/venues/4100854,/venues/4100854,Barocca Club,Solothurn,47.17109,7.56589
536,/venues/4418868,/venues/4418868,Barock,Basel,47.55571,7.59019
537,/venues/1224531,/venues/1224531,Barock Café,Martigny,46.10127,7.07326
538,/venues/3343259,/venues/3343259,Baronesse,Luzern,47.01777,8.30741
539,/venues/3285294,/venues/3285294,Barraquinha Café,Yverdon-Les-Bains,46.77725,6.64199
540,/venues/3316519,/venues/3316519,Barrio5,Zürich,47.38658,8.528739999999999
541,/venues/4393608,/venues/4418868,Barrock,Basel,47.55571,7.59019
542,/venues/3484709,/venues/3484709,Bars en fete,Geneva,46.20439,6.14316
543,/venues/3437519,/venues/3437519,Baryton,Zürich,47.37612,8.538269999999999
544,/venues/1422103,/venues/1422103,Base Bar,Lausanne,46.5228,6.61855
545,/venues/809841,/venues/809841,Basel Blues Festival Grounds,Basel,47.54814,7.60418
546,/venues/639781,/venues/639781,"Basel Bruggelauf, Under Wettsteinbrucke",Basel,,
547,/venues/1924419,/venues/509511,Basel Casino,Basel,47.57421,7.563110000000001
548,/venues/2610448,/venues/2610448,Basel City Studios,Basel,47.56744000000001,7.59755
549,/venues/1803858,/venues/1803858,Basel Switzerland,Basel,,
550,/venues/932436,/venues/932436,Baseler Club Nacht,Basel,,
551,/venues/2124124,/venues/2124124,Basement,Amriswil,,
552,/venues/1894023,/venues/1894023,Basler Münster,Basel,,
553,/venues/2740453,/venues/2740453,Basler Papiermühle,Basel,47.55468,7.60347
554,/venues/4385862,/venues/4385862,"Bassecourt, France",Basel,47.33338,7.24085
555,/venues/4253954,/venues/1161286,Bastion Réformateur,Geneva,46.20074,6.14458
556,/venues/1094211,/venues/1094211,Bateau Genève,Geneva,46.20438,6.1546
557,/venues/3002529,/venues/3002529,"Bateaux solaires, Ouchy",Lausanne,46.51996,6.6336
558,/venues/861076,/venues/861076,Batmeet,Zürich,,
559,/venues/417861,/venues/417861,Bau 604,Luzern,47.0796,8.28123
560,/venues/3600384,/venues/3600384,Bau4 - Altbüron,Sursee,47.15966,8.0412
561,/venues/3575029,/venues/3575029,Bauernhof Hagenbuch,Bremgarten,47.31357,8.39268
562,/venues/1378236,/venues/1378236,Bauernhof Messerli,Gossau,47.31679000000001,8.74865
563,/venues/4119294,/venues/4119294,Baulüüt,Sursee,47.16381,8.08847
564,/venues/1523488,/venues/1523488,Baz City Forum,Basel,47.55218,7.59567
565,/venues/419171,/venues/419171,Bazillus,Zürich,,
566,/venues/3868089,/venues/3868089,BeJazz Sommer,Bern,46.94855,7.45225
567,/venues/1141436,/venues/1170106,"Bea Festhalle Bern, Halle 310",Bern,46.95965,7.46775
568,/venues/3289934,/venues/3289934,Beach & Lido,Locarno,46.1476,8.781410000000001
569,/venues/3963829,/venues/3963829,Beach Battle,Uzwil,47.44123,9.14238
570,/venues/1903838,/venues/1903838,Beach Club,Hinwil,47.3045,8.82602
571,/venues/4262754,/venues/4262754,Beach Event,Zermatt,46.19378,7.85183
572,/venues/4248434,/venues/4248434,Beach3valley,Biasca,,
573,/venues/4329624,/venues/4329624,"Beachbar Nottwil, Caribbean Village",Neuenkirch,,
574,/venues/3964069,/venues/3964069,Beatus Wellness & Spa Hotel,Bern,47.25421,8.613999999999999
575,/venues/3873419,/venues/3873419,Beatz,Chur,47.00057,9.50375
576,/venues/3122219,/venues/3122219,Beau-rivage Palace,Lausanne,46.5076,6.62987
577,/venues/148393,/venues/148393,Beaulieu,Lausanne,,
578,/venues/4323789,/venues/4323789,Beaulieu en été,Geneva,46.21402,6.13776
579,/venues/3087009,/venues/3087009,Beaumonde,Zürich,47.36865,8.53918
580,/venues/2387699,/venues/2387699,Bedroom,Lausanne,,
581,/venues/603186,/venues/2755408,Bee-Flat im Progr,Bern,46.95016,7.443869999999999
582,/venues/3879859,/venues/3879859,Behind the Bush,Lichtensteig,47.32381,9.08497
583,/venues/606526,/venues/606526,Bejazz,Bern,46.93556,7.41679
584,/venues/2012704,/venues/2012704,Belle Vista,Zürich,,
585,/venues/4061029,/venues/4061029,Belle usine,Geneva,46.14251,7.11827
586,/venues/2624488,/venues/2624488,Bellelay Abbey,Biel,,
587,/venues/3089489,/venues/3089489,Bellevue,Zürich,47.37709,8.54197
588,/venues/4350632,/venues/4350632,Bellini Bar,St. Gallen,47.13492,9.09698
589,/venues/3941829,/venues/3941829,Belluard Bollwerk International,Fribourg,,
590,/venues/419991,/venues/419991,Benefizkonzert Seebeben,Zürich,,
591,/venues/4020384,/venues/4020384,Bennos Kulturtreff,Winterthur,47.49813,8.72846
592,/venues/908216,/venues/908216,Bergbeatz,Arosa,,
593,/venues/4377268,/venues/4377268,Berggasthaus Crest'ota,Obervaz,46.73358,9.5606
594,/venues/4410471,/venues/4410471,Berghaus Jschalp,Davos,,
595,/venues/1561483,/venues/1561483,Berghaus Niederhorn,Bern,,
596,/venues/4368174,/venues/4368174,Berghaus Niesen Kulm,Bern,,
597,/venues/4357645,/venues/4357645,Berghotel Truebsee,Luzern,46.81617,8.39573
598,/venues/3632079,/venues/3632079,Berghotel Trübsee,Luzern,46.82003,8.406989999999999
599,/venues/4415372,/venues/4415372,Berghuis Schönbüel,Bern,46.79607,8.16813
600,/venues/3459104,/venues/3459104,Bergkirchli,Arosa,46.77442,9.65711
601,/venues/2788463,/venues/2788463,Bergrestaurant Alp Languard,St. Moritz,46.49164,9.90374
602,/venues/3830634,/venues/3830634,Bermuda Dreieck 3.0,St. Gallen,,
603,/venues/3160819,/venues/3160819,Bern City Lounge,Bern,46.94797,7.44745
604,/venues/1464828,/venues/1464828,Bern Club,Bern,,
605,/venues/2781743,/venues/2781743,Bern Expo,Bern,46.94792,7.444610000000001
606,/venues/213778,/venues/213778,Bern Symphony Orchestra,Bern,,
