,venue,locality,postal_code,street,country,latitude,longitude,venue_website,linked_venue_id,manual_input
/venues/4391506,Restaurant Schützen,Basel,4310,Bahnhofstrasse 19,Switzerland,47.5531,7.79232,,/venues/4391506,
/venues/4392433,Reformierte Kirche Zäziwil,Bern,3532 Zäziwil,Oberthalstrasse 3,Switzerland,46.90251,7.66114,,/venues/4392433,
/venues/4394947,"Chalet Simmental, Rothrist",Aargau,,,Switzerland,,,,/venues/4394947,
/venues/4386073,Eishalle,Zürich,,,Switzerland,,,,/venues/4386073,
/venues/4387785,Disco Ora Spreitenbach,Baden,,,Switzerland,,,,/venues/4387785,
/venues/4394589,Zum hinteren Hecht,Winterthur,,,Switzerland,,,,/venues/4394589,
/venues/4394524,Salle communale de Veyrier,Geneva,1255,Route de Veyrier 265,Switzerland,46.16782,6.18396,,/venues/4394524,
/venues/4395429,Treu Bar,Kreuzlingen,,,Switzerland,,,,/venues/4395429,
/venues/4398103,Hochschule für Heilpädagogik,Zürich,,,Switzerland,,,,/venues/4398103,
/venues/4392911,Le nef,Bern,,,Switzerland,,,,/venues/4392911,
/venues/4393699,Café des Mines,Neuchatel,2105 Travers,Site de la Presta,Switzerland,46.93112,6.65689,https://www.mines-asphalte.ch,/venues/4393699,
/venues/3958664,Montreux Music & Convention Centre,Montreux,1820,AV. CLAUDE-NOBS 5,Switzerland,46.43922,6.90435,,/venues/3958664,
/venues/3960254,Wake Up Gstaad,Martigny,,,Switzerland,,,,/venues/3960254,
/venues/3979674,24h-Shop,Zürich,,Langstrasse,Switzerland,47.37941,8.52756,https://24hshop.tumblr.com/,/venues/3979674,
/venues/4053259,Kirche St. Eusebius,Grenchen,2540,Robert Luterbacherstrasse 3,Switzerland,47.19282,7.39383,,/venues/4053259,
/venues/4073019,100 Tage Warschau,Basel,4051,Centralbahnstrasse 9,Switzerland,47.5484,7.5887,http://100tagewarschau.ch/,/venues/4073019,
/venues/4083664,El Secreto Club,Lausanne,1003,Rue Saint-Martin 11,Switzerland,46.52256,6.63689,,/venues/4083664,
/venues/3951854,Domleschger Sommerkonzerte,Chur,,,Switzerland,,,,/venues/3951854,
/venues/3967979,Rockin'Glâne,Lausanne,1673 Promasens,les Condemines 16,Switzerland,46.59669,6.82029,https://www.facebook.com/RockinglaneFestival/,/venues/3967979,
/venues/3972619,Mehrzweckhalle St. Niklaus,Zermatt,,,Switzerland,,,,/venues/3972619,
/venues/4032854,Ristorante Pizzeria Belladonna,Zürich,8032,Asylstrasse 125,Switzerland,47.36529,8.56495,http://www.ristorantebelladonna.ch,/venues/4032854,
/venues/4042239,Massagno Food Festival,Lugano,6900,Piazza Santa Lucia,Switzerland,46.01063,8.94604,http://www.massagno.ch,/venues/4042239,
/venues/4050724,Kultur im Rhyboot,Altstätten,,Bleichestrasse 2,Switzerland,47.3729,9.56257,,/venues/4050724,
/venues/4066144,Chateau de La Batiaz,Martigny,,,Switzerland,,,,/venues/4066144,
/venues/4097439,Werner-Menicke-Haus,Basel,79639,Maiackerweg 3 Grenzach/Wyhlen,Switzerland,47.57087,7.70979,https://www.evangelisch-in-rheinfelden.de/html/content/werner_mennicke_haus.html?&,/venues/4097439,
/venues/4118089,Greengo Club,Martigny,,Palacestrasse,Switzerland,46.4742,7.28837,,/venues/4118089,
/venues/4145554,Nordic Arena Evolène,Valais,,,Switzerland,,,https://www.myswitzerland.com/fr-ch/manifestations.html?rkey=810,/venues/4145554,
/venues/4178419,Der Gasthof,Luzern,6364 Bürglen,Klausenstrasse 220,Switzerland,46.87672,8.68015,https://www.dergasthof.ch,/venues/4178419,
/venues/4182584,Hellikon 1. Faisse,Basel,,,Switzerland,,,,/venues/4182584,
/venues/4196074,Reformierte Kirche Greifensee,Zürich,,,Switzerland,,,,/venues/4196074,
/venues/4205354,Aigle Noir Neyruz,Fribourg,,,Switzerland,,,,/venues/4205354,
/venues/4218024,Penny Farthing Pub,Aarau,5000,Bahnhofstrasse 57,Switzerland,47.3918,8.04923,,/venues/4218024,
/venues/4217919,Coca Cola Event,Zürich,,,Switzerland,,,,/venues/4217919,
/venues/4243884,Iron Force Festival,Stans,,,Switzerland,,,,/venues/4243884,
/venues/4248434,Beach3valley,Biasca,,,Switzerland,,,,/venues/4248434,
/venues/4253779,Sommernacht Festival,Bern,6170,,Switzerland,46.82326,8.03183,http://www.sommernacht-festival.ch,/venues/4253779,
/venues/4254354,Café des Philosophes,Lausanne,1003,1 place Pepinet,Switzerland,46.52142,6.63236,,/venues/4254354,
/venues/4256659,Thuner Hauptgassenfest,Bern,3600,,Switzerland,46.75352,7.62244,,/venues/4256659,
/venues/2335634,Centre Emil Frey,Nyon,1260,Route de Champ-Colin 1,Switzerland,46.38496,6.21865,,/venues/2335634,
/venues/2399824,Las Caglias,Chur,,,Switzerland,,,,/venues/2399824,
/venues/2528234,Ferme de la Chapelle,Geneva,1212,Route de La-Chapelle 39,Switzerland,46.17125,6.13562,http://www.fermedelachapelle.ch,/venues/2528234,
/venues/2573239,Meylenstein Bar & Lounge,Zürich,8008,Bellerivestrasse 263,Switzerland,47.34845,8.56282,,/venues/2573239,
/venues/2696733,The Baguslife House,Grindelwald,,Grindelwaldstrasse 93,Switzerland,46.62622,8.01745,,/venues/2696733,
/venues/2277459,Squat de la main,Neuchatel,,,Switzerland,,,,/venues/2277459,
/venues/2278174,Private Event,Bern,,,Switzerland,,,,/venues/1615003,
/venues/2283054,Restaurant Rostiger Anker,Basel,,Hafenstrasse 25a,Switzerland,47.5868,7.59175,,/venues/2283054,
/venues/2418004,La Casa 1929,Lugano,,,Switzerland,,,,/venues/2418004,
/venues/2451849,"Jungwachtheim, Bad Ragaz",Chur,,Alpenstrasse,Switzerland,46.85726,9.52673,,/venues/2451849,
/venues/2574694,Squat du Dezert,Lausanne,,,Switzerland,,,,/venues/2574694,
/venues/2624963,Club Im Enge,Stans,,,Switzerland,46.96635,8.3537,,/venues/2624963,
/venues/2655538,Vorplatz Postfinance-arena,Bern,3014,Mingerstrasse 12,Switzerland,46.95852,7.4686,,/venues/2655538,
/venues/2689768,Krouge Festival,Geneva,1227,Place de Sardaigne,Switzerland,46.18413,6.13863,,/venues/2689768,
/venues/2732588,Tropicana Latin Club,Lausanne,1003,Rue Sain Martin 7,Switzerland,46.5221,6.63673,,/venues/2732588,
/venues/2454469,Private Concert,St. Gallen,,,Switzerland,47.41793,9.3644,,/venues/2454469,
/venues/2604313,Funk Am See,Luzern,,Lidowiese,Switzerland,47.05004,8.30893,,/venues/2604313,
/venues/2609633,Restaurant Löwen,Kreuzlingen,,,Switzerland,47.59862,9.11594,,/venues/2609633,
/venues/2717083,Restaurant Rathaussubli,Bern,3600,"Hauptstrasse 6, 4242 Laufen",Switzerland,47.42118,7.50093,,/venues/2717083,
/venues/2311809,1 to 1 Energy Happening,Lyss,,,Switzerland,,,,/venues/2311809,
/venues/2387679,Malley Plage,Lausanne,,,Switzerland,46.53464,6.60524,,/venues/2387679,
/venues/2619663,Rolex Learning Center,Lausanne,,1015 Ecublens,Switzerland,46.5196,6.56849,,/venues/2619663,
/venues/2667973,Voices on Stage,Zürich,,Kanonengasse 18,Switzerland,47.37746,8.5297,,/venues/2667973,
/venues/2758333,Galerie la Primaire,Geneva,1231,Chemin de la Colombe 7,Switzerland,46.18908,6.17885,http://www.galerielaprimaire.ch/,/venues/2758333,
/venues/2820958,Mism Records HQ,Bern,,,Switzerland,46.94792,7.44461,http://www.mismrecords.net/,/venues/2820958,
/venues/2837053,Z&R Music,Lausanne,,"Rte de Lausanne 1, Echallens",Switzerland,46.61062,6.61973,,/venues/2837053,
/venues/2840198,St. Agatha Kirche,Dietikon,8953,Bahnhofplatz 3,Switzerland,47.40525,8.40438,,/venues/2840198,
/venues/2933123,Salle Communale de Thônex,Geneva,1226,"18, avenue du Tronchet",Switzerland,46.19398,6.20505,,/venues/2512579,
/venues/2804093,Café le Nyamuk,Geneva,,,Switzerland,46.19839,6.1423,http://www.nyamuk.ch,/venues/2804093,
/venues/2816173,Kv-saal,Basel,4410,Gestadeckplatz 8-10,Switzerland,47.48539,7.73724,,/venues/2816173,
/venues/2921448,Bibliothèque de la Cité,Geneva,,Place des Trois-Perdrix 5,Switzerland,46.20288,6.14514,,/venues/2921448,
/venues/2941223,Day4Family,Biel,2502,Rue Général-Dufour 2,Switzerland,47.13913,7.24639,http://day4family.jimdo.com/,/venues/2941223,
/venues/2985788,Thek/Grubenstrasse 15,Zürich,,,Switzerland,47.36865,8.53918,,/venues/2985788,
/venues/3187709,Tea Time Swing,Zürich,8005,,Switzerland,47.38932,8.51316,,/venues/3187709,
/venues/3313634,Squat FMR,Montreux,,,Switzerland,46.46283,6.84192,,/venues/3313634,
/venues/3349774,Grande Salle de JUSSY,Geneva,1254 Jussy,,Switzerland,46.23477,6.26522,,/venues/3349774,
/venues/3393679,Le 3780,Martigny,3780,Promenade 57,Switzerland,46.47427,7.28579,http://www.le3780.ch/,/venues/3393679,
/venues/3172809,Schloss Wyher,Sursee,,,Switzerland,47.15014,8.01918,,/venues/3172809,
/venues/3217573,Le Codebar / Cardesarts,Geneva,1202,Rue Beaulacre 10,Switzerland,46.21417,6.13986,,/venues/3217573,
/venues/3295579,Neuhof,Zürich,,Neuhofstrasse 5,Switzerland,47.23226,8.83766,https://www.facebook.com/biofuerjede.rapperswil/,/venues/3295579,
/venues/3366019,Congress Center - Eventhalle,Basel,4005,Messeplatz 21,Switzerland,47.56274,7.59939,,/venues/3366019,
/venues/3329834,Berner Literaturfest Thun,Bern,3600,,Switzerland,46.75352,7.62244,http://www.berner-literaturfest.ch/,/venues/3329834,
/venues/3341059,World Food Festival,Wohlen,,,Switzerland,47.34937,8.27688,https://worldfoodfestival.ch/de,/venues/3341059,
/venues/3346314,Kulturforum Berneck,Altstätten,9442 Berneck,Hinterdorfstrasse 3,Switzerland,47.42654,9.61013,http://www.kulturforum-berneck.ch,/venues/3346314,
/venues/4333469,Pod'Ring Festival,Biel,,,Switzerland,,,,/venues/4333469,
/venues/4334042,Salle Polyvalente,Biel,,Vieille Route 1,Switzerland,47.17508,7.0561,,/venues/4334042,
/venues/4336131,Zunfthaus Weisser Wind,Zürich,8001,Oberdorfstrasse 20,Switzerland,47.36884,8.54557,,/venues/4336131,
/venues/4338097,Caves du Manoir,Martigny,,,Switzerland,,,,/venues/418386,X
/venues/4341346,First Friday - Villeneuve,Montreux,1844,Villeneuve,Switzerland,46.39661,6.92877,,/venues/4341346,
/venues/4343853,Reformierte Kirche,Zürich,8802,Dorfstrasse 117,Switzerland,47.31722,8.54223,,/venues/4343853,
/venues/4346535,Schwimmbad Rheinau,Chur,,,Switzerland,,,,/venues/4346535,
/venues/4346559,Campo da Calcio,Locarno,6652,"Tegna, campo da Calcio",Switzerland,46.18219,8.75158,,/venues/4346559,
/venues/4349192,Café Bar Rosenkranz,Basel,4056 Basel,St. Johanns-Ring 102,Switzerland,47.56347,7.57627,,/venues/4349192,
/venues/4351960,Setpember Vin & Vinyl,Luzern,,Kasimir-Pfyffer-Strasse 14,Switzerland,47.04866,8.30112,,/venues/4351960,
/venues/4353393,Atelier Anne Pantillon,Lausanne,,,Switzerland,,,,/venues/4353393,
/venues/4354265,The Lausanne Bach Festival,Lausanne,,,Switzerland,,,,/venues/4354265,
/venues/4290994,Ecole Internationale de Geneve,Geneva,1208,62 route du chene,Switzerland,46.19921,6.17197,,/venues/4290994,
/venues/4291779,Terrain de sport de Cornaux,Neuchatel,,,Switzerland,,,,/venues/4291779,
/venues/4305034,Sommernachtsfest Burg Rotberg,Therwil,,,Switzerland,,,,/venues/4305034,
/venues/4309384,Zum Goldenen Fass,Zürich,8004,Zwinglistrasse 7,Switzerland,47.37791,8.52939,https://zumgoldenenfass.ch/,/venues/4309384,
/venues/4310914,elch club,Bern,3072,forelstr. 6,Switzerland,46.96019,7.48261,http://www.elch.ch,/venues/4310914,
/venues/4320414,The House of Jazz,Montreux,CH-1820,Avenue Claude Nobs 3,Switzerland,46.43873,6.90548,,/venues/4320414,
/venues/4323789,Beaulieu en été,Geneva,1202,"Parc Beaulieu, rue Baulacre 3",Switzerland,46.21402,6.13776,,/venues/4323789,
/venues/4353077,Kirche Linsebühl,St. Gallen,9000,Linsebühlstrasse 61,Switzerland,47.42489,9.38305,,/venues/4353077,
/venues/4357908,Charly O'Neill's,Geneva,,,Switzerland,,,,/venues/4357908,
/venues/4362572,Stadtkirche St. Johann,Laufenburg,5080,,Switzerland,47.55966,8.05828,,/venues/4362572,
/venues/4363512,Place Saint-François,Lausanne,,,Switzerland,,,,/venues/4363512,
/venues/4366419,Unique Hotel Post,Zermatt,3920,Bahnhofstrasse 41,Switzerland,46.0207,7.74658,,/venues/4366419,
/venues/4368462,Piazza Della Chiesa,Chiasso,6830,Piazza Col. C. Bernasconi,Switzerland,45.83559,9.0271,,/venues/4368462,
/venues/4368883,Reformierte Kirche Brugg,Zürich,5200,Kirchplatz,Switzerland,47.48574,8.20616,,/venues/4368883,
/venues/4381623,Voice+Music Academy Zürich,Zürich,8004,Kanonengasse 18,Switzerland,47.37733,8.52961,,/venues/4381623,
/venues/4384714,Herba di Berna,Bern,3014,Moserstrasse 46,Switzerland,46.95773,7.45389,,/venues/4384714,
/venues/58728,Insider Party Factory,Wunnewil,,,Switzerland,,,,/venues/58728,
/venues/60772,Hall Des Fetes,Lausanne,,,Switzerland,,,,/venues/60772,
/venues/82512,Palais Des Expositions,Geneva,,,Switzerland,,,,/venues/82512,
/venues/123515,Eishalle Deutweg,Winterthur,,,Switzerland,47.5573,8.89941,,/venues/75032,
/venues/126224,Rock Against Hate,Zürich,,,Switzerland,,,,/venues/126224,
/venues/1488378,Bloos Gschwend,Zürich,,,Switzerland,,,,/venues/1488378,
/venues/1527663,Psychedelic Carnival 6,Zürich,,,Switzerland,,,,/venues/1527663,
/venues/1529288,Haus Am Bach,Sissach,,,Switzerland,,,http://www.hausambach-sissach.ch,/venues/1529288,
/venues/1552428,Médecins Du Monde,Neuchatel,,,Switzerland,,,http://www.festivalmdm.ch,/venues/1552428,
/venues/1561483,Berghaus Niederhorn,Bern,,,Switzerland,,,,/venues/1561483,
/venues/1598403,Porta Ticinese,Locarno,,,Switzerland,46.19849,9.02692,,/venues/1598403,
/venues/1611598,Vasco Da Gama,Luzern,6000,Brünigstrasse 34,Switzerland,47.04241,8.31059,,/venues/1611598,
/venues/1613393,"Narrena Festzelt, Guisanplatz",Biel,2500,,Switzerland,47.13678,7.24679,,/venues/1613393,
/venues/1680408,Play It Loud,Bern,,,Switzerland,,,,/venues/1680408,
/venues/1770813,Bypass Club,Geneva,1227,Place De L'etoile 1,Switzerland,46.18732,6.12818,,/venues/1770813,
/venues/1867103,Zelt Brack Logistikzentrum,Willisau,6130,Rossgassmoos,Switzerland,47.11832,8.00516,,/venues/1867103,
/venues/1893613,Quais De Genève,Geneva,,,Switzerland,,,,/venues/1893613,
/venues/1895043,To Be Announced,Basel,,,Switzerland,,,,/venues/1895043,
/venues/1914543,Karl's Kühne Gassenschau,Winterthur,,,Switzerland,,,,/venues/1914543,
/venues/1914168,Swiss Labyrinthe,Basel,,,Switzerland,,,,/venues/1914168,
/venues/1953989,Kava Zik,Montreux,1800 Vevey,PANORAMA 30,Switzerland,46.46085,6.84793,http://le-local.org/,/venues/1953989,
/venues/1967784,Radio Rabe & Stadtfilter,Bern,,,Switzerland,,,,/venues/1967784,
/venues/913676,The Rock Thun,Bern,,,Switzerland,,,,/venues/913676,
/venues/969481,Reitstall Benhur,Bern,3600,Rütlistrasse 39a,Switzerland,46.75669,7.61159,,/venues/969481,
/venues/976646,Open-air Venue,Zürich,,,Switzerland,,,,/venues/976646,
/venues/923256,Tard Pour Bar,Lausanne,,,Switzerland,,,,/venues/923256,
/venues/931506,Mcr Piazza,Locarno,,,Switzerland,46.19849,9.02692,,/venues/931506,
/venues/982911,Chinagarten Zürich (bei Blatterwiese),Zürich,8008,,Switzerland,47.35908,8.55292,,/venues/982911,
/venues/1011066,Grand V Rock,Lausanne,1010,Chemin Des Abeilles 17,Switzerland,46.5412,6.64795,http://grandvrock.ch,/venues/1011066,
/venues/1072561,Imbarco Immediato,Locarno,6500,Via Colombi 1,Switzerland,46.18665,9.02202,,/venues/1072561,
/venues/1168971,Ohm Club (sleek),Zürich,,,Switzerland,,,,/venues/1168971,
/venues/1315016,Kellerbistro Alte Mühle,Huttwil,CH4950,Sonneggstrasse 6,Switzerland,47.11569,7.84676,,/venues/1315016,
/venues/1366361,Cafe El Mundo,Basel,,,Switzerland,,,,/venues/1366361,
/venues/652441,Casino De Bâle,Basel,,,Switzerland,,,,/venues/652441,
/venues/657741,Libertarer Kommune Utopia,Winterthur,,,Switzerland,,,,/venues/657741,
/venues/719421,Deep In,St. Gallen,,,Switzerland,,,,/venues/719421,
/venues/162843,Restaurant St. Gervais,Biel,,,Switzerland,,,,/venues/162843,
/venues/417851,Open Air,Luzern,,,Switzerland,47.0796,8.28123,,/venues/417851,
/venues/417861,Bau 604,Luzern,,,Switzerland,47.0796,8.28123,,/venues/417861,
/venues/418056,Grunau Restaurant,Solothurn,,,Switzerland,47.1711,7.57331,,/venues/418056,
/venues/418436,Jetski International Contest,Morlon,,,Switzerland,,,,/venues/418436,
/venues/418591,X Club,Basel,,,Switzerland,47.49645,7.59426,,/venues/418591,
/venues/462531,Estival De Jazz,Lugano,,,Switzerland,,,,/venues/462531,
/venues/270001,Hotel Zentrum Toss,Winterthur,,,Switzerland,,,,/venues/270001,
/venues/419156,Houdini Kind Theater,Zürich,,,Switzerland,,,,/venues/419156,
/venues/276691,Senti-Squat 7,Luzern,,,Switzerland,,,,/venues/276691,
/venues/337781,Golden Rose Of Montreux,Montreux,,,Switzerland,,,,/venues/337781,
/venues/417361,Teatre Variete,Locarno,,,Switzerland,46.15732,8.77736,,/venues/417361,
/venues/2007809,Juiced Station Club,Zürich,,,Switzerland,,,,/venues/2007809,
/venues/2020924,Metal Christmas Festival,Bern,,,Switzerland,,,,/venues/2020924,
/venues/2030444,La Ruche Club,Lausanne,,,Switzerland,,,,/venues/2030444,
/venues/2099569,Nasty Trash (obs),Zürich,,,Switzerland,,,,/venues/2099569,
/venues/2107259,Swiss Nightlife Awards,Zürich,,,Switzerland,,,,/venues/2107259,
/venues/2110939,Werkstatt 14a,Bern,,,Switzerland,,,,/venues/2110939,
/venues/2114929,Café Noire,Basel,,,Switzerland,47.49645,7.59426,,/venues/2114929,
/venues/2129459,Kino Alhambra (thx),Bern,3011,Maulbeerstrasse 3,Switzerland,46.94643,7.43637,,/venues/2129459,
/venues/2135639,Schloss Altikon Schlosshof,Winterthur,8479 Altikon,schulweg 3,Switzerland,47.57227,8.78182,http://www.schlosshof.ch,/venues/2135639,
/venues/2156324,House Concert,St. Gallen,,,Switzerland,,,,/venues/2156324,
/venues/2157319,Kumquat Showcase @ Livebeats,Zürich,,,Switzerland,,,,/venues/2157319,
/venues/2180384,La Dili - Anzère,Sion,1972,Place de la Chapelle 2,Switzerland,46.298,7.40481,,/venues/2180384,
/venues/3409034,Walden club hétérotopique,Geneva,,9 rue des Amis,Switzerland,46.21016,6.1403,,/venues/2345219,
/venues/3523174,1733-Weinlokal,St. Gallen,9000,Goliathgasse 29,Switzerland,47.42763,9.37689,http://www.1733.ch,/venues/3523174,
/venues/3585189,Sport- Und Kongresszentrum,Arosa,7050,,Switzerland,46.78237,9.67991,,/venues/3585189,
/venues/3502099,Hotel Bestzeit,Chur,,,Switzerland,46.78091,9.54343,,/venues/3502099,
/venues/3512179,L'Arantèle,Nyon,1180,Grand-Rue 24,Switzerland,46.45946,6.34004,http://www.arantele.ch/,/venues/3512179,
/venues/3539614,Kellertheater Lindenhof,Lyss,3294,Aarbergstrasse 1,Switzerland,47.02914,7.27538,https://kellertheater-lindenhof.ch,/venues/3539614,
/venues/3547894,Metschgplatsch Festival,Zürich,5600,,Switzerland,47.39044,8.17215,,/venues/3547894,
/venues/3565664,Pully Sound Festival,Lausanne,,City Center,Switzerland,46.52044,6.63677,,/venues/3565664,
/venues/3595299,La Stazzión,Locarno,,6673 Maggia Ticino,Switzerland,46.26839,8.74537,,/venues/3595299,
/venues/3614809,A Bloc Festival,Martigny,,,Switzerland,46.10498,7.07553,https://www.ablocfestival.ch/,/venues/3614809,
/venues/3623094,Katholische Kirche Bern Dreifaltigkeit,Bern,,,Switzerland,46.94797,7.44745,,/venues/3623094,
/venues/3626664,cafe.bar SIMPEL,Bern,3007,Belpstrasse 67,Switzerland,46.94192,7.43138,http://cafebar-simpel.ch,/venues/3626664,
/venues/3631589,Gasthaus Richisau,Zürich,8750,"Richisauerstrasse 106, Klöntal",Switzerland,47.02316,8.9118,http://www.gasthaus-richisau.ch,/venues/3631589,
/venues/3726369,House of Fans,St. Moritz,,,Switzerland,46.4908,9.83551,,/venues/3726369,
/venues/3747989,Kulturbühne LIHN,Zürich,,,Switzerland,47.12104,9.13017,https://www.lihn.ch/events/kulturbuhne,/venues/3747989,
/venues/3654084,St. Oswald Kirche Zug,Zug,6300,Sankt Oswald Gasse,Switzerland,47.16497,8.51552,,/venues/3654084,
/venues/3665669,Private Concert at 'Choschthuus',Aarau,,,Switzerland,47.39043,8.0457,,/venues/3665669,
/venues/107530,FNAC,Lausanne,,,Switzerland,,,,/venues/107530,
/venues/418376,Jazztage Lichtensteig,Lichtensteig,9620,.,Switzerland,47.32485,9.0876,,/venues/418376,
/venues/3671769,Viertel vor Fritig,Zug,6300,Chamerstrasse 173,Switzerland,47.18133,8.48393,,/venues/3671769,
/venues/3672044,Caveau de Vigneron,Neuchatel,,,Switzerland,46.97757,6.87692,,/venues/3672044,
/venues/3723869,Le Petit Festival,Geneva,1228,,Switzerland,46.16552,6.11602,http://www.plan-les-ouates.ch/lepetitfestival,/venues/3723869,
/venues/3725524,Radio RNV,Lausanne,,,Switzerland,46.72933,6.53236,,/venues/3725524,
/venues/3791174,Kunsteisbahn Grabengut,Bern,3600,Grabenstrasse 8,Switzerland,46.76147,7.62672,http://www.eislauf-club-thun.ch,/venues/3791174,
/venues/3803449,Motta Hütte,Chur,7078,Voa Principala 80,Switzerland,46.74002,9.5565,,/venues/3803449,
/venues/3817934,Street Food Fest,Stäfa,,Seestrasse 68,Switzerland,47.2385,8.71993,,/venues/3817934,
/venues/3846899,Jazz Weekend,Basel,,,Switzerland,,,,/venues/3846899,
/venues/3868029,Lagerhalle Hammel,Langenthal,3360,Lagerstrasse 25,Switzerland,47.19038,7.70196,,/venues/3868029,
/venues/3879779,Zentrum Chilematt,Zug,6312,Dorfplatz,Switzerland,47.19604,8.48444,,/venues/3879779,
/venues/3883364,Old City Hall,Gersau,6442,Rathaus Gersau,Switzerland,46.99135,8.5273,,/venues/3883364,
/venues/3882834,Private Booking,Bern,,,Switzerland,,,,/venues/3882834,
/venues/3891284,Klosterplatz Rheinau,Schaffhausen,8462,,Switzerland,47.62326,8.61199,,/venues/3891284,
/venues/3911334,Areal Sek Zollikofen,Bern,3052,,Switzerland,46.99264,7.45698,,/venues/3911334,
/venues/3912959,Piano Im Pool,Luzern,6003,Bireggstrasse 36,Switzerland,47.04133,8.30682,http://piano-im-pool.ch/,/venues/3912959,
