,venue,locality,postal_code,street,country,latitude,longitude,venue_website,manual_input
/venues/1827243,Luzern Schwanenplatz,Luzern,6000,,Switzerland,47.05017,8.30931,,
/venues/4397967,Stream Aus Dem Verkehrshaus,Luzern,6000,,Switzerland,47.05017,8.30931,,
/venues/4343654,WERFT,Luzern,6020,Bahnhofplatz 1,Switzerland,47.05026,8.31031,http://www.musikwerft.ch,
/venues/4329614,Magazin,Luzern,6020,Bahnhofplatz 1,Switzerland,47.05026,8.31031,https://www.facebook.com/magazinluzern/,
/venues/33304,KKL Luzern,Luzern,6005,Europaplatz 1,Switzerland,47.05032,8.31183,http://www.kkl-luzern.ch,X
/venues/1808203,KKL Luzernersaal,Luzern,6005,Europa Platz 1,Switzerland,47.05032,8.31183,http://www.kkl-luzern.ch,/venues/33304
/venues/1016706,Blue Balls Festival,Luzern,,"Europaplatz 1, CH-6005",Switzerland,47.05032,8.31183,http://www.blueballs.ch,X
/venues/3325879,"Kkl Luzern, Konzertsaal",Luzern,,"Europaplatz 1, 6005 Luzern",Switzerland,47.05032,8.31183,,/venues/33304
/venues/1857018,KKL Konzertsaal,Luzern,6005,Europaplatz 1,Switzerland,47.05032,8.31183,,/venues/33304
/venues/3751659,Kultur- und Kongresszentrum Luzern,Luzern,6005,Europaplatz 1,Switzerland,47.05032,8.31183,https://www.kkl-luzern.ch/en/,/venues/33304
/venues/3526799,Culture and Congress Centre,Luzern,,Europaplatz 1,Switzerland,47.05032,8.31183,,/venues/33304
/venues/2536924,Bettstatt B&B,Luzern,,,Switzerland,47.05033,8.31561,http://bettstatt.ch/,
/venues/2449414,Bürgenstock Chapel,Luzern,,,Switzerland,47.05033,8.31561,http://www.buergenstock-momente.ch/index.html,
/venues/2600483,Luzerner Theater,Luzern,6003,Theaterstrasse 2,Switzerland,47.05062,8.3062,http://www.luzernertheater.ch/,X
/venues/3882544,Box Luzerner Theater,Luzern,6003,Theaterstrasse 2,Switzerland,47.05062,8.3062,,/venues/2600483
/venues/1910463,Rock Altitude Festival,La Chaux De Fonds,2400,Route du Communal 3,Switzerland,47.05074,6.75758,,
/venues/2927348,Patinoire,La Chaux De Fonds,2400,3 COMMUNAL,Switzerland,47.05074,6.75758,,
/venues/3287419,Le Locle Openair,La Chaux De Fonds,,Route du Communal 3,Switzerland,47.05074,6.75758,,
/venues/3727634,Loco Bar,Luzern,6003,Baselstr. 27,Switzerland,47.05238,8.29627,http://www.loco-bar.ch,
/venues/3465359,Kaffee Kind,Luzern,,Baselstraße 27,Switzerland,47.05238,8.29627,http://www.kaffee-kind.ch/,
/venues/4273599,Verkehrshaus Planetarium,Luzern,6006,Lidostrasse 5,Switzerland,47.05249,8.33572,,X
/venues/4389595,Verkehrshaus der Schweiz,Luzern,,Lidostrasse 5,Switzerland,47.05249,8.33572,,/venues/4273599
/venues/1560253,Bar Berlin,Luzern,6003,Laedelistr. 6,Switzerland,47.0537,8.29471,,
/venues/3807524,el Barrio,Luzern,6003,Lädelistrasse 6,Switzerland,47.0537,8.29471,https://elbarrio.ch/,
/venues/3902964,Sommernachtsträume Burgdorf,Burgdorf,3400,,Switzerland,47.05385,7.61758,http://sommernachtstraeume.ch/,
/venues/3644844,Rockwall Under The Bridge,Burgdorf,3400,,Switzerland,47.05385,7.61758,,
/venues/953141,Casineum Grand Casino,Luzern,6006,Haldenstrasse 6,Switzerland,47.05504,8.31707,,/venues/2730788
/venues/2730788,Grand Casino Luzern,Luzern,6006,Haldenstr.6,Switzerland,47.05504,8.31707,,X
/venues/1983384,Casineum Club,Luzern,6006,Haldenstrasse 6,Switzerland,47.05504,8.31707,,/venues/2730788
/venues/2773408,La Grange,La Chaux De Fonds,2400,Avenue du Technicum 1,Switzerland,47.05592,6.74703,http://www.grange-casino.ch/,
/venues/2280109,Casino Théâtre,La Chaux De Fonds,2400,Av. du Technicum 1,Switzerland,47.05592,6.74703,http://www.grange-casino.ch/,
/venues/1984889,Kino Bourbaki,Luzern,6004,Löwenplatz 11,Switzerland,47.05693,8.31125,,X
/venues/4391170,STATTKINO Bourbaki Panorama,Luzern,6004,Löwenplatz 11,Switzerland,47.05693,8.31125,https://stattkino.ch,/venues/1984889
/venues/2311074,zone pietonne open air,Bern,,,Switzerland,47.0632,7.09126,http://www.lazonepietonne.ch/,
/venues/3273819,Café Théâtre de la Tour de Rive,Bern,,,Switzerland,47.0632,7.09126,,
/venues/3872059,Viscose club,Luzern,6020,Emmenweidstrasse 20,Switzerland,47.07361,8.27461,https://www.facebook.com/pg/viscoseclub/,X
/venues/972626,Viscose Eventbar,Luzern,6020,Emmenweidstrasse 20,Switzerland,47.07361,8.27461,http://www.viscose-eventbar.ch/,/venues/3872059
/venues/3911989,Seebühne,Luzern,6403,,Switzerland,47.07385,8.44665,,
/venues/1929714,Widder Saal,Luzern,6403,,Switzerland,47.07385,8.44665,,
/venues/4258939,Nf49 Am Seetalplatz,Luzern,6020,Bahnhofplatz 1,Switzerland,47.07718,8.26741,,
/venues/4052784,Le Théâtre - Emmen,Luzern,6020,,Switzerland,47.07718,8.26741,,
/venues/2854308,Theatersaal Gersag,Luzern,6020,Rüeggisingerstrasse 20a,Switzerland,47.0778,8.27853,,
/venues/2575093,Gersag,Luzern,6020,Rüeggisingerstrasse 20a,Switzerland,47.0778,8.27853,,
/venues/417851,Open Air,Luzern,,,Switzerland,47.0796,8.28123,,
/venues/417861,Bau 604,Luzern,,,Switzerland,47.0796,8.28123,,
/venues/388116,Kulturfabrik (KUFA) Lyss,Lyss,3250,Werdtstrasse 17,Switzerland,47.08065,7.29443,,
/venues/1987464,Kufa Avec Adam Port,Lyss,3250,Werdtstrasse 17,Switzerland,47.08065,7.29443,,
/venues/1895523,L'entre-deux Café,La Chaux De Fonds,2300,rue Jaquet-Droz 27,Switzerland,47.10105,6.82935,,X
/venues/3776069,Le'Entre Deux,La Chaux De Fonds,,Rue Jaquet-Droz 27,Switzerland,47.10105,6.82935,,/venues/1895523
/venues/3114084,La scierie,La Chaux De Fonds,,,Switzerland,47.10349,6.83278,https://www.facebook.com/2300lascierie,
/venues/3343094,L'Heure Bleue,La Chaux De Fonds,,,Switzerland,47.10349,6.83278,,
/venues/2936273,Cinéma ABC,La Chaux De Fonds,2300,"11, rue du Coq.",Switzerland,47.10556,6.82981,http://www.abc-culture.ch,
/venues/2936268,Temple Allemand,La Chaux De Fonds,2300,"11, rue du Coq.",Switzerland,47.10556,6.82981,http://www.abc-culture.ch,
/venues/3085514,Kloster,Einsiedeln,8840,,Switzerland,47.11093,8.73564,,
/venues/2610633,Einsiedler Musikfest,Einsiedeln,8840,,Switzerland,47.11093,8.73564,,
/venues/2395439,Braderie,La Chaux De Fonds,2300,,Switzerland,47.11768,6.84057,,
/venues/1136926,Petit Paris,La Chaux De Fonds,2300,,Switzerland,47.11768,6.84057,,
/venues/4393132,Jugendkirche Einsiedeln,Einsiedeln,8840 Einsiedeln,Eisenbahnstrasse 22,Switzerland,47.12855,8.74982,,
/venues/4393131,Klosterplatz Einsiedeln,Einsiedeln,8840 Einsiedeln,Eisenbahnstrasse 22,Switzerland,47.12855,8.74982,,
/venues/4406919,Summer Now ExpoPark Nidau,Lyss,2560,Uferweg,Switzerland,47.12977,7.23788,https://www.summernow.ch,/venues/4415890
/venues/4415890,Sommer Now,Lyss,2560,Uferweg,Switzerland,47.12977,7.23788,https://www.summernow.ch/home/de/summer-now,X
/venues/3620169,Mauz,Einsiedeln,8840,Zürichstrasse 38,Switzerland,47.13128,8.74523,,
/venues/4393645,TC Crows,Einsiedeln,8840 Einsiedeln,Zürichstrasse 38,Switzerland,47.13128,8.74523,https://www.tc-crows.ch/ueber-uns/index.php,
/venues/3054079,Nebia,Biel,2502,Rue Thomas-Wyttenbach  4,Switzerland,47.13368,7.24488,http://www.nebia.ch,
/venues/1785898,Kino Theater Palace,Biel,2502,Thomas-wyttenbach-strasse 4,Switzerland,47.13368,7.24488,,
/venues/986136,Abendrundfahrt Auf Dem Bielersee,Biel,2500,,Switzerland,47.13678,7.24679,,
/venues/1674553,Braderie Zentralplatz Bühne,Biel,2500,-,Switzerland,47.13678,7.24679,http://www.bielerbraderie.ch,
/venues/3302399,Expo-park Nidau,Biel,,,Switzerland,47.13678,7.24679,,
/venues/3133374,State Club,Biel,,,Switzerland,47.13678,7.24679,,
/venues/3140914,Cargo Club,Biel,,,Switzerland,47.13678,7.24679,,X
/venues/3481719,Grundlos Bar,Biel,,,Switzerland,47.13678,7.24679,,
/venues/1613393,"Narrena Festzelt, Guisanplatz",Biel,2500,,Switzerland,47.13678,7.24679,,
/venues/3116359,Chez Voisins,Biel,,,Switzerland,47.13678,7.24679,,
/venues/3341084,Ping Pong Festival,Biel,,,Switzerland,47.13678,7.24679,,
/venues/3108119,Bibliothek,Biel,,,Switzerland,47.13678,7.24679,,
/venues/2455884,Cargo Club Biel,Biel,2503,Mattenstrasse 165,Switzerland,47.13834,7.25963,,/venues/3140914
/venues/1655273,Passion Club,Biel,2503,Mattenstrasse 165,Switzerland,47.13834,7.25963,,
/venues/1176071,Viva Night Club,Biel,2503,Mattenstrasse 165,Switzerland,47.13834,7.25963,,
/venues/3317839,Omega beach,Biel,2503,Mattenstrasse 165,Switzerland,47.13834,7.25963,,
/venues/2599708,Römerareal,Biel,2552,,Switzerland,47.13899,7.30681,,
/venues/2670923,Pfadi-folk-fest 2014,Biel,,,Switzerland,47.13899,7.30681,,
/venues/2481544,living room concert series,Biel,,,Switzerland,47.14019,7.24377,,
/venues/2731918,Centre Pasquart,Biel,,,Switzerland,47.14019,7.24377,,
/venues/2661938,X-Project,Biel,,,Switzerland,47.14019,7.24377,,
/venues/2763668,House Show,Biel,,,Switzerland,47.14019,7.24377,,
/venues/2929128,Le Singe,Biel,2502,Untergasse 21,Switzerland,47.1417,7.24703,https://www.lesinge.ch,X
/venues/3194099,le signe,Biel,2502,Untergasse 21,Switzerland,47.1417,7.24703,http://www.lesinge.ch,/venues/2929128
/venues/2812028,Literaturcafé,Biel,2502,Literaturcafé,Switzerland,47.14876,7.24987,,
/venues/3921114,Stade de Gurzelen,Biel,2502,,Switzerland,47.14876,7.24987,,
/venues/1564833,Waschhaus Margrethenhof,Zürich,6275,Margrethenhof 1,Switzerland,47.15265,8.32185,,
/venues/2849778,Pfadijugendhaus,Zürich,6275,,Switzerland,47.15265,8.32185,,
/venues/936341,"Ms Zug, Landsgemeindeplatz",Zug,6300,,Switzerland,47.15583,8.53149,,/venues/3829734
/venues/3275969,Das Zelt,Zug,6300,Stierenmarkplatz,Switzerland,47.15583,8.53149,,
/venues/3829734,Landsgemeindeplatz,Zug,6300,-,Switzerland,47.15583,8.53149,,X
/venues/2701753,Akkordeon Festival Zug,Zug,6300,,Switzerland,47.15583,8.53149,,
/venues/3988134,Seebühne Gerbiplatz,Zug,6300,Gerbiplatz,Switzerland,47.15583,8.53149,,
/venues/474766,Theater Casino Zug,Zug,6300,Artherstrasse 2-4,Switzerland,47.16458,8.5139,http://www.theatercasino.ch,X
/venues/3021539,"Theater Casino Zug, Theatersaal",Zug,6300,Artherstrasse 2-4,Switzerland,47.16458,8.5139,,/venues/474766
/venues/2847078,"Theater Casino Zug, Festsaal",Zug,6300,Artherstrasse 2-4,Switzerland,47.16458,8.5139,,/venues/474766
/venues/3021544,Grosser Casinosaal,Zug,6300,Artherstrasse 2,Switzerland,47.16458,8.5139,,/venues/474766
/venues/551536,Chicago Bar,Zug,,,Switzerland,47.16617,8.51549,,
/venues/126115,Jugendzentrum Zug,Zug,,,Switzerland,47.16617,8.51549,,
/venues/3381719,Victoria Bar,Zug,,,Switzerland,47.16617,8.51549,http://www.victoria-bar.ch/,
/venues/3752339,vieljazzfestival,Zug,,,Switzerland,47.16617,8.51549,http://www.vieljazz.ch,
/venues/3404564,private event,Zug,,,Switzerland,47.16617,8.51549,,
/venues/2958778,Kulturausschluss,Solothurn,,,Switzerland,47.1711,7.57331,http://www.kulturausschuss.ch,
/venues/1629923,Alcatraz,Solothurn,,,Switzerland,47.1711,7.57331,,
/venues/418056,Grunau Restaurant,Solothurn,,,Switzerland,47.1711,7.57331,,
/venues/1296016,Summer Sound,Sursee,6210,,Switzerland,47.17715,8.10436,,
/venues/986336,Märtplatz,Sursee,6210,,Switzerland,47.17715,8.10436,,
/venues/2820618,"Kreuz-saal, Restaurant Steirereck",Cham,6330,Luzernerstrasse 14,Switzerland,47.1801,8.45832,,/venues/936401
/venues/936401,Restaurant Kreuz,Cham,6330,Luzernerstrasse 14,Switzerland,47.1801,8.45832,,X
/venues/559691,Galvanik,Zug,6300,Chamerstrasse 173,Switzerland,47.18133,8.48393,http://www.galvanik-zug.ch/,
/venues/3671769,Viertel vor Fritig,Zug,6300,Chamerstrasse 173,Switzerland,47.18133,8.48393,,
/venues/130232,Industrie 45 (I45),Zug,6302,Industriestrasse 45,Switzerland,47.18222,8.52076,,X
/venues/4166489,I45,Zug,6300,Industriestrasse 45,Switzerland,47.18222,8.52076,,/venues/130232
/venues/3083284,Bar & Pub Festival Tuggen,Eschenbach,8856,Betti 67,Switzerland,47.18563,8.93004,http://www.barundpub.ch,
/venues/4029814,Bandits Club,Schwyz,8856,Betti 67,Switzerland,47.18563,8.93004,,
/venues/4377154,"Koller Events, Luxory",Grenchen,2540,Maienstrasse 6,Switzerland,47.19048,7.40552,,X
/venues/4351247,Koller-event Hall,Grenchen,2540,Maienstrasse 6,Switzerland,47.19048,7.40552,,/venues/4377154
/venues/4280414,Luxory,Grenchen,2540,Maienstrasse 6,Switzerland,47.19048,7.40552,,
/venues/4356248,Alte Mühle,St. Gallen,9473,Müliweg 5,Switzerland,47.20426,9.44063,,X
/venues/4356249,Alte Mühle Gams,St. Gallen,9473 Gams,Müliweg 5,Switzerland,47.20426,9.44063,,/venues/4356248
/venues/2586008,Am Quai,Solothurn,,,Switzerland,47.20866,7.53795,,
/venues/2701478,Kofemehl,Solothurn,,,Switzerland,47.20866,7.53795,,
/venues/2736828,Gate 68,Solothurn,,,Switzerland,47.20866,7.53795,,
/venues/4019999,HESO Herbstmesse Solothurn,Solothurn,4500,,Switzerland,47.20883,7.53229,https://heso.ch/,
/venues/3480899,Rothushalle,Solothurn,,,Switzerland,47.20883,7.53229,,
/venues/3460144,Zähnteschür,Solothurn,,,Switzerland,47.20883,7.53229,,
/venues/4334308,Solothurner Musiktage,Solothurn,4500,,Switzerland,47.20883,7.53229,http://www.solothurnermusiktage.ch,
/venues/3646169,La Chiquita,Solothurn,,,Switzerland,47.20883,7.53229,,
/venues/986141,Abendrundfahrt Auf Der Aare,Solothurn,4500,,Switzerland,47.20883,7.53229,,
/venues/4210914,Kunsthaus Langenthal,Langenthal,4900,Marktgasse 13,Switzerland,47.21192,7.78924,,
/venues/4358358,à la cArte,Langenthal,4900,Marktgasse 13,Switzerland,47.21192,7.78924,http://www.restaurantalacarte.ch,
/venues/3362199,Restaurant Zur Traube,Langenthal,4900,Urbanstrasse 36,Switzerland,47.21274,7.7924,,X
/venues/3095379,Test. Bar Zur Traube,Langenthal,4900,Urbanstrasse 36,Switzerland,47.21274,7.7924,,/venues/3362199
/venues/4319854,Hoffest Langenthal,Langenthal,4900,,Switzerland,47.21404,7.78577,,
/venues/4149229,Street Festival Langenthal,Langenthal,4900,,Switzerland,47.21404,7.78577,http://www.street-festival.ch,
/venues/4386707,Theatersaal Stadttheater,Langenthal,4900,,Switzerland,47.21404,7.78577,,/venues/4393509
/venues/4393509,Theater 49 Stadttheater,Langenthal,4900,,Switzerland,47.21404,7.78577,,X
/venues/2873963,Le Royal,Bern,,,Switzerland,47.2202,7.19882,http://www.leroyal.ch,
/venues/3025499,La Combe 5,Bern,,,Switzerland,47.2202,7.19882,,
/venues/3469944,Wadin Jazz,Zürich,8820 Wädenswil,Seestrasse 57,Switzerland,47.22545,8.67877,https://www.wadinjazz.ch/,
/venues/2545064,Théâtre Ticino,Zürich,8820,Seestrasse 57,Switzerland,47.22545,8.67877,https://www.facebook.com/pages/P%C3%A2quson-Festival-W%C3%A4denswil/247936365294187,
/venues/2874663,Pâqu'son Festival Wädenswil,Zürich,8820,SEESTRASSE 57,Switzerland,47.22545,8.67877,http://www.theater-ticino.ch/de/Programm/Liste,
/venues/4368612,ZHAW Diplomfeier Wädenswil,Zürich,8820,,Switzerland,47.22555,8.64951,,
/venues/3729764,Kulturhalle Glärnisch,Zürich,8820,,Switzerland,47.22555,8.64951,,
/venues/4389093,Seeplatz,Zürich,8820,,Switzerland,47.22555,8.64951,,
/venues/4374255,KANTINE ATTISHOLZ,Solothurn,4533,Attisholzstrasse 10,Switzerland,47.22649,7.57728,https://kantine-attisholz.ch,
/venues/4127289,Kesselhaus Attisholz,Solothurn,4533,Attisholzstrasse 10 (Riedholz),Switzerland,47.22649,7.57728,https://www.facebook.com/kesselhausattisholz/,
/venues/3280824,Rattenfest,Zürich,,,Switzerland,47.22662,8.81844,,
/venues/3628419,Rockfest.ch,Zürich,,,Switzerland,47.22662,8.81844,,
/venues/4059774,ALTEFABRIK,Zürich,8640,Klaus-Gebert-Strasse 5,Switzerland,47.22737,8.81987,https://www.alte-fabrik.ch/,
/venues/4085604,Alte Fabrik,Zürich,8640,Klaus-Gebert-Strasse 5,Switzerland,47.22737,8.81987,https://www.alte-fabrik.ch,
/venues/4375049,Bar Nostrum,Zürich,8820,Seestrasse 93,Switzerland,47.22781,8.67524,https://www.facebook.com/Bar-Nostrum-442963319597154/,
/venues/4379659,Nostrum,Zürich,8820,Seestrasse 93,Switzerland,47.22781,8.67524,,
/venues/3940474,Seenachtsfest Rapperswil-Jona,Zürich,8640,,Switzerland,47.22797,8.82558,https://seenachtfest.ch,
/venues/1297066,Blues'n'jazz Rapperswil-jona,Zürich,,8640 Rapperswil-jona,Switzerland,47.22797,8.82558,http://www.ticketcorner.ch/tickets.html?affiliate=TCS&fun=search&action=search&doc=search%2Fsearch&detailadoc=erdetaila&detailbdoc=evdetailb&kudoc=artist&sort_by=score&sort_direction=desc&fuzzy=yes&suchbegriff=bl%C3%B6ues%27n%27jazz,
/venues/4336892,Eventhouse,Zürich,8640,Neue Jonastrasse 65,Switzerland,47.2282,8.82464,,X
/venues/4209049,Eventhouse Rapperswil,Zürich,8640,Neue Jonastrasse 65,Switzerland,47.2282,8.82464,http://www.eventhouse-rapperswil.ch/,/venues/4336892
/venues/3299379,Halle des Fêtes,Biel,,Vie des Crêts 51 - CH 2732,Switzerland,47.2294,7.22541,,
/venues/3265619,Soirée de Louange,Bern,2732,Halle des Fêtes - Vie des Crêts 51,Switzerland,47.2294,7.22541,,
/venues/3363529,Seebadi Stäfa,Stäfa,,,Switzerland,47.23923,8.73514,,
/venues/3484639,Sunshine Hill,Stäfa,,,Switzerland,47.23923,8.73514,http://www.sunshinehill.ch,
/venues/418771,Kulturkarussell Rössli,Stäfa,8712,Bahnhofstrasse 1,Switzerland,47.23949,8.71878,http://kulturkarussell.ch/,
/venues/3516164,Cavallo Infernale - Rössli Stäfa,Stäfa,8712,Bahnhofstrasse 1,Switzerland,47.23949,8.71878,https://www.roesslistaefa.ch/aktuelles-programm/year.listevents/2018/01/18/-,
/venues/4169079,Kulturkarussel,Stäfa,8712,Bahnhofstrasse 1,Switzerland,47.23949,8.71878,http://www.kulturkarussel.ch,
/venues/1649043,Das Zelt,Zürich,8810,Chilbiplatz,Switzerland,47.24784,8.60533,,
/venues/2801873,Chilbiplatz,Zürich,8810,Im Schnegg 1,Switzerland,47.24784,8.60533,,
/venues/4333814,Froburg,Bern,4537,Hafnerweg 5,Switzerland,47.25084,7.6416,,X
/venues/4233314,Saalbau Froburg,Bern,4537,Hafnerweg 5,Switzerland,47.25084,7.6416,,/venues/4333814
/venues/4221109,40ème anniversaire du Canton du Jura,Biel,2350,Marché-Concours 14,Switzerland,47.25454,6.99807,https://www.jura.ch/fr/Autorites/40e-anniversaire-du-Jura/Le-Jura-a-40-ans/Festivites-du-40e-du-canton-le-voile-est-leve.html,X
/venues/4196689,40è Jura,Biel,2350,Marché-Concours 14,Switzerland,47.25454,6.99807,https://www.jura.ch/fr/Autorites/40e-anniversaire-du-Jura/Le-Jura-a-40-ans/Festivites-du-40e-du-canton-le-voile-est-leve.html,/venues/4221109
/venues/3057484,Music Am Pflegidach,Zürich,,,Switzerland,47.2719,8.34177,,
/venues/2805318,Saal Hotel Ochsen,Zürich,,,Switzerland,47.2719,8.34177,,
/venues/3434754,Musig im Pflegidach,Zürich,,,Switzerland,47.27358,8.34156,http://www.murikultur.ch/musik/musig-im-pflegidach/,
/venues/3191889,Tannentalart,Zürich,,,Switzerland,47.27358,8.34156,,
/venues/1969909,Ampere,Affoltern am Albis,,,Switzerland,47.27951,8.45401,,
/venues/3108039,Event Hall,Affoltern am Albis,,,Switzerland,47.27951,8.45401,,
/venues/3190884,OXIL,Zofingen,4800,Obere Brühlstrasse 6,Switzerland,47.28494,7.94405,http://www.oxil.ch,
/venues/684761,OX Kultur,Zofingen,4800,Obere Brühlstrasse 6,Switzerland,47.28494,7.94405,http://www.oxx.ch,
/venues/2323864,Areal der Kapelle St. Peter,Basel,4703,St. Peterstrasse,Switzerland,47.28503,7.75155,https://sunsetevents.ch,
/venues/2124644,St. Peter at Sunset Festival,Basel,4703,St. Peter Straße,Switzerland,47.28503,7.75155,http://sunsetevents.ch/,
/venues/2777043,Heitere-platz,Zofingen,4800,,Switzerland,47.28589,7.95523,http://www.magic-night.ch/,
/venues/4394250,Volks Schlager Open Air,Zofingen,4800,,Switzerland,47.28589,7.95523,,
/venues/4329324,Heiternplatz,Zofingen,4800,,Switzerland,47.28589,7.95523,,
/venues/2870043,Gemeindeschulhaus,Zofingen,4800,,Switzerland,47.28589,7.95523,,
/venues/3401644,Turbine Theater,Zürich,8135,Spinnereistrasse 19,Switzerland,47.28792,8.54454,http://www.turbinetheater.com/,X
/venues/4381835,Turbine Theater Langnau am Albis,Zürich,8135,Spinnereistrasse 19,Switzerland,47.28792,8.54454,https://www.turbinetheater.ch,/venues/3401644
/venues/2829398,Rock the Ring Festival,Hinwil,8340,Affeltrangerstrasse 10,Switzerland,47.28834,8.81781,http://www.rockthering.ch,
/venues/4390318,Autokino Hinwil,Hinwil,8340,Affeltrangerstrasse 10,Switzerland,47.28834,8.81781,https://www.driveinmovies.ch/,
/venues/4308694,Tcs Vsz Betzholz,Hinwil,8340,Affeltrangerstrasse 10,Switzerland,47.28834,8.81781,,
/venues/4338699,Lager-Lounge,Basel,4710,Postackerstrasse 1,Switzerland,47.31332,7.69558,,/venues/4260764
/venues/4260764,Lager Lounge,Basel,4717,Postackerstrasse 1,Switzerland,47.31332,7.69558,https://www.facebook.com/Lager-Lounge-1476307852642255/,X
/venues/3726724,Atlantis Club,Egerkingen,4624,Altgraben 29,Switzerland,47.31659,7.81155,,/venues/3723899
/venues/3901994,Club Atlantis,Olten,4624,"Altgraben 29, Härkingen",Switzerland,47.31659,7.81155,,/venues/3723899
/venues/3723899,Disco Atlantis,Egerkingen,4624,Altgraben 29,Switzerland,47.31659,7.81155,http://www.discoatlantis.ch,X
/venues/2632973,Altstadt,Lichtensteig,9620,,Switzerland,47.32485,9.0876,,
/venues/418376,Jazztage Lichtensteig,Lichtensteig,9620,.,Switzerland,47.32485,9.0876,,
/venues/1527948,Kulturfabrik (Kulti),Wetzikon,8620,Zürcherstrasse 40/42,Switzerland,47.32496,8.78654,http://www.kulturfabrik.ch/,/venues/3552054
/venues/3552054,Kulturfabrik,Zürich,8620,Zürcherstrasse 40/42,Switzerland,47.32496,8.78654,http://www.kulturfabrik.ch/,X
/venues/348941,Kulturfabrik Nikolaus,Wetzikon,8620,Zürcherstrasse 40,Switzerland,47.32496,8.78654,http://www.kulturfabrik.ch,/venues/3552054
/venues/3452144,RAUm132,Wetzikon,8620,Bahnhofstrasse 132,Switzerland,47.32506,8.79869,,
/venues/2159774,The Classroom,Wetzikon,8620,Bahnhofstrasse 132,Switzerland,47.32506,8.79869,,
/venues/78549,"Wetzikon, Switzerland",Wetzikon,,,Switzerland,47.32706,8.80136,,
/venues/3671234,Molly Malone,Wetzikon,,,Switzerland,47.32706,8.80136,,
/venues/2134144,Ice Cube,Wetzikon,,,Switzerland,47.32706,8.80136,,
/venues/3404559,Private Event,Wetzikon,,,Switzerland,47.32706,8.80136,,
/venues/3977114,Tropicana Beach Contest,Basel,2854,Bassecourt,Switzerland,47.33338,7.24085,http://www.beachcontest.ch,
/venues/4385862,"Bassecourt, France",Basel,2854,,Switzerland,47.33338,7.24085,,
/venues/3129954,Schlossli,Appenzell,,,Switzerland,47.33493,9.40659,,
/venues/4152319,Kronengartenplatz,Appenzell,9080,,Switzerland,47.33493,9.40659,,
/venues/2173104,3 Eidgenossen,Appenzell,9050,,Switzerland,47.33493,9.40659,,
/venues/3388859,Teufen Gassenfest,Appenzell,,,Switzerland,47.33493,9.40659,,
/venues/3958534,lethargy,Zürich,8038 Zurich,Seestrasse 395,Switzerland,47.34356,8.53583,http://www.lethargy.ch/2018/,
/venues/4233299,"Rote Fabrik, Sommerbühne",Zürich,8038,Seestrasse 395,Switzerland,47.34356,8.53583,,/venues/30935
/venues/3454569,Rote Fabrik Ziegel oh Lac,Zürich,8038,Seestrasse 395,Switzerland,47.34359,8.53583,,/venues/30935
/venues/1287556,Riot Factory,Zürich,8005,Seestraße 395,Switzerland,47.34359,8.53583,,
/venues/3649524,Kulturhaus Central,Uster,8610,Brauereistrasse 2,Switzerland,47.34643,8.71777,,
/venues/3936894,Kulturgemeinschaft Uster,Uster,8610,Brauereistrasse 2,Switzerland,47.34643,8.71777,,
/venues/3072254,Landiwiese Süd,Zürich,8038,Mythenquai,Switzerland,47.34746,8.53436,,/venues/3345669
/venues/3345669,Landiwiese Saal,Zürich,8038,Mythenquai,Switzerland,47.34746,8.53436,,X
/venues/3345674,Landiwiese Seebühne,Zürich,8038,Mythenquai,Switzerland,47.34746,8.53436,,/venues/3345669
/venues/1350371,Moortal,Granichen,5722,,Switzerland,47.34872,8.11132,,
/venues/4316779,Sandsteinhöhlen Liebegg,Granichen,5722,,Switzerland,47.34872,8.11132,,
/venues/4347850,Terrassenkonzert,Olten,,Aarauerstrasse 55,Switzerland,47.34877,7.91088,,X
/venues/4347848,Terassenkonzert,Olten,,Aarauerstrasse 55,Switzerland,47.34877,7.91088,,/venues/4347850
/venues/2732448,Schützenmatte,Olten,4600,,Switzerland,47.34996,7.9037,,
/venues/4219979,Kulturzentrum Schützi,Olten,4603,,Switzerland,47.34996,7.9037,,
/venues/3570929,Wohnzimmerkonzert,Olten,,,Switzerland,47.34996,7.9037,,
/venues/3332774,Zeit Für Neue Helden,Olten,,,Switzerland,47.34996,7.9037,,
/venues/3412014,JURA Tag der offenen Tür (Niederbuchsiten),Olten,,,Switzerland,47.34996,7.9037,,
/venues/4267344,Sommerbar Wohlen,Wohlen,5610,Wohlen Mitte,Switzerland,47.35088,8.28705,,
/venues/51489,Sound Arena,Wohlen,5610,,Switzerland,47.35088,8.28705,,
/venues/4353079,Katholische Kirche Wohlen,Wohlen,5610,,Switzerland,47.35088,8.28705,,
/venues/927441,Miller's Studio,Zürich,8008,Seefeldstrasse 225,Switzerland,47.35172,8.56133,,X
/venues/3893199,Miller's,Zürich,8008,Seefeldstrasse 225,Switzerland,47.35172,8.56133,,/venues/927441
/venues/58780,Schützenhaus Albisgütli,Zürich,8045,Uetlibergstrasse 341,Switzerland,47.35217,8.50824,,
/venues/1614643,Albigustli,Zürich,,Uetlibergstrasse 341,Switzerland,47.35217,8.50824,,
/venues/3039484,Plattform,Wohlen,5610,Kapellstrasse 4,Switzerland,47.35253,8.27784,http://www.plattform-wohlen.ch/,
/venues/946806,Kulturbeiz Chappelehof,Wohlen,,Kapellstrasse 4,Switzerland,47.35253,8.27784,,
