genre_id,genre_name,parent_genre_id,parent_genre_name,everynoise_id,discogs_genre_name,discogs_style_name
Q7405759,Salsa dura,Q208239,salsa,,,
Q7405765,salsa romántica,Q208239,salsa,,,
Q3470213,salsaton,,,,,
Q7406498,Salvadoran hip hop,Q11401,hip hop music,,,
Q7406498,Salvadoran hip hop,Q6942071,music of El Salvador,,,
Q3470607,Sama'i,,,,,
Q11403,samba,Q899215,music of Brazil,samba,,samba
Q11403,samba,Q18345375,Latin music,samba,,samba
Q97180498,samba afro,Q11403,samba,,,
Q10367246,samba de breque,Q11403,samba,,,
Q9300201,samba de roda,Q11639,dance,rodadesamba,,
Q9300201,samba de roda,Q106926325,Brazilian folk music,rodadesamba,,
Q9300201,samba de roda,Q11639,dance,sambaderoda,,
Q9300201,samba de roda,Q106926325,Brazilian folk music,sambaderoda,,
Q10367249,samba de terreiro,Q11403,samba,,,
Q30931016,samba duro,Q11403,samba,,,
Q51882621,samba junino,Q316930,dance music,,,
Q51882621,samba junino,Q899215,music of Brazil,,,
Q51882621,samba junino,Q107033384,holiday music,,,
Q455686,samba reggae,Q1435485,axé,sambareggae,,
Q108556056,samba soul,Q11403,samba,braziliansoul,,
Q108556056,samba soul,Q131272,soul music,braziliansoul,,
Q10367216,samba-batido,Q11403,samba,,,
Q4215151,samba-canção,Q11403,samba,,,samba-canção
Q10367217,samba-choro,,,,,
Q10367218,samba-chulado,Q11403,samba,,,
Q10367219,samba-corrido,Q11403,samba,,,
Q3470692,samba-enredo,Q11403,samba,sambaenredo,,
Q10367220,samba-exaltação,Q11403,samba,,,
Q10367221,samba-funk,Q11403,samba,,,
Q10367221,samba-funk,Q164444,funk,,,
Q13634037,samba-jazz,Q8341,jazz,sambajazz,,
Q13634037,samba-jazz,Q486263,bossa nova,sambajazz,,
Q10367223,samba-maxixe,Q11403,samba,,,
Q10367224,samba-raiado,Q11403,samba,,,
Q834959,samba-rock,Q11403,samba,sambarock,,
Q10367226,samba-sincopado,Q11403,samba,,,
Q10367259,sambalanço,Q11403,samba,,,
Q3179786,sambass,Q188994,drum and bass,sambass,,
Q7409412,Sami music,Q11999259,Sámi art,sami,,sámi+music
Q7409412,Sami music,Q26302245,music of the Nordic countries,sami,,sámi+music
Q106561117,Samoyedic folk music,Q235858,traditional folk music,,,
Q106561117,Samoyedic folk music,Q2498201,music of Russia,,,
Q7410145,Sampledelia,,,,,
Q7410295,Samri,Q201022,folk dance,,,
Q706468,Samul nori,Q107000797,Korean folk music,,,
Q1778129,San Francisco Sound,,,,,
Q86726390,San'a,,,,,
Q7417910,Sangeet Natak,,,,,
Q710917,Sanjo,Q107000797,Korean folk music,,,
Q6120148,sanjuanito,,,,,
Q3948462,Sankyoku,Q257533,music of Japan,,,
Q17088735,Santé engagé,,,,,
Q7420501,Santo Daime hymns,Q11639,dance,,,
Q7420501,Santo Daime hymns,Q1065742,religious music,,,
Q208593,sarabande,Q11639,dance,,,
Q208593,sarabande,Q207628,musical composition,,,
Q1413570,sardana,Q17080806,circle dance,,,
Q1413570,sardana,Q20102359,Catalan folk music,,,
Q1413570,sardana,Q108181145,Catalan folk dance,,,
Q11947763,sardana obligada,Q1413570,sardana,,,
Q20106916,sardana revessa,Q1413570,sardana,,,
Q13059993,Sari gan,,,,,
Q17272400,Şarkı,Q1518063,Ottoman classical music,,,
Q7424751,Sarva,,,,,
Q106594784,sasscore,,,sasscore,,
Q7426239,satirical hip hop,,,,,
Q104842028,satirical music,Q5151495,comedy music,,,
Q2260479,Savoy opera,Q13220650,comic opera,,,
Q16965849,Sawani,,,,,
Q2516031,Sawt,Q624044,Arabic music,,,
Q389671,saya,Q891374,Bolivian dance,,,
Q63197384,saya afroboliviana,Q3328603,music of Bolivia,,,
Q63197384,saya afroboliviana,Q98528197,Hispanic American folk music,,,
Q12811727,Saz semai,,,,,
Q19708925,Scandinavian death metal,Q483251,death metal,,,
Q19708925,Scandinavian death metal,Q26302245,music of the Nordic countries,,,
Q11402284,Scandinavian metal,,,,,
Q1738175,Schaffel,Q170611,techno,,,
Q959583,schlager music,Q7366,song,schlager,,schlager
Q959583,schlager music,Q37073,pop music,schlager,,schlager
Q329385,schottische,Q201022,folk dance,,,
Q329385,schottische,Q4763331,country dance,,,
Q700440,Schrammelmusik,,,schrammelmusik,,
Q307054,Schranz,Q170611,techno,schranz,,schranz
Q254866,Schuhplattler,Q201022,folk dance,,,
Q107021951,score,Q107736421,soundtrack,,,score
Q17018487,Scottish folk music,Q235858,traditional folk music,traditionalscottishfolk,,
Q17018487,Scottish folk music,Q1048469,music of Scotland,traditionalscottishfolk,,
Q17018487,Scottish folk music,Q98528277,Celtic folk music,traditionalscottishfolk,,
Q17018487,Scottish folk music,Q235858,traditional folk music,scottishfolk,,
Q17018487,Scottish folk music,Q1048469,music of Scotland,scottishfolk,,
Q17018487,Scottish folk music,Q98528277,Celtic folk music,scottishfolk,,
Q3094259,Scottish Gaelic punk,,,,,
Q7438078,Scottish hip-hop,,,scottishhiphop,,
Q106522190,scouse house,Q1585015,hard house,bouncyhouse,,donk
Q7438911,screamer,Q211025,march,,,
Q11363,screamo,Q10926,emo,screamo,,
Q11363,screamo,Q153946,punk counterculture,screamo,,
Q11363,screamo,Q377910,post-hardcore,screamo,,
Q9334632,screamo rap,Q6010,rap,,,
Q9334632,screamo rap,Q11363,screamo,,,
Q7439349,Scrumpy and Western,,,,,
Q1195253,sea shanty,Q502658,work song,shanty,,sea+shanties
Q1195253,sea shanty,Q10669480,sailor song,shanty,,sea+shanties
Q771291,sean-nós song,Q185298,a cappella,,,
Q771291,sean-nós song,Q7482056,Irish folk music,,,
Q3476798,Seapunk,,,,,
Q1352148,Seconda pratica,,,,,
Q48727903,secular hymn,Q484692,hymn,,,
Q48727903,secular hymn,Q2707298,secular music,,,
Q48727903,secular hymn,Q26897135,functional music,,,
Q7444764,secular Jewish music,Q1716019,Jewish music,,,
Q2707298,secular music,Q638,music,,,
Q1781796,Sega music,,,sega,,séga
Q3477737,Seggae,,,,,
Q7446911,Seis,,,,,
Q106527826,Sekete,Q11639,dance,,,
Q1470503,semba,Q98528185,African folk music,semba,,
Q1470503,semba,Q106588687,music of Central Africa,semba,,
Q30331677,semi-classical,Q9730,Western classical music,,,
Q108151076,semi-trot,Q213665,K-pop,,,
Q108151076,semi-trot,Q485915,trot,,,
Q17045843,Seminole music,,,,,
Q7450478,Senegalese hip hop,Q11401,hip hop music,,,
Q7450478,Senegalese hip hop,Q3328770,music of Senegal,,,
Q16696914,senliau,,,,,
Q1077388,sentimental ballad,Q207628,musical composition,,,
Q12614061,Seonsori,Q107000797,Korean folk music,,,
Q2271589,Sephardic music,Q235858,traditional folk music,,,sephardic
Q2271589,Sephardic music,Q1716019,Jewish music,,,sephardic
Q106423092,sequencer and tracker music,Q1062702,video game music,,,
Q106423092,sequencer and tracker music,Q106422444,bit music,,,
Q25047660,Serbian folk music,Q235858,traditional folk music,serbianfolk,,
Q25047660,Serbian folk music,Q2363645,music of Serbia,serbianfolk,,
Q3135801,Serbian hip hop,Q11401,hip hop music,serbianhiphop,,
Q23808076,Serbian pop,Q37073,pop music,,,
Q23808076,Serbian pop,Q2363645,music of Serbia,,,
Q7452955,Serbian rock,Q11399,rock music,,,
Q7452955,Serbian rock,Q2363645,music of Serbia,,,
Q14541561,Serbian traditional folk music,,,,,
Q215911,serenade,Q207628,musical composition,,,
Q18071186,serenata,Q1344,opera,,,
Q10370216,Seresta,,,,,seresta
Q507246,serialism,Q207628,musical composition,serialism,,serial
Q507246,serialism,Q65937946,modern classical,serialism,,serial
Q98842769,serrieño,Q1780056,norteña,,,
Q1958273,sertanejo,Q899215,music of Brazil,sertanejo,,
Q106594814,sertanejo de raiz,Q1958273,sertanejo,,,
Q106594814,sertanejo de raiz,Q106926325,Brazilian folk music,,,
Q106594830,sertanejo romântico,Q1958273,sertanejo,,,
Q10370558,sertanejo universitário,Q1958273,sertanejo,sertanejouniversitario,,
Q7456197,Sesube,,,,,
Q105337573,set-dansi,Q11639,dance,,,
Q3228974,setu leelo,Q3110519,music of Estonia,,,
Q3228974,setu leelo,Q4400125,runo song,,,
Q3228974,setu leelo,Q106593854,polyphonic singing,,,
Q56872586,seú,,,,,
Q674684,sevdalinka,Q3328608,music of Bosnia and Herzegovina,sevdah,,
Q674684,sevdalinka,Q6966089,Balkan folk music,sevdah,,
Q674684,sevdalinka,Q16679594,Slavic folk music,sevdah,,
Q16323732,Shaabi,Q624044,Arabic music,shaabi,,
Q16323732,Shaabi,Q11400811,music of North Africa,shaabi,,
Q106559862,shadow rap,Q11401,hip hop music,,,
Q3868631,shamanic music,Q1065742,religious music,shamanic,,
Q55641735,Shamstep,Q851213,electronic dance music,,,
Q7487815,shan'ge,Q943929,traditional folk song,,,
Q17146868,Shangaan electro,Q11639,dance,,,
Q17146868,Shangaan electro,Q851213,electronic dance music,,,
Q7489094,Shanto,,,,,
Q6126881,shaqapas,Q11639,dance,,,
Q3091180,shashmaqam,Q731978,mode,,,
Q3091180,shashmaqam,Q1583807,art music,,,
Q3091180,shashmaqam,Q107192370,Tajik traditional music,,,
Q3091180,shashmaqam,Q107192506,Uzbek traditional music,,,
Q4528554,shchedrivky,Q16682190,Slavic rite song,,,
Q4528554,shchedrivky,Q56572789,Christmas-themed song,,,
Q13928684,Shengong opera,Q737994,Chinese opera,,,
Q1207347,Shibuya-kei,Q131578,J-pop,shibuyakei,,
Q1207347,Shibuya-kei,Q16821210,Japanese jazz,shibuyakei,,
Q1207347,Shibuya-kei,Q48834745,orchestral pop,shibuyakei,,
Q7496127,Shidaiqu,Q277393,music of China,,,
Q2278881,shimauta,Q17053898,Ryukyuan music,,,
Q11560687,Shingaku,,,,,
Q7497655,Shinkyoku,Q257533,music of Japan,,,
Q3328761,Shinto music,Q1065742,religious music,,,
Q2045695,shock rock,Q11399,rock music,,,
Q272167,shoegaze,Q11366,alternative rock,shoegaze,,shoegaze
Q1760256,Shōmyō,Q257533,music of Japan,,,
Q1760256,Shōmyō,Q28163991,Buddhist chant,,,
Q1760256,Shōmyō,Q106586236,Japanese classical music,,,
Q7500354,Shona music,,,,,
Q11563285,Shonan Sound,,,,,
Q7502803,shout,Q180268,gospel music,,,
Q7502803,shout,Q1541229,American folk music,,,
Q661651,show tune,Q7366,song,showtunes,,
Q661651,show tune,Q1370345,musical theater,showtunes,,
Q7505953,Shyama Sangeet,,,,,
Q65154273,Siberian punk,,,,,
Q602708,Sichuanese opera,Q1344,opera,,,
Q637696,siciliana,,,,,
Q101440473,sierreña,Q1780056,norteña,sierreno,,
Q108631274,signal music,Q26897135,functional music,,,
Q100307135,sikuris de italaque,,,,,
Q108807617,silent film music,Q492264,film score,,,
Q2241518,Simadan,,,,,
Q24905903,Simpsonwave,Q15733887,vaporwave,,,
Q4216001,Sinawi,Q107000797,Korean folk music,,,
Q7522213,Sindhi music,,,,,
Q1136846,Sinfonia concertante,Q207628,musical composition,,,
Q15077165,sinfonietta,Q9734,symphony,,,
Q7523217,Singapore hip hop,Q11401,hip hop music,,,
Q7523217,Singapore hip hop,Q6942275,music of Singapore,,,
Q89363113,singer-songwriter music,Q286080,acoustic music,singersongwriter,,
Q89363113,singer-songwriter music,Q685884,vocal music,singersongwriter,,
Q3982213,singing theater,,,,,
Q377258,singspiel,Q1344,opera,,,
Q7525526,Sioux music,,,,,
Q6129485,sirilla,Q11639,dance,,,
Q54365,ska,Q373342,popular music,ska,,ska
Q183016,ska jazz,,,skajazz,,
Q460674,ska punk,Q3071,punk rock,skapunk,,
Q460674,ska punk,Q3990466,Third wave of ska,skapunk,,
Q460674,ska punk,Q3071,punk rock,punkska,,
Q460674,ska punk,Q3990466,Third wave of ska,punkska,,
Q106581376,ska revival,Q54365,ska,,,
Q106581376,ska revival,Q209498,2 tone,,,
Q12335476,Ska-core,Q460674,ska punk,,,
Q2657409,ska-core,,,,,
Q3486097,Ska-rock,,,,,
Q89423423,skacore,Q460674,ska punk,,,
Q828305,skate punk,Q3071,punk rock,skatepunk,,
Q606089,skiffle,Q43343,folk music,skiffle,,skiffle
Q7535166,Skiladiko,Q2087267,laïko,,,
Q108716407,skullstep,Q1166321,darkstep,,,
Q888137,skweee,Q135637,chiptune,skweee,,skweee
Q888137,skweee,Q164444,funk,skweee,,skweee
Q98528264,slack-key guitar,Q1071834,music of Hawaii,slackkeyguitar,,
Q108123046,slacker rock,Q183504,indie rock,lofiindie,,
Q6130346,slam death metal,Q2265866,brutal death metal,slamdeathmetal,,
Q106493832,slap house,Q20021059,future house,slaphouse,,
Q106493832,slap house,Q85748774,Brazilian bass,slaphouse,,
Q4585201,slått,Q11992449,Norwegian folk music,,,
Q12001523,slåtterim,Q12010046,Norwegian vocal folk music,,,
Q16698521,Slavic contemporary folk music,Q16679594,Slavic folk music,,,
Q16698521,Slavic contemporary folk music,Q106298881,contemporary folk music,,,
Q16679594,Slavic folk music,Q98528192,European folk music,,,
Q16682190,Slavic rite song,Q943929,traditional folk song,,,
Q16682190,Slavic rite song,Q16679594,Slavic folk music,,,
Q28342250,Sleaze metal,Q38848,heavy metal,,,
Q1785028,sleaze rock,,,sleazerock,,
Q60742213,slime punk,Q96740854,bass music,,,
Q7541571,Slovak folk music,Q2381945,music of Slovakia,slovakfolk,,
Q7541571,Slovak folk music,Q16679594,Slavic folk music,slovakfolk,,
Q3785733,Slovak hip hop,Q11401,hip hop music,slovakhiphop,,
Q3785733,Slovak hip hop,Q2381945,music of Slovakia,slovakhiphop,,
Q108321843,Slovenian folk music,Q3328766,music of Slovenia,slovenianfolk,,
Q108321843,Slovenian folk music,Q16679594,Slavic folk music,slovenianfolk,,
Q12802984,Slovenian folk song,Q943929,traditional folk song,,,
Q12802984,Slovenian folk song,Q108321843,Slovenian folk music,,,
Q7541854,Slovenian hip hop,Q11401,hip hop music,slovenianhiphop,,
Q7541854,Slovenian hip hop,Q3328766,music of Slovenia,slovenianhiphop,,
Q3437876,Slovenian rock,Q11399,rock music,slovenianrock,,
Q3437876,Slovenian rock,Q3328766,music of Slovenia,slovenianrock,,
Q7541786,Slovenian-style polka,Q153071,polka,,,
Q476091,slow jam,,,,,
Q108226936,slow waltz,Q8701407,waltz,,,
Q1490170,slowcore,Q183504,indie rock,slowcore,,
Q720959,sludge metal,Q10922,hardcore punk,sludgemetal,,sludge+metal
Q720959,sludge metal,Q38848,heavy metal,sludgemetal,,sludge+metal
Q720959,sludge metal,Q186170,doom metal,sludgemetal,,sludge+metal
Q720959,sludge metal,Q852767,Southern rock,sludgemetal,,sludge+metal
Q7542391,Slutwave,,,,,
Q2235992,smartlap,Q2138639,Levenslied,,,
Q831354,smooth jazz,Q8341,jazz,smoothjazz,,smooth+jazz
Q3963047,smooth reggae,Q9794,reggae,,,
Q3963047,smooth reggae,Q37073,pop music,,,
Q3963051,smooth soul,Q37073,pop music,smoothsoul,,
Q3963051,smooth soul,Q131272,soul music,smoothsoul,,
Q3963051,smooth soul,Q164444,funk,smoothsoul,,
Q98088041,Smurf house,Q20502,house music,,,
Q3487087,Smyrneiko,Q207628,musical composition,,,
Q2991840,snap music,Q11401,hip hop music,,,
Q1051735,soca music,Q3394906,music of the Caribbean,soca,,soca
Q6131129,Sock,,,,,
Q217191,soft rock,Q484641,pop rock,softrock,,soft+rock
Q682417,Sogak,Q107000797,Korean folk music,,,
Q56344591,soil,,,,,
Q7555120,Sokkie,Q11639,dance,,,
Q107641327,soko,,,,,
Q6132064,son afromexicano de Costa Chica,Q5464451,folk dance of Mexico,,,
Q7560612,Son calentano,Q16942070,Mexican folk music,,,
Q4428744,son cubano,Q11639,dance,soncubano,,son
Q4428744,son cubano,Q1544863,music of Cuba,soncubano,,son
Q4428744,son cubano,Q3328778,tropical music,soncubano,,son
Q6132074,son de artesa,,,,,
Q20018165,son de negro,,,,,
Q6132084,son de tamborileros de Tabasco,,,,,
Q7560584,son huasteco,Q16942070,Mexican folk music,,,
Q6132086,Son istmeño,Q16942070,Mexican folk music,,,
Q7560585,Son Jaliscience,Q6825988,son mexicano,,,
Q1797650,son jarocho,Q373342,popular music,sonjarocho,,
Q1797650,son jarocho,Q3397325,music of Mexico,sonjarocho,,
Q1797650,son jarocho,Q16942070,Mexican folk music,sonjarocho,,
Q6825988,son mexicano,Q7309098,regional Mexican,mexicanson,,
Q290869,Son montuno,Q4428744,son cubano,,,son+montuno
Q6132088,son nica,,,,,
Q12338430,Sønderhoning,Q11639,dance,,,
Q107124397,sonero music,Q18345375,Latin music,,,sonero
Q7561194,Song poem,,,songpoem,,
Q98528239,Songhai music,Q6942329,music of West Africa,,,
Q1756680,songo music,,,,,
Q7561291,Songo-salsa,,,,,
Q6132267,sonidero,Q130857,disc jockey,,,
Q6132267,sonidero,Q723418,cumbia,,,
Q6132267,sonidero,Q2276525,sound system,,,
Q615418,Sonorism,,,,,
Q264289,sophisti-pop,Q37073,pop music,sophistipop,,
Q1752683,soukous,Q11639,dance,soukous,,soukous
Q1752683,soukous,Q369820,music of Africa,soukous,,soukous
Q1752683,soukous,Q3453150,Congolese rumba,soukous,,soukous
Q2521569,soul blues,,,soulblues,,
Q1615483,soul jazz,Q8341,jazz,souljazz,,soul-jazz
Q1615483,soul jazz,Q131272,soul music,souljazz,,soul-jazz
Q131272,soul music,Q45981,rhythm and blues,soul,funk+/+soul,soul
Q131272,soul music,Q373342,popular music,soul,funk+/+soul,soul
Q9079141,soul rock,Q11399,rock music,,,
Q60729751,soulful house,Q20502,house music,soulfulhouse,,
Q1744327,sound art,Q378604,new media art,soundart,,sound+art
Q1744304,sound collage,Q170593,collage art,soundcollage,,sound+collage
Q1744304,sound collage,Q2188189,musical work,soundcollage,,sound+collage
Q1744304,sound collage,Q5969884,tape music,soundcollage,,sound+collage
Q1808721,sound poetry,Q482,poetry,,,sound+poetry
Q47074428,SoundCloud rap,Q11401,hip hop music,,,
Q107736421,soundtrack,Q61340552,stage and screen,,,soundtrack
Q28223137,South African heavy metal,Q38848,heavy metal,,,
Q28223137,South African heavy metal,Q4794612,music of South Africa,,,
Q7565881,South African jazz,Q8341,jazz,southafricanjazz,,
Q7565881,South African jazz,Q4794612,music of South Africa,southafricanjazz,,
Q98528198,South Asian folk music,Q98528267,music of South Asia,,,
Q98528198,South Asian folk music,Q106635234,Asian folk music,,,
Q107000825,South Korean folk music,Q6942280,music of South Korea,,,
Q107000825,South Korean folk music,Q107000797,Korean folk music,,,
Q106586998,Southeast Asian classical music,Q10838732,music of Southeast Asia,,,
Q106586998,Southeast Asian classical music,Q108612178,traditional classical music,,,
Q106586999,Southeast Asian folk music,Q10838732,music of Southeast Asia,,,
Q106586999,Southeast Asian folk music,Q106635234,Asian folk music,,,
Q98528210,Southern African folk music,Q98528185,African folk music,,,
Q98528210,Southern African folk music,Q98528232,music of Southern Africa,,,
Q7570655,Southern cone music,,,,,
Q2022163,Southern gospel,Q180268,gospel music,southerngospel,,
Q1253172,Southern hip hop,Q11401,hip hop music,southernhiphop,,
Q56353998,Southern metal,Q38848,heavy metal,southernmetal,,
Q56353998,Southern metal,Q852767,Southern rock,southernmetal,,
Q852767,Southern rock,Q11399,rock music,southernrock,,southern+rock
Q1567032,Southern soul,Q131272,soul music,southernsoul,,
Q30895273,Sovietwave,Q19938910,synthwave,sovietwave,,
Q1779294,Space age pop,Q848399,easy listening,spaceagepop,,space-age
Q16625659,space ambient,Q193207,ambient music,spaceambient,,
Q16625659,space ambient,Q2342263,space music,spaceambient,,
Q2608506,space disco,Q98528149,electro-disco,,,
Q2342263,space music,Q9778,electronic music,,,
Q236913,space rock,Q11399,rock music,spacerock,,space+rock
Q236913,space rock,Q206159,psychedelic rock,spacerock,,space+rock
Q7572179,Space-themed music,,,,,
Q4049849,spacesynth,,,,,
Q98528302,spaghetti western music,Q106594706,cinematic classical,,,
Q24941533,spandau synthpop,,,,,
Q98528259,Spanish folk music,Q964987,music of Spain,spanishfolk,,
Q98528259,Spanish folk music,Q98528192,European folk music,spanishfolk,,
Q2258450,Spanish hip hop,Q11401,hip hop music,spanishhiphop,,
Q2258450,Spanish hip hop,Q11401,hip hop music,rapespanol,,
Q7573410,Spanish jazz,Q8341,jazz,spanishjazz,,
Q7573410,Spanish jazz,Q964987,music of Spain,spanishjazz,,
Q20021568,Spanish musical revue,,,,,
Q7573432,Spanish opera,Q1344,opera,,,
Q2385634,Spanish progressive rock,Q49451,progressive rock,spanishprogressiverock,,
Q2385634,Spanish progressive rock,Q964987,music of Spain,spanishprogressiverock,,
Q3437832,Spanish rock,Q11399,rock music,spanishrock,,
Q3437832,Spanish rock,Q964987,music of Spain,spanishrock,,
Q7573316,Spanish traditional Christian music,Q6452410,Christian music,,,
Q106876811,spaza,Q11401,hip hop music,,,spaza
Q1245902,spectral music,,,,,
Q780517,speed garage,Q1165777,UK garage,speedgarage,,speed+garage
Q211723,speed metal,Q38848,heavy metal,speedmetal,,speed+metal
Q3492949,speedbass,Q388906,hardcore techno,,,
Q848457,Speedcore,Q388906,hardcore techno,speedcore,,speedcore
Q98528204,spiritual jazz,Q790188,avant-garde jazz,spiritualjazz,,
Q3527765,Spiritual verse,Q4376204,Eastern Orthodox liturgical music,,,
Q3527765,Spiritual verse,Q12497663,psalm,,,
Q212024,spirituals,Q388207,African-American music,spirituals,,
Q212024,spirituals,Q1541229,American folk music,spirituals,,
Q11312853,Splittercore,,,,,
Q7580152,Spouge,,,,,
Q3967328,spy music,Q107736421,soundtrack,,,
Q3495144,Sraoui,Q27939,singing,,,
Q55633758,Sri Lankan hip hop,,,,,
Q1801496,St. Louis blues,Q9759,blues,,,
Q61340552,stage and screen,Q26897135,functional music,,stage+&+screen,
Q3328762,staifi music,,,,,
Q7602145,starogradska muzika,,,starogradska,,
Q106582953,steampunk music,,,steampunk,,
Q100330555,steel band music,Q11497242,percussion music,,,steel+band
Q100330639,steel drum music,Q11497242,percussion music,,,
Q28326905,Step metal,Q38848,heavy metal,,,
Q16912992,stepenny,Q7366,song,,,
Q16912992,stepenny,Q4376204,Eastern Orthodox liturgical music,,,
Q16610468,steppers,,,,,
Q7616089,Sthayi,,,,,
Q951392,Stile antico,,,,,
Q7616955,Stile concitato,,,,,
Q2350507,stochastic music,,,,,
Q108539884,stomp and flutter,Q373342,popular music,stompandflutter,,
Q5494303,stoner doom,Q186170,doom metal,,,
Q5494303,stoner doom,Q1772422,stoner metal,,,
Q1772422,stoner metal,Q38848,heavy metal,stonermetal,,
Q1772422,stoner metal,Q617240,stoner rock,stonermetal,,
Q617240,stoner rock,Q83270,hard rock,stonerrock,,stoner+rock
Q1093232,stornello,Q1048249,Italian folk music,,,
Q1093232,stornello,Q2572794,forme fixe,,,
Q16636260,straight jazz,Q8341,jazz,,,
Q2353203,straight-ahead jazz,,,straightaheadjazz,,
Q355247,strathspey,Q201022,folk dance,,,
Q2832970,streektaal,,,streektaal,,
Q2354912,street music,Q638,music,,,
Q2354912,street music,Q17516,street art,,,
Q383615,street punk,Q3071,punk rock,streetpunk,,
Q16702540,street ska,,,,,
Q181897,stride,Q8341,jazz,stride,,stride
Q181897,stride,Q185652,ragtime,stride,,stride
Q1090674,string orchestra,Q42998,orchestra,,,
Q7624424,Stronda music,Q11401,hip hop music,,,
Q6036577,subjective music,,,,,
Q1755959,Sufi music,Q1074080,music of Turkey,,,
Q1755959,Sufi music,Q1482325,Islamic music,,,
Q1755959,Sufi music,Q98528260,Islamic modal music,,,
Q13060093,Sufi rock,Q11399,rock music,,,
Q13060093,Sufi rock,Q1755959,Sufi music,,,
Q3511593,Sufiana kalam,Q1323698,Indian classical music,,,
Q3511593,Sufiana kalam,Q98528260,Islamic modal music,,,
Q4372158,Sundanese pop,Q37073,pop music,,,
Q4372158,Sundanese pop,Q1210921,music of Indonesia,,,
Q1519864,sung poetry,Q482,poetry,sungpoetry,,
Q1519864,sung poetry,Q89363113,singer-songwriter music,sungpoetry,,
Q2461933,sunshine pop,Q37073,pop music,sunshinepop,,
Q17111083,sunshine reggae,Q9794,reggae,,,
Q2497323,suomisaundi,Q622871,psychedelic trance,suomisaundi,,
Q220830,surf music,Q11399,rock music,surfmusic,,surf
Q220830,surf music,Q37073,pop music,surfmusic,,surf
Q16011695,surf pop,,,,,
Q107697441,surf punk,Q3071,punk rock,surfpunk,,
Q107697441,surf punk,Q220830,surf music,surfpunk,,
Q106581470,surf rock,Q220830,surf music,,,
Q3978155,suri sicuri,Q11639,dance,,,
Q106560670,suri sicuri (Bolivia),Q11639,dance,,,
Q4448560,Surrealist music,,,,,
Q11074326,suspense music,,,,,
Q988502,sutartinė,Q54891495,Lithuanian folk music,,,
Q988502,sutartinė,Q106593854,polyphonic singing,,,
Q7650647,Suyá music,Q899215,music of Brazil,,,
Q7650647,Suyá music,Q107138217,indigenous music of South America,,,
Q3905200,Suzhou pingtan,,,,,
Q106239244,svatbarskata muzika,Q12274232,Bulgarian folk music,,,
Q534606,swamp blues,Q9759,blues,swampblues,,
Q106522115,swamp pop,Q37073,pop music,swamppop,,swamp+pop
Q106522115,swamp pop,Q1026089,Cajun music,swamppop,,swamp+pop
Q675553,swamp rock,Q1929352,roots rock,swamprock,,
Q675553,swamp rock,Q106522115,swamp pop,swamprock,,
Q94119778,Swedish classical music,Q9730,Western classical music,swedishclassical,,
Q94119778,Swedish classical music,Q846784,music of Sweden,swedishclassical,,
Q2682013,Swedish death metal,Q483251,death metal,swedishdeathmetal,,
Q7654953,Swedish folk music,Q846784,music of Sweden,,,
Q7654953,Swedish folk music,Q98528192,European folk music,,,
Q70985721,Swedish gospel,,,,,
Q204067,Swedish hip hop,Q11401,hip hop music,swedishhiphop,,
Q204067,Swedish hip hop,Q846784,music of Sweden,swedishhiphop,,
Q7655004,Swedish jazz,Q8341,jazz,swedishjazz,,
Q7655004,Swedish jazz,Q846784,music of Sweden,swedishjazz,,
Q7260406,Swedish punk,Q3071,punk rock,swedishpunk,,
Q7260406,Swedish punk,Q846784,music of Sweden,swedishpunk,,
Q70985836,Swedish soul,Q131272,soul music,swedishsoul,,
Q12338005,Swedish vise,Q846784,music of Sweden,,,
Q12338005,Swedish vise,Q3482281,vise,,,
Q6136664,swing criollo,,,,,
Q203775,swing music,Q8341,jazz,swing,,swing
Q447962,Swing revival,,,swingrevival,,
Q105697907,Swingbeat,,,,,swingbeat
Q1337973,Swiss hip hop,Q11401,hip hop music,swisshiphop,,
Q1337973,Swiss hip hop,Q2082510,music of Switzerland,swisshiphop,,
Q1337973,Swiss hip hop,Q11401,hip hop music,schweizerrap,,
Q1337973,Swiss hip hop,Q2082510,music of Switzerland,schweizerrap,,
Q3437879,Swiss rock,Q11399,rock music,swissrock,,
Q3437879,Swiss rock,Q2082510,music of Switzerland,swissrock,,
Q1621467,symphonic black metal,Q132438,black metal,symphonicblackmetal,,
Q1621467,symphonic black metal,Q486415,symphonic metal,symphonicblackmetal,,
Q29035533,symphonic jazz,Q8341,jazz,,,
Q486415,symphonic metal,Q38848,heavy metal,symphonicmetal,,symphonic+metal
Q486415,symphonic metal,Q719927,symphonic rock,symphonicmetal,,symphonic+metal
Q12845743,symphonic mugham,Q1474372,mugham,,,
Q3328774,symphonic music,Q639197,instrumental music,,,
Q271802,symphonic poem,Q207628,musical composition,,,
Q271802,symphonic poem,Q209741,programme music,,,
Q31930766,symphonic power metal,Q57143,power metal,symphonicpowermetal,,
Q31930766,symphonic power metal,Q486415,symphonic metal,symphonicpowermetal,,
Q106621063,symphonic prog,Q49451,progressive rock,,,
Q719927,symphonic rock,Q11399,rock music,symphonicrock,,symphonic+rock
Q9348934,symphonic trance,Q170435,trance,,,
Q9734,symphony,Q207628,musical composition,,,
Q78976317,synth music,Q9778,electronic music,,,
Q30632022,synth-funk,Q164444,funk,synthfunk,,
