,genre_id,genre_name,genre_name_edited,top_genre_id,top_genre_name,unique_top_genre,everynoise_id,everynoise_name,discogs_genre_name,discogs_style_name
3257,Q16821210,japanese jazz,japanese jazz,Q205049,world music,0.0,japanesejazz,japanese jazz,,
3258,Q10312897,japanese metal,japanese metal,Q11399,rock music,0.0,,,,
3259,Q10312897,japanese metal,japanese metal,Q205049,world music,0.0,,,,
3260,Q6158987,japanese reggae,japanese reggae,Q572717,music of jamaica,0.0,,,,
3261,Q1055871,japanese rock,japanese rock,Q205049,world music,0.0,jrock,j-rock,,j-rock
3262,Q1055871,japanese rock,japanese rock,Q1695023,alternative,0.0,jrock,j-rock,,j-rock
3263,Q1055871,japanese rock,japanese rock,Q11399,rock music,0.0,jrock,j-rock,,j-rock
3264,Q1386554,japanese ska,japanese ska,Q54365,ska,0.0,japaneseska,japanese ska,,
3265,Q2456019,japanoise,japanoise,Q9778,electronic music,0.0,japanoise,japanoise,,
3266,Q2456019,japanoise,japanoise,Q1640319,experimental music,0.0,japanoise,japanoise,,
3267,Q20427186,japga,japga,Q205049,world music,0.0,,,,
3268,Q20427186,japga,japga,Q43343,folk music,0.0,,,,
3269,Q4832900,jarabe,jarabe,Q4832900,jarabe,1.0,,,,
3270,Q61360197,jaranan dangdut,jaranan dangdut,Q37073,pop music,0.0,,,,
3271,Q61360197,jaranan dangdut,jaranan dangdut,Q43343,folk music,0.0,,,,
3272,Q61360197,jaranan dangdut,jaranan dangdut,Q205049,world music,0.0,,,,
3273,Q12543515,jarapazan,jarapazan,Q205049,world music,0.0,,,,
3274,Q16965402,jari gan,jari gan,Q16965402,jari gan,1.0,,,,
3275,Q97216998,java-pop,java pop,Q37073,pop music,0.0,,,,
3276,Q11215782,javanese gamelan,javanese gamelan,Q205049,world music,0.0,javanesegamelan,javanese gamelan,,
3277,Q11215782,javanese gamelan,javanese gamelan,Q1583807,art music,0.0,javanesegamelan,javanese gamelan,,
3278,Q8341,jazz,jazz,Q8341,jazz,0.0,jazz,jazz,jazz,
3279,Q1684520,jazz blues,jazz blues,Q1684520,jazz blues,1.0,jazzblues,jazz blues,,
3280,Q105527,jazz fusion,jazz fusion,Q8341,jazz,0.0,jazzfusion,jazz fusion,,fusion
3281,Q105637110,jazz house,jazz house,Q316930,dance music,0.0,jazzhouse,jazz house,,
3282,Q105637110,jazz house,jazz house,Q9778,electronic music,0.0,jazzhouse,jazz house,,
3283,Q17988509,jazz mugham,jazz mugham,Q17988509,jazz mugham,1.0,,,,
3284,Q13403364,jazz piano,jazz piano,Q8341,jazz,0.0,jazzpiano,jazz piano,,
3285,Q6168405,jazz poetry,jazz poetry,Q8341,jazz,0.0,,,,
3286,Q255406,jazz rap,jazz rap,Q11401,hip hop music,0.0,jazzrap,jazz rap,,jazzy hip-hop
3287,Q255406,jazz rap,jazz rap,Q205049,world music,0.0,jazzrap,jazz rap,,jazzy hip-hop
3288,Q255406,jazz rap,jazz rap,Q8341,jazz,0.0,jazzrap,jazz rap,,jazzy hip-hop
3289,Q944465,jazz rock,jazz rock,Q11399,rock music,0.0,jazzrock,jazz rock,,jazz-rock
3290,Q591990,jazz standard,jazz standard,Q8341,jazz,0.0,,,,
3291,Q591990,jazz standard,jazz standard,Q37073,pop music,0.0,,,,
3292,Q6168411,jazz waltz,jazz waltz,Q8341,jazz,0.0,,,,
3293,Q38656,jazz-funk,jazz funk,Q8341,jazz,0.0,jazzfunk,jazz funk,,jazz-funk
3294,Q38656,jazz-funk,jazz funk,Q164444,funk,0.0,jazzfunk,jazz funk,,jazz-funk
3295,Q38656,jazz-funk,jazz funk,Q45981,rhythm and blues,0.0,jazzfunk,jazz funk,,jazz-funk
3296,Q2104067,jazz-pop,jazz pop,Q37073,pop music,0.0,jazzpop,jazz pop,,
3297,Q1433547,jazzcore,jazzcore,Q2736181,punk jazz,0.0,jazzcore,jazzcore,,
3298,Q107505833,jazzdance,jazzdance,Q316930,dance music,0.0,,,,jazzdance
3299,Q107505833,jazzdance,jazzdance,Q9778,electronic music,0.0,,,,jazzdance
3300,Q9011351,jazzstep,jazzstep,Q316930,dance music,0.0,jazzydnb,jazzy dnb,,
3301,Q9011351,jazzstep,jazzstep,Q8341,jazz,0.0,jazzydnb,jazzy dnb,,
3302,Q9011351,jazzstep,jazzstep,Q9778,electronic music,0.0,jazzydnb,jazzy dnb,,
3303,Q389372,jeongak,jeongak,Q205049,world music,0.0,,,,
3304,Q389372,jeongak,jeongak,Q1583807,art music,0.0,,,,
3305,Q1687669,jerkin',jerkin',Q11401,hip hop music,0.0,,,,
3306,Q1687669,jerkin',jerkin',Q205049,world music,0.0,,,,
3307,Q4965901,jersey club,jersey club,Q9778,electronic music,0.0,jerseyclub,jersey club,,jersey club
3308,Q6184945,jersey shore sound,jersey shore sound,Q11399,rock music,0.0,,,,
3309,Q6188299,jesus music,jesus,Q26897135,functional music,0.0,,,,
3310,Q24943969,jewish hip hop,jewish hip hop,Q11401,hip hop music,0.0,jewishhiphop,jewish hip hop,,
3311,Q24943969,jewish hip hop,jewish hip hop,Q205049,world music,0.0,jewishhiphop,jewish hip hop,,
3312,Q1716019,jewish music,jewish,Q205049,world music,0.0,,,,
3313,Q24910123,jewish rock,jewish rock,Q11399,rock music,0.0,,,,
3314,Q24910123,jewish rock,jewish rock,Q205049,world music,0.0,,,,
3315,Q18191937,jewish western art music,jewish western art,Q205049,world music,0.0,,,,
3316,Q15839077,jhumair,jhumair,Q15839077,jhumair,1.0,,,,
3317,Q6191199,jhumar,jhumar,Q6191199,jhumar,1.0,,,,
3318,Q6191683,jiangnan sizhu,jiangnan sizhu,Q205049,world music,0.0,,,,
3319,Q6191683,jiangnan sizhu,jiangnan sizhu,Q43343,folk music,0.0,,,,
3320,Q107040857,jibaro,jibaro,Q205049,world music,0.0,,,,jibaro
3321,Q107040857,jibaro,jibaro,Q43343,folk music,0.0,,,,jibaro
3322,Q1079270,jig,jig,Q1079270,jig,1.0,,,,
3323,Q6192596,jikey,jikey,Q6192596,jikey,1.0,,,,
3324,Q6202259,jing ping,jing ping,Q6202259,jing ping,1.0,,,,
3325,Q264922,jingle,jingle,Q26897135,functional music,0.0,,,,
3326,Q95366506,jit,jit,Q205049,world music,0.0,,,,
3327,Q11162353,jiuta,jiuta,Q205049,world music,0.0,,,,
3328,Q10670937,jocular ballad,jocular ballad,Q10670937,jocular ballad,1.0,,,,
3329,Q744327,joik,joik,Q205049,world music,0.0,yoik,yoik,,
3330,Q55657955,joktau,joktau,Q205049,world music,0.0,,,,
3331,Q505343,jongo,jongo,Q205049,world music,0.0,,,,
3332,Q505343,jongo,jongo,Q43343,folk music,0.0,,,,
3333,Q108807663,jook,jook,Q11401,hip hop music,0.0,,,,
3334,Q108807663,jook,jook,Q205049,world music,0.0,,,,
3335,Q1202208,joropo,joropo,Q205049,world music,0.0,joropo,joropo,,joropo
3336,Q1202208,joropo,joropo,Q43343,folk music,0.0,joropo,joropo,,joropo
3337,Q16582392,joropo tuyero,joropo tuyero,Q16582392,joropo tuyero,1.0,,,,
3338,Q252626,jota,jota,Q43343,folk music,0.0,,,,jota
3339,Q252626,jota,jota,Q205049,world music,0.0,,,,jota
3340,Q252626,jota,jota,Q316930,dance music,0.0,,,,jota
3341,Q9014988,jota aragonese,jota aragonese,Q43343,folk music,0.0,jotaaragonesa,jota aragonesa,,
3342,Q9014988,jota aragonese,jota aragonese,Q316930,dance music,0.0,jotaaragonesa,jota aragonesa,,
3343,Q9014988,jota aragonese,jota aragonese,Q205049,world music,0.0,jotaaragonesa,jota aragonesa,,
3344,Q53677919,jota asturiana,jota asturiana,Q316930,dance music,0.0,,,,
3345,Q53677919,jota asturiana,jota asturiana,Q43343,folk music,0.0,,,,
3346,Q53677919,jota asturiana,jota asturiana,Q205049,world music,0.0,,,,
3347,Q16587550,jota chocoana,jota chocoana,Q43343,folk music,0.0,,,,
3348,Q16587550,jota chocoana,jota chocoana,Q316930,dance music,0.0,,,,
3349,Q16587550,jota chocoana,jota chocoana,Q205049,world music,0.0,,,,
3350,Q53677911,jota extremeña,jota extremeña,Q43343,folk music,0.0,,,,
3351,Q53677911,jota extremeña,jota extremeña,Q205049,world music,0.0,,,,
3352,Q53677911,jota extremeña,jota extremeña,Q316930,dance music,0.0,,,,
3353,Q53677931,jota gallega,jota gallega,Q205049,world music,0.0,,,,
3354,Q53677931,jota gallega,jota gallega,Q316930,dance music,0.0,,,,
3355,Q53677931,jota gallega,jota gallega,Q43343,folk music,0.0,,,,
3356,Q23834771,jota in catalonia,jota in catalonia,Q205049,world music,0.0,,,,
3357,Q23834771,jota in catalonia,jota in catalonia,Q316930,dance music,0.0,,,,
3358,Q23834771,jota in catalonia,jota in catalonia,Q43343,folk music,0.0,,,,
3359,Q53677938,jota leonesa,jota leonesa,Q205049,world music,0.0,,,,
3360,Q53677938,jota leonesa,jota leonesa,Q316930,dance music,0.0,,,,
3361,Q53677938,jota leonesa,jota leonesa,Q43343,folk music,0.0,,,,
3362,Q53677940,jota manchega,jota manchega,Q205049,world music,0.0,,,,
3363,Q53677940,jota manchega,jota manchega,Q316930,dance music,0.0,,,,
3364,Q53677940,jota manchega,jota manchega,Q43343,folk music,0.0,,,,
3365,Q53677944,jota montañesa,jota montañesa,Q205049,world music,0.0,,,,
3366,Q53677944,jota montañesa,jota montañesa,Q43343,folk music,0.0,,,,
3367,Q53677944,jota montañesa,jota montañesa,Q316930,dance music,0.0,,,,
3368,Q53677927,jota murciana,jota murciana,Q43343,folk music,0.0,,,,
3369,Q53677927,jota murciana,jota murciana,Q205049,world music,0.0,,,,
3370,Q53677927,jota murciana,jota murciana,Q316930,dance music,0.0,,,,
3371,Q53677903,jota riojana,jota riojana,Q205049,world music,0.0,,,,
3372,Q53677903,jota riojana,jota riojana,Q316930,dance music,0.0,,,,
3373,Q53677903,jota riojana,jota riojana,Q43343,folk music,0.0,,,,
3374,Q53719487,jota segoviana,jota segoviana,Q316930,dance music,0.0,,,,
3375,Q53719487,jota segoviana,jota segoviana,Q205049,world music,0.0,,,,
3376,Q53719487,jota segoviana,jota segoviana,Q43343,folk music,0.0,,,,
3377,Q53677925,jota valenciana,jota valenciana,Q316930,dance music,0.0,,,,
3378,Q53677925,jota valenciana,jota valenciana,Q205049,world music,0.0,,,,
3379,Q53677925,jota valenciana,jota valenciana,Q43343,folk music,0.0,,,,
3380,Q30909062,jotas del ebro,jotas del ebro,Q43343,folk music,0.0,,,,
3381,Q30909062,jotas del ebro,jotas del ebro,Q316930,dance music,0.0,,,,
3382,Q30909062,jotas del ebro,jotas del ebro,Q205049,world music,0.0,,,,
3383,Q6296743,jovem guarda,jovem guarda,Q6296743,jovem guarda,1.0,jovemguarda,jovem guarda,,
3384,Q12545830,jubatu,jubatu,Q205049,world music,0.0,,,,
3385,Q1075338,jug band,jug band,Q1075338,jug band,1.0,jugband,jug band,,jug band
3386,Q5954460,juga,juga,Q5954460,juga,1.0,,,,
3387,Q6304912,jugni,jugni,Q6304912,jugni,1.0,,,,
3388,Q5954513,juguete cómico,juguete cómico,Q1583807,art music,0.0,,,,
3389,Q5954513,juguete cómico,juguete cómico,Q1344,opera,0.0,,,,
3390,Q5954513,juguete cómico,juguete cómico,Q26897135,functional music,0.0,,,,
3391,Q5954513,juguete cómico,juguete cómico,Q1370345,musical theater,0.0,,,,
3392,Q24885387,juke,juke,Q316930,dance music,0.0,,,,juke
3393,Q24885387,juke,juke,Q9778,electronic music,0.0,,,,juke
3394,Q6305421,juke joint blues,juke joint blues,Q9759,blues,0.0,,,,
3395,Q1515757,jump blues,jump blues,Q9759,blues,0.0,jumpblues,jump blues,,jump blues
3396,Q46649,jump-up,jump up,Q9778,electronic music,0.0,jumpup,jump up,,
3397,Q46649,jump-up,jump up,Q316930,dance music,0.0,jumpup,jump up,,
3398,Q389631,jumpstyle,jumpstyle,Q9778,electronic music,0.0,jumpstyle,jumpstyle,,jumpstyle
3399,Q389631,jumpstyle,jumpstyle,Q316930,dance music,0.0,jumpstyle,jumpstyle,,jumpstyle
3400,Q1102161,jungle,jungle,Q9778,electronic music,0.0,jungle,jungle,,jungle
3401,Q1102161,jungle,jungle,Q316930,dance music,0.0,jungle,jungle,,jungle
3402,Q106636283,jungle dutch,jungle dutch,Q9778,electronic music,0.0,,,,
3403,Q106636283,jungle dutch,jungle dutch,Q316930,dance music,0.0,,,,
3404,Q31836693,jungle terror,jungle terror,Q11401,hip hop music,0.0,,,,
3405,Q31836693,jungle terror,jungle terror,Q9778,electronic music,0.0,,,,
3406,Q31836693,jungle terror,jungle terror,Q205049,world music,0.0,,,,
3407,Q1713462,jungle-style,jungle style,Q8341,jazz,0.0,,,,
3408,Q106634508,junkanoo,junkanoo,Q43343,folk music,0.0,,,,junkanoo
3409,Q106634508,junkanoo,junkanoo,Q205049,world music,0.0,,,,junkanoo
3410,Q6319299,jwé,jwé,Q6319299,jwé,1.0,,,,
3411,Q93258199,jyoti sangeet,jyoti sangeet,Q93258199,jyoti sangeet,1.0,,,,
3412,Q1571388,jácara,jácara,Q1571388,jácara,1.0,,,,
3413,Q1715700,jùjú music,jùjú,Q43343,folk music,0.0,juju,juju,,
3414,Q1715700,jùjú music,jùjú,Q205049,world music,0.0,juju,juju,,
3415,Q1361891,jōruri,jōruri,Q1361891,jōruri,1.0,,,,
3416,Q213665,k-pop,k pop,Q37073,pop music,0.0,kpop,k-pop,,k-pop
3417,Q5957548,kaani,kaani,Q5957548,kaani,1.0,,,,
3418,Q16154635,kabarett,kabarett,Q1370345,musical theater,0.0,kabarett,kabarett,,
3419,Q7724724,kaboela,kaboela,Q7724724,kaboela,1.0,,,,
3420,Q108807670,kabye folk music,kabye folk,Q205049,world music,0.0,,,,
3421,Q108807670,kabye folk music,kabye folk,Q43343,folk music,0.0,,,,
3422,Q3328694,kabyle music,kabyle,Q205049,world music,0.0,kabyle,kabyle,,
3423,Q3191713,kacapi suling,kacapi suling,Q205049,world music,0.0,,,,
3424,Q17108262,kadongo kamu,kadongo kamu,Q17108262,kadongo kamu,1.0,,,,
3425,Q6346110,kafi,kafi,Q205049,world music,0.0,,,,
3426,Q6346110,kafi,kafi,Q26897135,functional music,0.0,,,,
3427,Q6346110,kafi,kafi,Q1583807,art music,0.0,,,,
3428,Q1348260,kagura,kagura,Q26897135,functional music,0.0,,,,
3429,Q4208567,kai,kai,Q685884,vocal music,0.0,,,,
3430,Q6348555,kaiso,kaiso,Q6348555,kaiso,1.0,,,,
3431,Q6348907,kajari,kajari,Q6348907,kajari,1.0,,,,
3432,Q11214531,kalanta,kalanta,Q503354,christmas carol,0.0,,,,
3433,Q6351763,kalbelia,kalbelia,Q6351763,kalbelia,1.0,,,,
3434,Q1669802,kalindula,kalindula,Q205049,world music,0.0,,,,
3435,Q108807674,kalmyk folk music,kalmyk folk,Q205049,world music,0.0,,,,
3436,Q3083000,kan ha diskan,kan ha diskan,Q205049,world music,0.0,,,,
3437,Q3192617,kaneka,kaneka,Q3192617,kaneka,1.0,kaneka,kaneka,,
3438,Q17030450,kanikapila,kanikapila,Q205049,world music,0.0,,,,
3439,Q2488422,kansas city blues,kansas city blues,Q9759,blues,0.0,,,,
3440,Q166813,kansas city jazz,kansas city jazz,Q8341,jazz,0.0,,,,
3441,Q6365528,kanto,kanto,Q6365528,kanto,1.0,,,,
3442,Q4925966,kantrum,kantrum,Q4925966,kantrum,1.0,,,,
3443,Q9016941,kantu,kantu,Q205049,world music,0.0,,,,
3444,Q6366462,kapanirong,kapanirong,Q6366462,kapanirong,1.0,,,,
3445,Q6367434,kar,kar,Q6367434,kar,1.0,,,,
3446,Q19656079,kara jorga,kara jorga,Q19656079,kara jorga,1.0,,,,
3447,Q25387735,karachay-balkar traditional music,karachay balkar traditional,Q43343,folk music,0.0,,,,
3448,Q25387735,karachay-balkar traditional music,karachay balkar traditional,Q205049,world music,0.0,,,,
3449,Q97641033,karaimian music,karaimian,Q205049,world music,0.0,,,,
3450,Q108301597,karaoke music,karaoke,Q108301597,karaoke music,1.0,karaoke,karaoke,,karaoke
3451,Q6684958,karawitan,karawitan,Q1583807,art music,0.0,,,,
3452,Q6684958,karawitan,karawitan,Q205049,world music,0.0,,,,
3453,Q107589110,karelian folk music,karelian folk,Q205049,world music,0.0,,,,
3454,Q107589110,karelian folk music,karelian folk,Q43343,folk music,0.0,,,,
3455,Q610022,kaseko,kaseko,Q205049,world music,0.0,kaseko,kaseko,,kaseko
3456,Q104381322,kaskawi,kaskawi,Q2249365,kawina,0.0,,,,
3457,Q104381322,kaskawi,kaskawi,Q205049,world music,0.0,,,,
3458,Q60722009,kasékò,kasékò,Q205049,world music,0.0,,,,
3459,Q5958515,katarimono,katarimono,Q5958515,katarimono,1.0,,,,
3460,Q2447826,katta ashula,katta ashula,Q685884,vocal music,0.0,,,,
3461,Q6378419,katuli,katuli,Q6378419,katuli,1.0,,,,
3462,Q6379228,kavigan,kavigan,Q6379228,kavigan,1.0,,,,
3463,Q6379275,kavishari,kavishari,Q6379275,kavishari,1.0,,,,
3464,Q6379472,kawachi ondo,kawachi ondo,Q6379472,kawachi ondo,1.0,,,,
3465,Q106577542,kawaii future bass,kawaii future bass,Q11401,hip hop music,0.0,kawaiifuturebass,kawaii future bass,,
3466,Q106577542,kawaii future bass,kawaii future bass,Q9778,electronic music,0.0,kawaiifuturebass,kawaii future bass,,
3467,Q106577542,kawaii future bass,kawaii future bass,Q205049,world music,0.0,kawaiifuturebass,kawaii future bass,,
3468,Q16096634,kawaii metal,kawaii metal,Q11399,rock music,0.0,kawaiimetal,kawaii metal,,
3469,Q16096634,kawaii metal,kawaii metal,Q37073,pop music,0.0,kawaiimetal,kawaii metal,,
3470,Q2249365,kawina,kawina,Q2249365,kawina,0.0,,,,
3471,Q1418683,kayōkyoku,kayōkyoku,Q37073,pop music,0.0,kayokyoku,kayokyoku,,kayōkyoku
3472,Q25513043,kazakh folk music,kazakh folk,Q205049,world music,0.0,,,,
3473,Q60853089,kazakh historical songs,kazakh historical songs,Q205049,world music,0.0,,,,
3474,Q19860267,kazakh pop,kazakh pop,Q205049,world music,0.0,kazakhpop,kazakh pop,,
3475,Q19860267,kazakh pop,kazakh pop,Q37073,pop music,0.0,kazakhpop,kazakh pop,,
3476,Q1737691,kecak,kecak,Q205049,world music,0.0,,,,
3477,Q2894547,keening,keening,Q1229479,lamentation,0.0,,,,
3478,Q65211801,kendang mabarung,kendang mabarung,Q1583807,art music,0.0,,,,
3479,Q65211801,kendang mabarung,kendang mabarung,Q205049,world music,0.0,,,,
3480,Q79054127,kengë malsorqe,kengë malsorqe,Q685884,vocal music,0.0,,,,
3481,Q6392890,kenyan hip hop,kenyan hip hop,Q11401,hip hop music,0.0,kenyanhiphop,kenyan hip hop,,
3482,Q6392890,kenyan hip hop,kenyan hip hop,Q205049,world music,0.0,kenyanhiphop,kenyan hip hop,,
3483,Q6394780,kertok,kertok,Q6394780,kertok,1.0,,,,
3484,Q585588,khaliji,khaliji,Q43343,folk music,0.0,khaliji,khaliji,,
3485,Q585588,khaliji,khaliji,Q205049,world music,0.0,khaliji,khaliji,,
3486,Q108629498,khmer folk music,khmer folk,Q205049,world music,0.0,,,,
3487,Q108629498,khmer folk music,khmer folk,Q43343,folk music,0.0,,,,
3488,Q6629917,khrueang sai,khrueang sai,Q1583807,art music,0.0,,,,
3489,Q6629917,khrueang sai,khrueang sai,Q205049,world music,0.0,,,,
3490,Q62128,khyal,khyal,Q62128,khyal,1.0,khayal,khayal,,
3491,Q108651047,kiarou,kiarou,Q108651047,kiarou,1.0,,,,
3492,Q6404580,kidandali,kidandali,Q316930,dance music,0.0,,,,
3493,Q6404580,kidandali,kidandali,Q9778,electronic music,0.0,,,,
3494,Q3815106,kidumbaki,kidumbaki,Q205049,world music,0.0,,,,
3495,Q18324847,kievan chant,kievan chant,Q26897135,functional music,0.0,,,,
3496,Q18324847,kievan chant,kievan chant,Q685884,vocal music,0.0,,,,
3497,Q31362119,kilalaky,kilalaky,Q31362119,kilalaky,1.0,,,,
3498,Q6032954,kilam,kilam,Q6032954,kilam,1.0,,,,
3499,Q18126823,kilippattu,kilippattu,Q18126823,kilippattu,1.0,,,,
3500,Q6410349,kinah,kinah,Q1229479,lamentation,0.0,,,,
3501,Q6410606,kindie rock,kindie rock,Q2389651,children's music,0.0,kindierock,kindie rock,,
3502,Q107443116,kintueni,kintueni,Q43343,folk music,0.0,,,,
3503,Q107443116,kintueni,kintueni,Q205049,world music,0.0,,,,
3504,Q947155,kirtan,kirtan,Q43343,folk music,0.0,kirtan,kirtan,,
3505,Q947155,kirtan,kirtan,Q205049,world music,0.0,kirtan,kirtan,,
3506,Q1597549,kizomba,kizomba,Q1597549,kizomba,1.0,kizomba,kizomba,,kizomba
3507,Q1428470,klapa,klapa,Q43343,folk music,0.0,klapa,klapa,,
3508,Q1428470,klapa,klapa,Q205049,world music,0.0,klapa,klapa,,
3509,Q6419747,klasik,klasik,Q205049,world music,0.0,,,,klasik
3510,Q106917640,kleinkunst,kleinkunst,Q685884,vocal music,0.0,kleinkunst,kleinkunst,,
3511,Q106917640,kleinkunst,kleinkunst,Q286080,acoustic music,0.0,kleinkunst,kleinkunst,,
3512,Q2976911,klepht song,klepht song,Q43343,folk music,0.0,,,,
3513,Q2976911,klepht song,klepht song,Q205049,world music,0.0,,,,
3514,Q212944,klezmer,klezmer,Q205049,world music,0.0,klezmer,klezmer,,klezmer
3515,Q6420782,klezmer fiddle,klezmer fiddle,Q6420782,klezmer fiddle,1.0,,,,
3516,Q6421060,kliningan,kliningan,Q205049,world music,0.0,,,,
3517,Q3816171,koi kei x,koi kei x,Q11399,rock music,0.0,,,,
3518,Q2069651,kolomyjka,kolomyjka,Q2069651,kolomyjka,1.0,,,,
3519,Q16937368,kolіadky,kolіadky,Q43343,folk music,0.0,,,,
3520,Q16937368,kolіadky,kolіadky,Q205049,world music,0.0,,,,
3521,Q16937368,kolіadky,kolіadky,Q503354,christmas carol,0.0,,,,
3522,Q693322,komagaku,komagaku,Q205049,world music,0.0,,,,
3523,Q693322,komagaku,komagaku,Q43343,folk music,0.0,,,,
3524,Q693322,komagaku,komagaku,Q1583807,art music,0.0,,,,
3525,Q28923934,konkani liturgical music,konkani liturgical,Q26897135,functional music,0.0,,,,
3526,Q6430313,kont,kont,Q43343,folk music,0.0,,,,
3527,Q6430313,kont,kont,Q205049,world music,0.0,,,,
3528,Q1337498,kontakion,kontakion,Q484692,hymn,0.0,,,,
3529,Q1337498,kontakion,kontakion,Q26897135,functional music,0.0,,,,
3530,Q17077948,kontradans,kontradans,Q17077948,kontradans,1.0,,,,
3531,Q7681407,koothu,koothu,Q7681407,koothu,1.0,,,,
3532,Q31174954,koplo,koplo,Q43343,folk music,0.0,dangdutkoplo,dangdut koplo,,
3533,Q31174954,koplo,koplo,Q205049,world music,0.0,dangdutkoplo,dangdut koplo,,
3534,Q31174954,koplo,koplo,Q37073,pop music,0.0,dangdutkoplo,dangdut koplo,,
3535,Q12825187,kor,kor,Q12825187,kor,1.0,,,,
3536,Q108574405,kora music,kora,Q108574405,kora music,1.0,kora,kora,,
3537,Q55648025,korean ballad,korean ballad,Q37073,pop music,0.0,,,,
3538,Q55648025,korean ballad,korean ballad,Q205049,world music,0.0,,,,
3539,Q708228,korean court music,korean court,Q1583807,art music,0.0,,,,korean court music
3540,Q708228,korean court music,korean court,Q205049,world music,0.0,,,,korean court music
3541,Q107000797,korean folk music,korean folk,Q43343,folk music,0.0,koreantraditional,korean traditional,,
3542,Q107000797,korean folk music,korean folk,Q205049,world music,0.0,koreantraditional,korean traditional,,
3543,Q12623540,korean folk song,korean folk song,Q43343,folk music,0.0,,,,
3544,Q12623540,korean folk song,korean folk song,Q205049,world music,0.0,,,,
3545,Q6431989,korean hip hop,korean hip hop,Q205049,world music,0.0,krap,k-rap,,
3546,Q6431989,korean hip hop,korean hip hop,Q11401,hip hop music,0.0,krap,k-rap,,
3547,Q6432024,korean rock,korean rock,Q205049,world music,0.0,krock,k-rock,,k-rock
3548,Q6432024,korean rock,korean rock,Q11399,rock music,0.0,krock,k-rock,,k-rock
3549,Q16688427,koteosa kei,koteosa kei,Q11399,rock music,0.0,,,,
3550,Q97160109,kouh ghan,kouh ghan,Q97160109,kouh ghan,1.0,,,,
3551,Q16733731,kpanlogo,kpanlogo,Q16733731,kpanlogo,1.0,,,,
3552,Q320592,krautrock,krautrock,Q1640319,experimental music,0.0,krautrock,krautrock,,krautrock
3553,Q320592,krautrock,krautrock,Q11399,rock music,0.0,krautrock,krautrock,,krautrock
3554,Q18126969,krishnacore,krishnacore,Q11399,rock music,0.0,,,,
3555,Q1930107,kroncong,kroncong,Q205049,world music,0.0,keroncong,keroncong,,keroncong
3556,Q6440913,ktsord,ktsord,Q205049,world music,0.0,,,,
3557,Q3181943,kuda lumping,kuda lumping,Q205049,world music,0.0,,,,
3558,Q1191544,kuduro,kuduro,Q205049,world music,0.0,kuduro,kuduro,,
3559,Q1191544,kuduro,kuduro,Q9778,electronic music,0.0,kuduro,kuduro,,
3560,Q1191544,kuduro,kuduro,Q316930,dance music,0.0,kuduro,kuduro,,
3561,Q4251198,kui,kui,Q205049,world music,0.0,,,,
3562,Q6442578,kuku,kuku,Q205049,world music,0.0,,,,
3563,Q106634883,kulintang,kulintang,Q1583807,art music,0.0,,,,
3564,Q106634883,kulintang,kulintang,Q205049,world music,0.0,,,,
3565,Q3200329,kullawada,kullawada,Q3200329,kullawada,1.0,,,,
3566,Q379288,kulning,kulning,Q685884,vocal music,0.0,,,,
3567,Q6444335,kundiman,kundiman,Q205049,world music,0.0,kundiman,kundiman,,
3568,Q6444335,kundiman,kundiman,Q43343,folk music,0.0,kundiman,kundiman,,
3569,Q674493,kunqu,kunqu,Q205049,world music,0.0,,,,
3570,Q674493,kunqu,kunqu,Q1583807,art music,0.0,,,,
3571,Q674493,kunqu,kunqu,Q26897135,functional music,0.0,,,,
3572,Q12115862,kupala songs,kupala songs,Q43343,folk music,0.0,,,,
3573,Q12115862,kupala songs,kupala songs,Q205049,world music,0.0,,,,
3574,Q4247813,kurafu kei,kurafu kei,Q11399,rock music,0.0,,,,
3575,Q26707594,kurdish house project,kurdish house project,Q26707594,kurdish house project,1.0,,,,
3576,Q1793004,kurdish music,kurdish,Q205049,world music,0.0,,,,
3577,Q16669340,kushtdepdi,kushtdepdi,Q16669340,kushtdepdi,1.0,,,,
3578,Q63759234,kuyis,kuyis,Q205049,world music,0.0,,,,
3579,Q2371268,kveding,kveding,Q205049,world music,0.0,,,,
3580,Q2371268,kveding,kveding,Q43343,folk music,0.0,,,,
3581,Q956717,kwaito,kwaito,Q316930,dance music,0.0,kwaito,kwaito,,kwaito
3582,Q956717,kwaito,kwaito,Q9778,electronic music,0.0,kwaito,kwaito,,kwaito
3583,Q6450040,kwakwaka'wakw music,kwakwaka'wakw,Q6450040,kwakwaka'wakw music,1.0,,,,
3584,Q2362669,kwassa kwassa,kwassa kwassa,Q3453150,congolese rumba,0.0,,,,
3585,Q2362669,kwassa kwassa,kwassa kwassa,Q205049,world music,0.0,,,,
3586,Q1736883,kwela,kwela,Q1736883,kwela,1.0,,,,
3587,Q107524224,kyrgyz music,kyrgyz,Q205049,world music,0.0,,,,
3588,Q108576302,kyrgyz traditional music,kyrgyz traditional,Q205049,world music,0.0,kyrgyztraditional,kyrgyz traditional,,
3589,Q16669553,kyska-kui,kyska kui,Q16669553,kyska-kui,1.0,,,,
3590,Q1795903,kölschrock,kölschrock,Q11399,rock music,0.0,,,,
3591,Q6453929,könsrock,könsrock,Q11399,rock music,0.0,,,,
3592,Q97597112,künstleroper,künstleroper,Q1344,opera,0.0,,,,
3593,Q97597112,künstleroper,künstleroper,Q1583807,art music,0.0,,,,
