,artist_name,spotify_name,spotify_id,spotify_popularity,spotify_followers,spotify_listeners
/artists/718633-2000-and-one,2000 and One,2000 And One,030NUgrxJxZPLc7cXUhgvD,22.0,6436.0,25500.0
/artists/9765744-2001-ch,2001 ,2001,3qYv5NODogJKnuGq7oS4Rr,19.0,2624.0,4400.0
/artists/2984006-202project,202.project,202Project,26sE8dolV80TfqJ2rWXPmj,0.0,17.0,5.0
/artists/7617119-20dark7,20dark7,,,,,
/artists/10094045-21-juin-le-duo,21 Juin Le Duo,21 Juin Le Duo,0UUuBtaLyglYTbgfjTw1vT,16.0,553.0,5500.0
/artists/159832-22,22,22,0Op82sqzI45fNMecmDiJDx,25.0,6753.0,15800.0
/artists/9804639-22-halo,22 Halo,22º Halo,6p355yiyJc67iSNeWLM8WH,11.0,1067.0,1500.0
/artists/309223-22pistepirkko,22-Pistepirkko,22-Pistepirkko,7viKRqdDIZZ6ZHdmcGQX3m,30.0,8943.0,33900.0
/artists/10119580-22deg-halo,22° Halo,22º Halo,6p355yiyJc67iSNeWLM8WH,11.0,1067.0,1500.0
/artists/4893554-23rd-grade-of-evil,23rd Grade of Evil,23rd Grade of Evil,7EtVyplYzflfXQaq1TwbxR,0.0,149.0,45.0
/artists/3503621-24-pesos,24 Pesos,24 Pesos,5F62xYSX3SUCCwwDdHjR9J,1.0,131.0,78.0
/artists/549578-247-spyz,24-7 Spyz,24-7 Spyz,5EvYDcSvmVxZuMe4faStNq,22.0,10850.0,11800.0
/artists/9599579-247-diva-heaven,24/7 DIVA HEAVEN,24/7 Diva Heaven,1FRmvAlteQnT8HE4rqvU2C,14.0,962.0,1800.0
/artists/9703194-24dias,24Dias,24Dias,3NT7dZuo1xv8M1ENLOOqS5,5.0,201.0,326.0
/artists/4567838-25-years-oldies,25 Years Oldies,,,,,
/artists/1006331-2562,2562,2562,2leze82lbuNUn3K4c7nS1B,15.0,7923.0,3800.0
/artists/3689796-257ers,257ers,257ers,6ihLfpY3cmdGyWEnItn30w,57.0,374453.0,941300.0
/artists/3130666-25plus,25plus,2plus1,4bzs3jM8CJ3m2xfJfemIr6,21.0,6402.0,13500.0
/artists/8429543-2ca,2CA,2CAL,1fPbNYaMRfAqCedbCdvFbT,0.0,42.0,315.0
/artists/4392693-2cellos,2CELLOS,2CELLOS,6Fi8CHfO8WGtu3yO8c2Mc4,61.0,835366.0,1100000.0
/artists/8511828-2henning,2HENNING,Henning Iberg,4EVnu9F7lmRuS2ZzrvGkwW,3.0,0.0,586.0
/artists/8275573-2komplex,2Komplex,2Komplex,5B0ABKR0QFMUM1I7zMaqtM,1.0,101.0,111.0
/artists/3453506-2duos,2duos,2Duos,3LJUCCuXPL347r8HYcHksA,1.0,22.0,44.0
/artists/1997583-2econd-class-citizen,2econd class citizen,2econd Class Citizen,7moWOJPcZM7hjGb2YhTflG,16.0,3481.0,5100.0
/artists/9076074-2manydjs-dj-set,2manydjs (DJ Set),,,,,
/artists/105947-2raumwohnung,2raumwohnung,2raumwohnung,6BHpFo1cbGCGLWh28wa43x,45.0,66288.0,267400.0
/artists/161176-3-cohens,3 Cohens,3 Cohens,4TU7LHSh0AUCQwxUkuIs5x,4.0,766.0,374.0
/artists/335962-3-doors-down,3 Doors Down,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,72.0,3375020.0,8400000.0
/artists/185566-3-inches-of-blood,3 Inches of Blood,3 Inches Of Blood,0gNkDUN42nBxKOcpoF7iQ4,38.0,49968.0,84200.0
/artists/7155254-3-years-fake-moustache-brothers,3 Years Fake Moustache Brothers,,,,,
/artists/1966124-3-minutes-sur-mer,3 minutes sur mer,3 minutes sur mer,0XPpRdtzo13pHQmyqB9HGf,4.0,603.0,321.0
/artists/7617294-3-wahl,3. Wahl,wahlflow3r,0ROcqGMjuPr7NgtmbpKfSa,0.0,5.0,321.0
/artists/4954643-30000-monkies,30.000 Monkies,"30,000 monkies",6oUYst09mWEPgHLZ55cpZ4,1.0,416.0,76.0
/artists/7923113-300514,30.05.14),,,,,
/artists/8400548-3070,30/70,30/70,2hmDAP9qrP22L93Pbq7FWM,36.0,21069.0,95300.0
/artists/4504353-30th,30th,30thAve,30cwYqEgNSouoiPJVB584W,0.0,11.0,5.0
/artists/8131358-31052014,31.05.2014,,,,,
/artists/364686-31knots,31Knots,31Knots,4nWVO2hfYWV6It7tKooj02,10.0,2198.0,805.0
/artists/9525349-3280goons,3280goon$,3280goons,5XT8tD43UsHKjgdmKBLVB3,0.0,0.0,805.0
/artists/440988-340ml,340ml,340ml,6rrIBmKWKnUbi6XLFfKEw5,22.0,4809.0,13100.0
/artists/114914-36-crazyfists,36 Crazyfists,36 Crazyfists,4ijGLY4dzlurDh7jqH3tW7,45.0,133215.0,241500.0
/artists/3871851-360deg,360°,360°α,429aiTPIW6ZfWp0PhGiPJM,0.0,5.0,241500.0
/artists/9756709-3lp-clubband,3LP Club-Band,,,,,
/artists/9334934-3ma-ballake-sissoko-driss-el-maloumi-rajery,"3MA : Ballaké Sissoko, Driss El Maloumi, Rajery",,,,,
/artists/569328-3oh3,3OH!3,3OH!3,0FWzNDaEu9jdgcYTbcOa4F,66.0,793329.0,3400000.0
/artists/8173563-3teeth,3TEETH,3TEETH,4GHi4xklo0FT0l2CNuLFh2,47.0,66841.0,252900.0
/artists/10077178-3rd-choice,3rd Choice,3rd Choice,32TS6NkygrbXytyHz07nf8,0.0,470.0,35.0
/artists/3130706-3rd-edition,3rd Edition,,,,,
/artists/8374373-3somesisters,3sOmEsistERs,3Somesisters,5iij8JyDpYQdjvdbRQDReZ,1.0,668.0,161.0
/artists/5113263-3satz-bruggemann-catena-enggist,"3satz - Brüggemann, Catena, Enggist",,,,,
/artists/505213-3some,3some,Aw3some,6e7CpNGg8zclCxXCRdDMqF,0.0,3.0,161.0
/artists/5116528-4-days,4 Days,40 Days,1oX6O22dM0juUBJ4iNIBfs,0.0,92.0,64.0
/artists/7982813-4-final,4 Final,Final4,33yENPDQjhSIlNgUayUn9s,0.0,1.0,64.0
/artists/105806-4-promille,4 Promille,4 Promille,5zmJrZb4S1gAp7bSBifHQp,37.0,23666.0,78100.0
/artists/3276276-4-wheel-drive,4 Wheel Drive,4 Wheel Drive,0AWByB6iVhqvOALxvpXSVR,1.0,169.0,88.0
/artists/10159023-40min-8,40min 8,,,,,
/artists/615852-40th,40th,404th,17K2O7NYHYb00i1O4c5scQ,0.0,0.0,88.0
/artists/440653-44-leningrad,44 Leningrad,,,,,
/artists/5201073-45-degre,45 Degré,45 Degré,0lNqSLBDzPHaUkzHgRAP9z,0.0,2.0,88.0
/artists/7619969-45ampm,45AMPM,,,,,
/artists/8401843-47soul,47Soul,47 Soul,5nxFmhSekt9Acn4tWZxGge,30.0,38720.0,23100.0
/artists/9685714-47ter,47Ter,47ter,0aXaZj4wB5jLF2E2d8WEVi,61.0,315731.0,937300.0
/artists/8785834-48h-allstars,48h Allstars,,,,,
/artists/9514059-4fun-jazzband,4fun Jazzband,,,,,
/artists/9353649-4fun-trio,4fun Trio,,,,,
/artists/1114045-4th-dimension,4th dimension,4th Dimension,4ZlFbALWdnGwddsSVIjupO,30.0,4654.0,937300.0
/artists/443596-4th-time-around,4th time around,4th Time Around,5frjJUpLZ5GUQCCb4bavZC,0.0,31.0,32.0
/artists/10151272-5-1-jahre-borderfree-association,5 (+1) Jahre Borderfree Association,,,,,
/artists/5642214-5-seconds-of-summer,5 Seconds of Summer,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,80.0,7864215.0,18300000.0
/artists/8598769-5-stabbed-4-corpses,5 Stabbed 4 Corpses,Rico 5 Stabbed 4 Corpses,5J6dlS5c3CzyvOmmnomuw8,0.0,80.0,18300000.0
/artists/4559813-5-in-love,5 in Love,5 In Love,7LimWomHmXxYeKMD3Wr3JV,18.0,817.0,7100.0
/artists/407361-50-cent,50 Cent,50 Cent,3q7HBObVc0L8jNeTe5Gofh,82.0,7697477.0,18800000.0
/artists/10102776-50sfive,50’s-Five,504 Suave,4fKIt5vWJLCFWMhdOpbQuK,0.0,0.0,18800000.0
/artists/7291379-52-hertz,52 Hertz,52 Hertz,6ndMf0LZx170CLEKoNOvrI,1.0,155.0,83.0
/artists/7382209-54-november,54. November,,,,,
/artists/9117979-5k-hd,5K HD,5K HD,6ZMLkcfjNwPGCAlL7LvMyr,29.0,7931.0,27300.0
/artists/1550807-5th-floor,5TH FLOOR,4 ON THE FLOOR,1cctoi02r7GrSh0B04v6Vk,0.0,7.0,27300.0
/artists/7311074-5er,5er,52er,6lzJjOQybT1x2MxTP4lnFw,0.0,30.0,18.0
/artists/10096114-6-handful-of-blues,6 Handful of Blues,,,,,
/artists/443105-69,6-9,6-9,4J4NpoEyZ048LhU9syvxeZ,0.0,1.0,18.0
/artists/10033474-60-miles-trio,60 miles trio,,,,,
/artists/4098986-65-mines-street,65 Mines Street,65 Mines Street,5lYvX8wsaRMYjKz4XGYZHK,2.0,237.0,130.0
/artists/558929-65daysofstatic,65daysofstatic,65daysofstatic,6DVVsQAnpHdJjb1nYuOQ6g,43.0,121970.0,134900.0
/artists/1964788-69-chambers,69 Chambers,69 Chambers,7exA6MZkSnJeNQf6H1QozE,9.0,3377.0,1200.0
/artists/270846-69db,69db,69dbs,2b4iCoR6bckMkkOi22eg01,0.0,26.0,25.0
/artists/18828-7-dollar-taxi,7 Dollar Taxi,7 Dollar Taxi,6ogBg2BwrDKImud0S4RlOu,3.0,577.0,370.0
/artists/4391263-7-frunde,7 Fründe,,,,,
/artists/8659164-7-htarget,7 H.Target,7 H. Target,1u9WmQesE5Av9Biq1681ON,8.0,2996.0,924.0
/artists/9394624-7-jaws,7 Jaws,7 Jaws,2HXioEvQuzCcNmRsImBTET,45.0,44535.0,153100.0
/artists/10052934-7-vibes-journey,7 Vibes Journey,7 Vibes Journey,3PUbDZZBT7YfA564w5A317,1.0,1843.0,31.0
/artists/10139325-72-degrees,72 Degrees,72Degrees,3a87XV3jeIfZTOzpKyTIFF,0.0,0.0,31.0
/artists/480371-77,77,77,1HC7bjD2r2Ezgs4PITQWvd,15.0,5276.0,2400.0
/artists/3762931-77-bombay-street,77 Bombay Street,77 Bombay Street,0mrnxWCuoCp6q8iSoWEijn,43.0,33555.0,131400.0
/artists/10093241-777christos,777Christos,777Christos,5TRyuww4DHLPPKIrkYykZO,13.0,236.0,1600.0
/artists/9882184-7pines,7Pines,Spines,0RZk3oDUFgJ7jCE1F3MpPz,0.0,27.0,16.0
/artists/8896029-7ubo,7UBO,7UBO,5vc233WRHPH0rB9CVZfHhW,24.0,3452.0,18600.0
/artists/8605579-80-doppel-d,80 Doppel D,80 Doppel D,1eLfjKsD5rFSWueSn0iIf4,6.0,956.0,905.0
/artists/8650339-800-gondomar,800 Gondomar,800 Gondomar,6LYpujCssc9sGQK7VIoVm8,1.0,692.0,87.0
/artists/215134-808-state,808 State,808 State,7hFdUW64G4iU1tz46ITRfN,45.0,86081.0,330800.0
/artists/3369221-80er,80er,80er,1PMGZq9SAfWkKvKOScWSgG,1.0,12051.0,229.0
/artists/4166141-80ties,80ties,808Tie,5ZM3LKE2VKAxEAg2ojYval,27.0,144.0,13900.0
/artists/8568439-8kids,8kids,8kids,6VjFHrnEZ2g4n1wTK9OO72,30.0,8855.0,17500.0
/artists/8468823-8th-wonder,8th Wonder,8th Wonder,7krv9Hgnv3ED1ShaDsMEtT,2.0,108.0,109.0
/artists/5178383-8thsin,8thsin,8thSin,4IAAoVhYcxHHkqCwHWFECK,0.0,72.0,27.0
/artists/4049801-8x15,8x15,815,37P6P3fPRO0V19UATSbPQ2,2.0,13.0,83.0
/artists/3831061-8deg6-crew,8°6 Crew,8°6 Crew,4R7Qd9exnMPJLEacNKnxWF,29.0,7041.0,12700.0
/artists/4891213-9-chambers,9 Chambers,9 Chambers,74sxTH28El1nzOW8zEytjg,0.0,78.0,21.0
/artists/4935698-90er,90er,90er,1Z8t5qSQ8PPsRICK1mbNx8,1.0,1705.0,121.0
/artists/9254234-96ix,96ix,96ix,7ikaxxsNBeCF48l9jkrsSP,1.0,358.0,145.0
/artists/563078-999,999,999,14IKysoZ0qyGRsIiTk1Ase,33.0,35610.0,47000.0
/artists/540059-9mm,9MM,9MM,0hYxXnnFEBBK8JDab4lIEM,29.0,4337.0,23900.0
/artists/2946221-9mm-arr,9mm Arr,,,,,
/artists/4418268-9mm-assi-rocknroll,9mm Assi Rock'n'roll,,,,,
/artists/10102852-lola-milovanovic,??? (Lola Milovanovic),,,,,
/artists/43193-alos,?alos,?Alos,7gcmCppHOj3dorLF5U8shy,0.0,142.0,36.0
/artists/581964-uestlove,?uestlove,?uestlove,1h2OVSKRdJHnVqyCKqCLkf,34.0,28229.0,71600.0
/artists/9973359-a-baker-ch,A Baker ,AO Baker,4mluWiMbiQw76wkt4020eC,15.0,25.0,167.0
/artists/8871774-a-band-called-e,A Band Called E,,,,,
/artists/9497424-a-bang-and-a-whimper,A Bang and a Whimper,A Bang and a Whimper,6y6GWPtXhmTi6NcbSB7KI5,0.0,15.0,2.0
/artists/9535549-a-bowie-celebration,A Bowie Celebration,,,,,
/artists/4742463-a-boy-named-river,A Boy Named River,A Boy Named River,5WE862AeT6QfZN5zavHX4W,0.0,44.0,2.0
/artists/443591-a-camp,A Camp,A Camp,1OVhxcft9d7zP1RUrvf3t6,25.0,10386.0,19000.0
/artists/884960-a-classic-education,A Classic Education,A Classic Education,3Vbvj19kuqsMM4e06z9igh,2.0,788.0,210.0
/artists/6506249-a-crashed-blackbird-called-rosehip,A Crashed Blackbird Called Rosehip,A Crashed Blackbird Called Rosehip,1NKizqgwDCXtUbMHeqA2Tv,6.0,88.0,635.0
/artists/7309389-a-crashed-blackbird-rosehip,A Crashed Blackbird Rosehip,A Crashed Blackbird Called Rosehip,1NKizqgwDCXtUbMHeqA2Tv,6.0,88.0,635.0
/artists/10050893-a-day-in-central-park,A Day In Central Park,A Day In Central Park,2hJQfyw5q8gWP9QQEg2rKg,0.0,22.0,13.0
/artists/470482-a-day-to-remember,A Day to Remember,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,71.0,1937878.0,4300000.0
/artists/3701676-a-dead-forest-index,A Dead Forest Index,A Dead Forest Index,0j92UN72OGXX644mB3mXQb,6.0,2359.0,520.0
/artists/27131-a-few-good-men,A Few Good Men,A Few Good Men,0xngxYYzk5L7EPBsNRQODt,14.0,4113.0,4000.0
/artists/162307-a-filetta,A Filetta,A Filetta,57WyiCMd1RIgCPmUCBrkf5,29.0,3888.0,26900.0
/artists/183471-a-fine-frenzy,A Fine Frenzy,A Fine Frenzy,5dTYaRzOn4rXGBLH052EeQ,47.0,251664.0,388400.0
/artists/183783-a-forest,A Forest,A Forest,4ayy8QlyWwfK8eOos9S8zW,4.0,1089.0,425.0
/artists/3468731-a-friend-in-london,A Friend In London,A Friend In London,0xPTh8DwDdxMz2wjw1fMag,23.0,3961.0,15900.0
/artists/2396413-a-giant-dog,A Giant Dog,A Giant Dog,0PL9vFj7i7uKg74WpLohnG,31.0,15423.0,31300.0
/artists/5951849-a-great-big-world,A Great Big World,A Great Big World,5xKp3UyavIBUsGy3DQdXeF,65.0,468894.0,5100000.0
/artists/328394-a-guy-called-gerald,A Guy Called Gerald,A Guy Called Gerald,1TV0WTE9ukywcLGMh4j4iU,22.0,17835.0,11700.0
/artists/28498-a-hawk-and-a-hacksaw,A Hawk and a Hacksaw,A Hawk And A Hacksaw,6ErV6lPlwldDFGzb26sKua,19.0,11012.0,4900.0
/artists/793439-a-jackin-phreak,A Jackin' Phreak,A Jackin' Phreak,0eN6qBrs1hWPChHl6Z76EV,0.0,33.0,28.0
/artists/3573501-a-joy-division-celebration,A Joy Division Celebration,,,,,
/artists/587186-a-la-fu,A La Fu,A La Fu,21BUCFfTbN8te3q7uRmMVM,0.0,21.0,6.0
/artists/3085541-a-lauras-mind,A Lauras Mind,,,,,
/artists/5071108-a-life-divided,A Life Divided,A Life Divided,4wHdIaTVUorMdBaQlaVI9C,37.0,8193.0,71500.0
/artists/10106293-a-lost-game,A Lost Game,A Lost Game,5i5I9PKAmyysfn6HCENRNW,1.0,112.0,144.0
/artists/2612331-a-made-up-sound,A Made Up Sound,A Made Up Sound,77bG3jpmWXOxpmZcVjPayy,8.0,5003.0,1700.0
/artists/6343854-a-night-in-texas,A Night in Texas,A Night In Texas,4Fsg1Qph71iuRg07o5rFAS,34.0,44883.0,32299.0
/artists/8815694-a-novel-of-anomaly,A Novel Of Anomaly,,,,,
/artists/3914241-a-pale-horse-named-death,A Pale Horse Named Death,A Pale Horse Named Death,6DX31A4wAIGzrnZXYYXUke,36.0,28169.0,93100.0
/artists/549892-a-perfect-circle,A Perfect Circle,A Perfect Circle,4DFhHyjvGYa9wxdHUjtDkc,64.0,1407917.0,2000000.0
/artists/4176626-a-phobic-smile,A Phobic Smile,,,,,
/artists/10068482-a-place-left-to-hide,A Place Left To Hide,A Place Left To Hide,3k6JSi3eDWSinRcs1asxKV,0.0,18.0,6.0
/artists/178407-a-place-to-bury-strangers,A Place To Bury Strangers,A Place To Bury Strangers,3kx1S2P2Qq3a9bG4DGsAjR,37.0,75086.0,72800.0
/artists/511165-a-plea-for-purging,A Plea For Purging,A Plea for Purging,2KMe9muhC1eg1kQq6veejU,25.0,21386.0,9000.0
/artists/5421113-a-river-crossing,A River Crossing,A River Crossing,2yt1bnqluVsYshhTLkqNTp,4.0,328.0,229.0
/artists/10072412-a-s-t-r-o,A S T R O,A S T R O,35iqidtNbi2CzifmDD4URB,36.0,2109.0,88600.0
/artists/404055-a-skylit-drive,A Skylit Drive,A Skylit Drive,2HSp2S2KwxKE7sASl6bMR9,47.0,241784.0,256399.0
/artists/10096924-a-small-district,A Small District,A Small District,6ScxwFqwngSLnsIpliMa8V,2.0,259.0,103.0
/artists/9526284-a-special-can-of-hetschha,A Special Can of Hetsch-Ha,,,,,
/artists/9955554-a-spectacular-night-of-queen,A Spectacular Night of Queen,,,,,
/artists/2323216-a-state-of-mind,A State of Mind,State of Mind,6Piel9jEbV4Qb18Yw1B2dI,42.0,36219.0,159300.0
/artists/2290498-a-storm-of-light,A Storm of Light,A Storm of Light,0YxSv3EC8so159M3doFdgB,9.0,7540.0,1200.0
/artists/2911376-a-thousand-leaves,A Thousand Leaves,A Thousand Leaves,6szMurv4NmDKi4ioFAkXKm,0.0,66.0,11.0
/artists/2010399-a-thousand-years-slavery,A Thousand Years Slavery !!...,A Thousand Years Slavery,1dVEqxRaJNpOSRO9TllpH9,3.0,704.0,164.0
/artists/511160-a-traitor-like-judas,A Traitor Like Judas,A Traitor Like Judas,0IDIvFeotuJSY1YcJl9kde,10.0,3975.0,1700.0
/artists/8662169-a-tribe-called-knarf,A Tribe Called Knarf,A Tribe Called Knarf,3S3fu1OydoWKYOgMcrgtnv,2.0,412.0,171.0
/artists/387469-a-whisper-in-the-noise,A Whisper in the Noise,A Whisper in the Noise,5XXX3DHCdNeta4tN5VzNZL,12.0,3882.0,2700.0
/artists/413226-a-wilhelm-scream,A Wilhelm Scream,A Wilhelm Scream,6v7mkDKyZ50l4Jiqwx2JLg,37.0,42121.0,46700.0
/artists/4561218-a-winged-victory-for-the-sullen,A Winged Victory for the Sullen,A Winged Victory for the Sullen,13CMfEeq8AC6ryGOPODqE1,44.0,56062.0,217900.0
/artists/8898344-a-fistful-of-twist,A fistful of twist,,,,,
/artists/5640154-asap-ant,A$AP Ant,A$AP Ant,56aFUCHNMf4qkhC1ZoLsKH,0.0,0.0,217900.0
/artists/9128069-asap-illz,A$AP ILLZ,A$aP Illz,3Sjv3c4FHD3AcUdn32ft2N,16.0,85.0,1300.0
/artists/5720759-asap-mob,A$AP Mob,A$AP Mob,7yO4IdJjCEPz7YgZMe25iS,63.0,1777562.0,2500000.0
/artists/5820104-asap-nast,A$AP Nast,A$AP NAST,1uLYUm2A6kpFYAECfAFoH1,54.0,28977.0,250400.0
/artists/4610868-asap-rocky,A$AP Rocky,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,83.0,9849521.0,17800000.0
/artists/388355-asys,A*S*Y*S,A*S*Y*S,4xfA60YoR4UbBxuOn9WXJq,46.0,19476.0,334700.0
/artists/582088-afro,A-F-R-O,A-F-R-O,1zxOrBQ8znO6qNSdVXNYJY,43.0,39691.0,50500.0
/artists/5990259-aspell,A-Spell,A.Spell,4zkmCFtAa1ETWHoZ2sNGvO,0.0,25.0,9.0
/artists/7061999-atain,A-TAIN,A-TIN,3pAd7M0gXarzekDNqZnJ9o,6.0,13.0,13.0
/artists/826583-atrain,A-TRAIN,A.TRAIN,7D0HzqgqyXHSl3Vp4EC1EL,11.0,208.0,173.0
/artists/111215-atrak,A-Trak,A-Trak,3TaUSUXn41GixL7zbvrIDt,63.0,117644.0,3800000.0
/artists/8721174-awa-il,A-WA ,A-WA,1EK3SHXyGFZsuj4vrOLhAX,40.0,44144.0,69900.0
/artists/3396466-azone,A-Zone,A-Zone,6AXqqHZiIeX75DusLLsXBW,14.0,96.0,3300.0
/artists/255142-alive,A-live,A-live,54UxnyWw7n4g60ilCe93My,0.0,2.0,3300.0
/artists/412262-awax,A-wax,A-wax,6gnO8RXZlIDnFe6l1dBdMu,0.0,0.0,3300.0
/artists/9867914-a-a-bondy,A. A.  Bondy,A.A. Bondy,4l8UbJGiXxbfyDJPvcVH23,36.0,41408.0,86900.0
/artists/7348359-a-francis,A. Francis,Ann Francis,4Zwhksq9Ay2lvgCYv4RHND,14.0,5.0,86900.0
/artists/4198331-a-rodriguez,A. Rodriguez,A. Rodriguez,23oXsN9AgPB7qi0fRypwn6,11.0,11.0,2800.0
/artists/6128959-a-spell,A. Spell,A.Spell,4zkmCFtAa1ETWHoZ2sNGvO,0.0,25.0,9.0
/artists/932379-ahuman,A.Human,A.Human,26G9KXKd2m4yspenYjsctk,2.0,181.0,173.0
/artists/9188604-aka-unknown,A.K.A. unknown,A.K.A. Unknown,1otdKpBdg1kNTzX3dvMJwd,0.0,63.0,11.0
/artists/1215174-andy,A.N.D.Y,A.N.D.Y.,5IFqcKvcmHMjQb9o11bUVk,11.0,632.0,2900.0
/artists/359298-ar-rahman,A.R. Rahman,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,75.0,14422024.0,10600000.0
/artists/8926824-ash-ch,A.S.H. ,A.S.H.,4Z3xwb1q5SP00baWu5A8Lt,3.0,0.0,10600000.0
/artists/2333502-askillz,A.Skillz,A.Skillz,46wLHy2VcNbNI83HfaUEkS,31.0,12424.0,36000.0
/artists/324638-awas,A.W.A.S,A.W.A,6J8FZOUaWFW8rEdCG3RDjZ,28.0,233.0,46300.0
/artists/134582-ay,A.Y,A.Y,5kgKNKPoIXXm9O8wbL7lYC,6.0,0.0,46300.0
/artists/3934966-ac-kupper,A.c. Kupper,A.C. Kupper,4x2mJGXziHiAkk59XKzjYk,15.0,27.0,46300.0
/artists/355167-adhd,A.d.h.d.,A.D.H.D.,5q6eWogYt4uXbiCExKHzZZ,6.0,357.0,302.0
/artists/3558436-ag-trio,A.g. Trio,A.G.A Trio,1KnwJI6eNKVB191aumNJbM,1.0,196.0,156.0
/artists/127561-aka,A.k.a.,a.k.a.,1vAi4HELYZ8iwMxqaRGMrg,2.0,4.0,336.0
/artists/5419023-as,A.s.,A.S.H,2ES9p7AUwZWCR0xfGsCKTC,14.0,915.0,4800.0
/artists/2354750-a1-bassline,A1 Bassline,A1 Bassline,5lUKklLXmv3ohY73xdBQh4,4.0,1317.0,629.0
/artists/772275-a7ie,A7ie,A7ie,5BaSFHWfDJtgV10Q4uhXx1,0.0,4.0,2.0
/artists/8789334-ab-syndrom,AB Syndrom,AB Syndrom,6L8qZVWC4sWuYRSDXMLpsc,27.0,4453.0,21900.0
/artists/124886-abba,ABBA,ABBA,0LcJLqbBmaGUft1e9Mm8HV,83.0,6484969.0,23000000.0
/artists/9613699-abba-jetzt,ABBA Jetzt!,,,,,
/artists/276130-acdc,AC/DC,AC/DC,711MCceyCBcFnzjGY4Q7Un,83.0,20674030.0,22600000.0
/artists/7704819-acidez-mexico,ACIDEZ ,Acidez,6WLR9DKDnuIRXUXtEBPl8D,28.0,15154.0,14700.0
/artists/6634094-acod,ACOD,ACOD,6UDDF4b9a4zFj0voyjD4E1,6.0,651.0,375.0
/artists/931310-adkey,AD:keY,AD:key,5q4xoCdoLnyKCGbcWqHMAG,12.0,2458.0,2000.0
/artists/6035949-adriatique,ADRIATIQUE,AdriatiqueBoys SA,1WR4E1TFQ3lEGinko83Isk,0.0,3.0,8.0
/artists/1122969-aeed,AEED,AEED,5UEiYoh1ArQ0kt3N0S92vm,0.0,151.0,40.0
/artists/122848-aera,AERA,AERA,42phOQLuXlIG05Bcd9YfAX,0.0,1.0,1.0
/artists/10101651-aera-tiret,AERA TIRET,AERA TIRET,5WVwAupVPHfTbICSpcYw6d,1.0,170.0,156.0
/artists/2100384-aesop,AESOP,El-P,57UnSUpae3SbRekxNa5Kgl,44.0,141539.0,161100.0
/artists/303621-afi,AFI,AFI,19I4tYiChJoxEO5EuviXpz,62.0,727771.0,2200000.0
/artists/278444-aids-wolf,AIDS Wolf,AIDS Wolf,7hrSfpo9kZdORm4y8ujxu2,5.0,3155.0,518.0
/artists/7875819-ain-and-kabel,AIN & KABEL,,,,,
/artists/10041164-aj-swizzy,AJ Swizzy,,,,,
/artists/8633189-aj-tracey,AJ Tracey,AJ Tracey,4Xi6LSfFqv26XgP9NKN26U,73.0,922865.0,5600000.0
/artists/3514131-ajimal,AJIMAL,AJIMAL,3j4ew45VN7knFiJvjqBobA,33.0,3245.0,71600.0
/artists/9474289-ak-patterson,AK Patterson,AK Patterson,6wfHKZpiShb3hhOCNrrFSt,6.0,775.0,591.0
/artists/2882336-akdk,AK/DK,AK/DK,79PeYxtpcL2On8gjJHy87z,13.0,2437.0,2600.0
/artists/10073460-akira-ch,AKIRA ,AKIRA,0dErkhdd4nhGJhX2Hwi2vM,30.0,4595.0,29800.0
/artists/6819699-akku-quintet,AKKU quintet,AKKU quintet,0l2KBuckzycuTwiR5cuNpf,0.0,227.0,18.0
/artists/920147-alani,ALA.NI,ALA.NI,3BCNtA8XR8vzu0uTMdMJrF,30.0,27456.0,41700.0
/artists/8893224-alaskalaska,ALASKALASKA,ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ,38.0,19705.0,93700.0
/artists/9087474-alazka,ALAZKA,Kassim Auale of ALAZKA,6gF9qqBSb10K1ihzyPP1jq,0.0,6.0,93700.0
/artists/8100928-alessio-bondi,ALESSIO BONDÌ,Alessio Bondì,7wxtjKgJEIEs7ty2lZiEdZ,27.0,5618.0,9600.0
/artists/7923933-alex-carroll,ALEX CARROLL,Alex Carroll,6TlxVuVR26uglL1pYp2oVS,9.0,462.0,1200.0
/artists/971203-alex-delia,ALEX D'ELIA,Alex D'Elia,19oktP7ZuqYMlxKXiPJy7H,6.0,365.0,929.0
/artists/9731484-alice-ch,ALICE  ,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,26.0,454.0,5200.0
/artists/7162279-all-day-i-dream,ALL DAY I DREAM,,,,,
/artists/9182749-alles-mit-stil,ALLES MIT STIL,Alles Mit Stil,3r0k2pEqGa0d5gTrhqWcoj,27.0,3482.0,16300.0
/artists/300132-alma,ALMA,ALMA,6c0mTNAxJxlp9HpKTUZwA8,61.0,207902.0,1800000.0
/artists/7228649-alpha-strategy,ALPHA STRATEGY,Alpha Strategy,0V2XiiWibCQBvWyLVS8i3P,0.0,45.0,25.0
/artists/8820679-alyzee,ALYZEE,AayZee,0VoaGocfqkxlEEdgYrkXOZ,23.0,91.0,7700.0
/artists/8637069-alyx-vance-bitch,AL¥X VANCE BITCH,,,,,
