,genre_id,genre_name,genre_name_edited,top_genre_id,top_genre_name,unique_top_genre,everynoise_id,everynoise_name,discogs_genre_name,discogs_style_name
5957,Q7362666,romanian rock,romanian rock,Q205049,world music,0.0,romanianrock,romanian rock,,
5958,Q7362666,romanian rock,romanian rock,Q11399,rock music,0.0,romanianrock,romanian rock,,
5959,Q6111428,romantic flow,romantic flow,Q205049,world music,0.0,,,,
5960,Q6111428,romantic flow,romantic flow,Q572717,music of jamaica,0.0,,,,
5961,Q207591,romantic music,romantic,Q1583807,art music,0.0,,,,romantic
5962,Q207591,romantic music,romantic,Q207591,romantic music,1.0,,,,romantic
5963,Q7362864,romany hip hop,romany hip hop,Q7362864,romany hip hop,1.0,,,,
5964,Q48996475,romanza,romanza,Q163775,medieval music,0.0,,,,
5965,Q7363273,romo,romo,Q7363273,romo,1.0,,,,
5966,Q1417272,rondeau,rondeau,Q1417272,rondeau,1.0,,,,
5967,Q7365548,rondellus,rondellus,Q7365548,rondellus,1.0,,,,
5968,Q1299260,roots reggae,roots reggae,Q572717,music of jamaica,0.0,rootsreggae,roots reggae,,roots reggae
5969,Q1929352,roots rock,roots rock,Q11399,rock music,0.0,rootsrock,roots rock,,
5970,Q3446440,rub-a-dub,rub a dub,Q572717,music of jamaica,0.0,,,,
5971,Q250090,ruba'i,ruba'i,Q250090,ruba'i,1.0,,,,
5972,Q21684437,rumba,rumba,Q1544863,music of cuba,0.0,,,,rumba
5973,Q21684437,rumba,rumba,Q205049,world music,0.0,,,,rumba
5974,Q6113614,rumba vallecana,rumba vallecana,Q6113614,rumba vallecana,1.0,,,,
5975,Q4400125,runo song,runo song,Q43343,folk music,0.0,,,,rune singing
5976,Q4400125,runo song,runo song,Q205049,world music,0.0,,,,rune singing
5977,Q12149338,rusalka songs,rusalka songs,Q205049,world music,0.0,,,,
5978,Q12149338,rusalka songs,rusalka songs,Q943929,traditional folk song,0.0,,,,
5979,Q12149338,rusalka songs,rusalka songs,Q43343,folk music,0.0,,,,
5980,Q55641646,russ music,russ,Q55641646,russ music,1.0,,,,
5981,Q967167,russendisko,russendisko,Q967167,russendisko,1.0,,,,
5982,Q88346879,russian academic music,russian academic,Q1583807,art music,0.0,,,,
5983,Q88346879,russian academic music,russian academic,Q205049,world music,0.0,,,,
5984,Q94574942,russian ballad,russian ballad,Q94574942,russian ballad,1.0,,,,
5985,Q94574942,russian ballad,russian ballad,Q205049,world music,0.0,,,,
5986,Q28666961,russian chamber song,russian chamber song,Q94499224,russian song,0.0,,,,
5987,Q28666961,russian chamber song,russian chamber song,Q205049,world music,0.0,,,,
5988,Q1891685,russian chanson,russian chanson,Q1891685,russian chanson,0.0,russianchanson,russian chanson,,
5989,Q3328622,russian classical music,russian classical,Q1583807,art music,0.0,,,,
5990,Q107539904,russian estrada,russian estrada,Q2472420,estrada,0.0,,,,
5991,Q3785732,russian hip hop,russian hip hop,Q11401,hip hop music,0.0,russianhiphop,russian hip hop,,
5992,Q3785732,russian hip hop,russian hip hop,Q205049,world music,0.0,russianhiphop,russian hip hop,,
5993,Q107539809,russian indie music,russian indie,Q42201,independent music,0.0,russianindie,russian indie,,
5994,Q107539809,russian indie music,russian indie,Q205049,world music,0.0,russianindie,russian indie,,
5995,Q7382074,russian liturgical music,russian liturgical,Q26897135,functional music,0.0,,,,
5996,Q88340836,russian music,russian,Q205049,world music,0.0,,,,
5997,Q2522999,russian opera,russian opera,Q1344,opera,0.0,,,,
5998,Q2522999,russian opera,russian opera,Q26897135,functional music,0.0,,,,
5999,Q2522999,russian opera,russian opera,Q1583807,art music,0.0,,,,
6000,Q378495,russian pop,russian pop,Q205049,world music,0.0,russianpop,russian pop,,
6001,Q378495,russian pop,russian pop,Q37073,pop music,0.0,russianpop,russian pop,,
6002,Q4400803,russian post-chanson,russian post chanson,Q1891685,russian chanson,0.0,,,,
6003,Q88347179,russian religious music,russian religious,Q26897135,functional music,0.0,,,,
6004,Q2624785,russian rock,russian rock,Q11399,rock music,0.0,russianrock,russian rock,,
6005,Q2624785,russian rock,russian rock,Q205049,world music,0.0,russianrock,russian rock,,
6006,Q4400837,russian romance,russian romance,Q205049,world music,0.0,russianromance,russian romance,,
6007,Q4400837,russian romance,russian romance,Q1519864,sung poetry,0.0,russianromance,russian romance,,
6008,Q4400837,russian romance,russian romance,Q286080,acoustic music,0.0,russianromance,russian romance,,
6009,Q4400837,russian romance,russian romance,Q685884,vocal music,0.0,russianromance,russian romance,,
6010,Q94499224,russian song,russian song,Q205049,world music,0.0,,,,
6011,Q94499224,russian song,russian song,Q94499224,russian song,0.0,,,,
6012,Q4400498,russian traditional music,russian traditional,Q43343,folk music,0.0,russianfolk,russian folk,,
6013,Q4400498,russian traditional music,russian traditional,Q205049,world music,0.0,russianfolk,russian folk,,
6014,Q4400497,russian traditional song,russian traditional song,Q94499224,russian song,0.0,,,,
6015,Q4400497,russian traditional song,russian traditional song,Q43343,folk music,0.0,,,,
6016,Q4400497,russian traditional song,russian traditional song,Q205049,world music,0.0,,,,
6017,Q4400497,russian traditional song,russian traditional song,Q943929,traditional folk song,0.0,,,,
6018,Q4145692,russian urban romance,russian urban romance,Q685884,vocal music,0.0,,,,
6019,Q4145692,russian urban romance,russian urban romance,Q286080,acoustic music,0.0,,,,
6020,Q4145692,russian urban romance,russian urban romance,Q205049,world music,0.0,,,,
6021,Q4145692,russian urban romance,russian urban romance,Q1519864,sung poetry,0.0,,,,
6022,Q4130112,ryndzivky,ryndzivky,Q943929,traditional folk song,0.0,,,,
6023,Q4130112,ryndzivky,ryndzivky,Q4130112,ryndzivky,1.0,,,,
6024,Q4130112,ryndzivky,ryndzivky,Q205049,world music,0.0,,,,
6025,Q4130112,ryndzivky,ryndzivky,Q43343,folk music,0.0,,,,
6026,Q17053898,ryukyuan music,ryukyuan,Q17053898,ryukyuan music,0.0,,,,
6027,Q17053898,ryukyuan music,ryukyuan,Q205049,world music,0.0,,,,
6028,Q845414,ryūka,ryūka,Q17053898,ryukyuan music,0.0,,,,
6029,Q845414,ryūka,ryūka,Q845414,ryūka,1.0,,,,
6030,Q845414,ryūka,ryūka,Q205049,world music,0.0,,,,
6031,Q7385628,ryūkōka,ryūkōka,Q205049,world music,0.0,ryukoka,ryukoka,,ryūkōka
6032,Q12334212,røvballe,røvballe,Q12334212,røvballe,1.0,,,,
6033,Q3867028,rōkyoku,rōkyoku,Q205049,world music,0.0,,,,
6034,Q3867028,rōkyoku,rōkyoku,Q43343,folk music,0.0,,,,
6035,Q3867028,rōkyoku,rōkyoku,Q685884,vocal music,0.0,,,,
6036,Q98076452,sabadell sound,sabadell sound,Q316930,dance music,0.0,,,,
6037,Q98076452,sabadell sound,sabadell sound,Q9778,electronic music,0.0,,,,
6038,Q28017865,sabanera music,sabanera,Q28017865,sabanera music,1.0,,,,
6039,Q1314422,sacred concerto,sacred concerto,Q1314422,sacred concerto,1.0,,,,
6040,Q64152500,sacred folk song,sacred folk song,Q64152500,sacred folk song,1.0,,,,
6041,Q64152500,sacred folk song,sacred folk song,Q4797274,art song,0.0,,,,
6042,Q64152500,sacred folk song,sacred folk song,Q685884,vocal music,0.0,,,,
6043,Q64152500,sacred folk song,sacred folk song,Q1583807,art music,0.0,,,,
6044,Q7397088,sacred harp,sacred harp,Q685884,vocal music,0.0,,,,
6045,Q7397088,sacred harp,sacred harp,Q205049,world music,0.0,,,,
6046,Q7397088,sacred harp,sacred harp,Q26897135,functional music,0.0,,,,
6047,Q96404775,sacred jazz,sacred jazz,Q8341,jazz,0.0,,,,
6048,Q96404775,sacred jazz,sacred jazz,Q26897135,functional music,0.0,,,,
6049,Q7397320,sacred steel,sacred steel,Q205049,world music,0.0,sacredsteel,sacred steel,,
6050,Q7397320,sacred steel,sacred steel,Q26897135,functional music,0.0,sacredsteel,sacred steel,,
6051,Q9332634,sacro polo,sacro polo,Q9332634,sacro polo,1.0,,,,
6052,Q2210998,sacropop,sacropop,Q2210998,sacropop,1.0,,,,
6053,Q7397641,sadcore,sadcore,Q1695023,alternative,0.0,,,,
6054,Q7397641,sadcore,sadcore,Q11399,rock music,0.0,,,,
6055,Q17037735,sadra,sadra,Q17037735,sadra,1.0,,,,
6056,Q958982,saeta,saeta,Q205049,world music,0.0,,,,
6057,Q958982,saeta,saeta,Q26897135,functional music,0.0,,,,
6058,Q958982,saeta,saeta,Q2338544,cante jondo,0.0,,,,
6059,Q958982,saeta,saeta,Q43343,folk music,0.0,,,,
6060,Q107003152,sahrawi music,sahrawi,Q205049,world music,0.0,,,,
6061,Q1428885,saibara,saibara,Q1428885,saibara,1.0,,,,
6062,Q10669480,sailor song,sailor song,Q10669480,sailor song,0.0,,,,
6063,Q10669480,sailor song,sailor song,Q3482281,vise,0.0,,,,
6064,Q10669480,sailor song,sailor song,Q43343,folk music,0.0,,,,
6065,Q10669480,sailor song,sailor song,Q205049,world music,0.0,,,,
6066,Q2797513,sainaimu,sainaimu,Q2797513,sainaimu,1.0,,,,
6067,Q7402234,saint thomas christian music,saint thomas christian,Q26897135,functional music,0.0,,,,
6068,Q65165373,sajuriana,sajuriana,Q65165373,sajuriana,1.0,,,,
6069,Q7402829,sakara music,sakara,Q7402829,sakara music,1.0,,,,
6070,Q3032090,salegy,salegy,Q3032090,salegy,1.0,,,,salegy
6071,Q6117417,saloma,saloma,Q6117417,saloma,1.0,,,,
6072,Q2369761,salon music,salon,Q2369761,salon music,1.0,salonmusic,salon music,,
6073,Q208239,salsa,salsa,Q316930,dance music,0.0,salsa,salsa,,salsa
6074,Q208239,salsa,salsa,Q205049,world music,0.0,salsa,salsa,,salsa
6075,Q20016116,salsa choke,salsa choke,Q205049,world music,0.0,salsachoke,salsa choke,,
6076,Q20016116,salsa choke,salsa choke,Q20016116,salsa choke,1.0,salsachoke,salsa choke,,
6077,Q20016116,salsa choke,salsa choke,Q316930,dance music,0.0,salsachoke,salsa choke,,
6078,Q7405759,salsa dura,salsa dura,Q205049,world music,0.0,,,,
6079,Q7405759,salsa dura,salsa dura,Q316930,dance music,0.0,,,,
6080,Q7405765,salsa romántica,salsa romántica,Q205049,world music,0.0,,,,
6081,Q7405765,salsa romántica,salsa romántica,Q316930,dance music,0.0,,,,
6082,Q3470213,salsaton,salsaton,Q3470213,salsaton,1.0,,,,
6083,Q7406498,salvadoran hip hop,salvadoran hip hop,Q11401,hip hop music,0.0,,,,
6084,Q7406498,salvadoran hip hop,salvadoran hip hop,Q205049,world music,0.0,,,,
6085,Q3470607,sama'i,sama'i,Q3470607,sama'i,1.0,,,,
6086,Q11403,samba,samba,Q205049,world music,0.0,samba,samba,,samba
6087,Q97180498,samba afro,samba afro,Q205049,world music,0.0,,,,
6088,Q10367246,samba de breque,samba de breque,Q205049,world music,0.0,,,,
6089,Q9300201,samba de roda,samba de roda,Q9300201,samba de roda,1.0,sambaderoda,samba de roda,,
6090,Q9300201,samba de roda,samba de roda,Q205049,world music,0.0,sambaderoda,samba de roda,,
6091,Q9300201,samba de roda,samba de roda,Q43343,folk music,0.0,sambaderoda,samba de roda,,
6092,Q10367249,samba de terreiro,samba de terreiro,Q205049,world music,0.0,,,,
6093,Q30931016,samba duro,samba duro,Q205049,world music,0.0,,,,
6094,Q51882621,samba junino,samba junino,Q107033384,holiday music,0.0,,,,
6095,Q51882621,samba junino,samba junino,Q205049,world music,0.0,,,,
6096,Q51882621,samba junino,samba junino,Q316930,dance music,0.0,,,,
6097,Q455686,samba reggae,samba reggae,Q205049,world music,0.0,sambareggae,samba reggae,,
6098,Q108556056,samba soul,samba soul,Q131272,soul music,0.0,braziliansoul,brazilian soul,,
6099,Q108556056,samba soul,samba soul,Q205049,world music,0.0,braziliansoul,brazilian soul,,
6100,Q108556056,samba soul,samba soul,Q45981,rhythm and blues,0.0,braziliansoul,brazilian soul,,
6101,Q10367216,samba-batido,samba batido,Q205049,world music,0.0,,,,
6102,Q4215151,samba-canção,samba canção,Q205049,world music,0.0,,,,samba-canção
6103,Q10367217,samba-choro,samba choro,Q10367217,samba-choro,1.0,,,,
6104,Q10367218,samba-chulado,samba chulado,Q205049,world music,0.0,,,,
6105,Q10367219,samba-corrido,samba corrido,Q205049,world music,0.0,,,,
6106,Q3470692,samba-enredo,samba enredo,Q205049,world music,0.0,sambaenredo,samba-enredo,,
6107,Q10367220,samba-exaltação,samba exaltação,Q205049,world music,0.0,,,,
6108,Q10367221,samba-funk,samba funk,Q205049,world music,0.0,,,,
6109,Q10367221,samba-funk,samba funk,Q164444,funk,0.0,,,,
6110,Q10367221,samba-funk,samba funk,Q45981,rhythm and blues,0.0,,,,
6111,Q13634037,samba-jazz,samba jazz,Q205049,world music,0.0,sambajazz,samba-jazz,,
6112,Q13634037,samba-jazz,samba jazz,Q8341,jazz,0.0,sambajazz,samba-jazz,,
6113,Q13634037,samba-jazz,samba jazz,Q486263,bossa nova,0.0,sambajazz,samba-jazz,,
6114,Q10367223,samba-maxixe,samba maxixe,Q205049,world music,0.0,,,,
6115,Q10367224,samba-raiado,samba raiado,Q205049,world music,0.0,,,,
6116,Q834959,samba-rock,samba rock,Q205049,world music,0.0,sambarock,samba-rock,,
6117,Q10367226,samba-sincopado,samba sincopado,Q205049,world music,0.0,,,,
6118,Q10367259,sambalanço,sambalanço,Q205049,world music,0.0,,,,
6119,Q3179786,sambass,sambass,Q9778,electronic music,0.0,sambass,sambass,,
6120,Q3179786,sambass,sambass,Q316930,dance music,0.0,sambass,sambass,,
6121,Q7409412,sami music,sami,Q7409412,sami music,0.0,sami,sami,,sámi music
6122,Q7409412,sami music,sami,Q205049,world music,0.0,sami,sami,,sámi music
6123,Q106561117,samoyedic folk music,samoyedic folk,Q43343,folk music,0.0,,,,
6124,Q106561117,samoyedic folk music,samoyedic folk,Q205049,world music,0.0,,,,
6125,Q7410145,sampledelia,sampledelia,Q7410145,sampledelia,1.0,,,,
6126,Q7410295,samri,samri,Q7410295,samri,1.0,,,,
6127,Q706468,samul nori,samul nori,Q43343,folk music,0.0,,,,
6128,Q706468,samul nori,samul nori,Q205049,world music,0.0,,,,
6129,Q1778129,san francisco sound,san francisco sound,Q1778129,san francisco sound,1.0,,,,
6130,Q86726390,san'a,san'a,Q86726390,san'a,1.0,,,,
6131,Q7417910,sangeet natak,sangeet natak,Q7417910,sangeet natak,1.0,,,,
6132,Q710917,sanjo,sanjo,Q205049,world music,0.0,,,,
6133,Q710917,sanjo,sanjo,Q43343,folk music,0.0,,,,
6134,Q6120148,sanjuanito,sanjuanito,Q6120148,sanjuanito,1.0,,,,
6135,Q3948462,sankyoku,sankyoku,Q205049,world music,0.0,,,,
6136,Q7420501,santo daime hymns,santo daime hymns,Q7420501,santo daime hymns,1.0,,,,
6137,Q7420501,santo daime hymns,santo daime hymns,Q26897135,functional music,0.0,,,,
6138,Q17088735,santé engagé,santé engagé,Q17088735,santé engagé,1.0,,,,
6139,Q208593,sarabande,sarabande,Q208593,sarabande,1.0,,,,
6140,Q1413570,sardana,sardana,Q43343,folk music,0.0,,,,
6141,Q1413570,sardana,sardana,Q205049,world music,0.0,,,,
6142,Q1413570,sardana,sardana,Q1413570,sardana,0.0,,,,
6143,Q11947763,sardana obligada,sardana obligada,Q205049,world music,0.0,,,,
6144,Q11947763,sardana obligada,sardana obligada,Q1413570,sardana,0.0,,,,
6145,Q11947763,sardana obligada,sardana obligada,Q43343,folk music,0.0,,,,
6146,Q20106916,sardana revessa,sardana revessa,Q1413570,sardana,0.0,,,,
6147,Q20106916,sardana revessa,sardana revessa,Q43343,folk music,0.0,,,,
6148,Q20106916,sardana revessa,sardana revessa,Q205049,world music,0.0,,,,
6149,Q13059993,sari gan,sari gan,Q13059993,sari gan,1.0,,,,
6150,Q7424751,sarva,sarva,Q7424751,sarva,1.0,,,,
6151,Q106594784,sasscore,sasscore,Q106594784,sasscore,1.0,sasscore,sasscore,,
6152,Q7426239,satirical hip hop,satirical hip hop,Q7426239,satirical hip hop,1.0,,,,
6153,Q104842028,satirical music,satirical,Q5151495,comedy music,0.0,,,,
6154,Q2260479,savoy opera,savoy opera,Q1583807,art music,0.0,,,,
6155,Q2260479,savoy opera,savoy opera,Q1344,opera,0.0,,,,
6156,Q2260479,savoy opera,savoy opera,Q26897135,functional music,0.0,,,,
6157,Q2260479,savoy opera,savoy opera,Q13220650,comic opera,0.0,,,,
6158,Q16965849,sawani,sawani,Q16965849,sawani,1.0,,,,
6159,Q2516031,sawt,sawt,Q205049,world music,0.0,,,,
6160,Q389671,saya,saya,Q389671,saya,1.0,,,,
6161,Q63197384,saya afroboliviana,saya afroboliviana,Q43343,folk music,0.0,,,,
6162,Q63197384,saya afroboliviana,saya afroboliviana,Q205049,world music,0.0,,,,
6163,Q12811727,saz semai,saz semai,Q12811727,saz semai,1.0,,,,
6164,Q19708925,scandinavian death metal,scandinavian death metal,Q205049,world music,0.0,,,,
6165,Q19708925,scandinavian death metal,scandinavian death metal,Q11399,rock music,0.0,,,,
6166,Q11402284,scandinavian metal,scandinavian metal,Q11402284,scandinavian metal,1.0,,,,
6167,Q1738175,schaffel,schaffel,Q316930,dance music,0.0,,,,
6168,Q1738175,schaffel,schaffel,Q9778,electronic music,0.0,,,,
6169,Q959583,schlager music,schlager,Q37073,pop music,0.0,schlager,schlager,,schlager
6170,Q959583,schlager music,schlager,Q959583,schlager music,0.0,schlager,schlager,,schlager
6171,Q329385,schottische,schottische,Q329385,schottische,0.0,,,,
6172,Q700440,schrammelmusik,schrammelmusik,Q700440,schrammelmusik,1.0,schrammelmusik,schrammelmusik,,
6173,Q307054,schranz,schranz,Q316930,dance music,0.0,schranz,schranz,,schranz
6174,Q307054,schranz,schranz,Q9778,electronic music,0.0,schranz,schranz,,schranz
6175,Q254866,schuhplattler,schuhplattler,Q254866,schuhplattler,1.0,,,,
6176,Q107021951,score,score,Q26897135,functional music,0.0,,,,score
6177,Q17018487,scottish folk music,scottish folk,Q43343,folk music,0.0,scottishfolk,scottish folk,,
6178,Q17018487,scottish folk music,scottish folk,Q205049,world music,0.0,scottishfolk,scottish folk,,
6179,Q3094259,scottish gaelic punk,scottish gaelic punk,Q3094259,scottish gaelic punk,1.0,,,,
6180,Q7438078,scottish hip-hop,scottish hip hop,Q7438078,scottish hip-hop,1.0,scottishhiphop,scottish hip hop,,
6181,Q106522190,scouse house,scouse house,Q316930,dance music,0.0,bouncyhouse,bouncy house,,donk
6182,Q106522190,scouse house,scouse house,Q9778,electronic music,0.0,bouncyhouse,bouncy house,,donk
6183,Q7438911,screamer,screamer,Q211025,march,0.0,,,,
6184,Q11363,screamo,screamo,Q11363,screamo,0.0,screamo,screamo,,
6185,Q11363,screamo,screamo,Q11399,rock music,0.0,screamo,screamo,,
6186,Q11363,screamo,screamo,Q10926,emo,0.0,screamo,screamo,,
6187,Q11363,screamo,screamo,Q1640319,experimental music,0.0,screamo,screamo,,
6188,Q9334632,screamo rap,screamo rap,Q6010,rap,0.0,,,,
6189,Q9334632,screamo rap,screamo rap,Q11399,rock music,0.0,,,,
6190,Q9334632,screamo rap,screamo rap,Q10926,emo,0.0,,,,
6191,Q9334632,screamo rap,screamo rap,Q1640319,experimental music,0.0,,,,
6192,Q9334632,screamo rap,screamo rap,Q11401,hip hop music,0.0,,,,
6193,Q9334632,screamo rap,screamo rap,Q205049,world music,0.0,,,,
6194,Q9334632,screamo rap,screamo rap,Q11363,screamo,0.0,,,,
6195,Q7439349,scrumpy and western,scrumpy and western,Q7439349,scrumpy and western,1.0,,,,
6196,Q1195253,sea shanty,sea shanty,Q3482281,vise,0.0,shanty,shanty,,sea shanties
6197,Q1195253,sea shanty,sea shanty,Q205049,world music,0.0,shanty,shanty,,sea shanties
6198,Q1195253,sea shanty,sea shanty,Q10669480,sailor song,0.0,shanty,shanty,,sea shanties
6199,Q1195253,sea shanty,sea shanty,Q43343,folk music,0.0,shanty,shanty,,sea shanties
6200,Q771291,sean-nós song,sean nós song,Q205049,world music,0.0,,,,
6201,Q771291,sean-nós song,sean nós song,Q685884,vocal music,0.0,,,,
6202,Q771291,sean-nós song,sean nós song,Q43343,folk music,0.0,,,,
6203,Q3476798,seapunk,seapunk,Q3476798,seapunk,1.0,,,,
6204,Q1352148,seconda pratica,seconda pratica,Q1352148,seconda pratica,1.0,,,,
6205,Q48727903,secular hymn,secular hymn,Q484692,hymn,0.0,,,,
6206,Q48727903,secular hymn,secular hymn,Q2707298,secular music,0.0,,,,
6207,Q48727903,secular hymn,secular hymn,Q26897135,functional music,0.0,,,,
6208,Q7444764,secular jewish music,secular jewish,Q205049,world music,0.0,,,,
6209,Q2707298,secular music,secular,Q2707298,secular music,0.0,,,,
6210,Q1781796,sega music,sega,Q1781796,sega music,1.0,sega,sega,,séga
6211,Q3477737,seggae,seggae,Q3477737,seggae,1.0,,,,
6212,Q7446911,seis,seis,Q7446911,seis,1.0,,,,
6213,Q106527826,sekete,sekete,Q106527826,sekete,1.0,,,,
6214,Q1470503,semba,semba,Q43343,folk music,0.0,semba,semba,,
6215,Q1470503,semba,semba,Q205049,world music,0.0,semba,semba,,
6216,Q30331677,semi-classical,semi classical,Q1583807,art music,0.0,,,,
6217,Q108151076,semi-trot,semi trot,Q37073,pop music,0.0,,,,
6218,Q108151076,semi-trot,semi trot,Q205049,world music,0.0,,,,
6219,Q17045843,seminole music,seminole,Q17045843,seminole music,1.0,,,,
6220,Q7450478,senegalese hip hop,senegalese hip hop,Q11401,hip hop music,0.0,,,,
6221,Q7450478,senegalese hip hop,senegalese hip hop,Q205049,world music,0.0,,,,
6222,Q16696914,senliau,senliau,Q16696914,senliau,1.0,,,,
6223,Q1077388,sentimental ballad,sentimental ballad,Q1077388,sentimental ballad,1.0,,,,
6224,Q12614061,seonsori,seonsori,Q205049,world music,0.0,,,,
6225,Q12614061,seonsori,seonsori,Q43343,folk music,0.0,,,,
6226,Q2271589,sephardic music,sephardic,Q43343,folk music,0.0,,,,sephardic
6227,Q2271589,sephardic music,sephardic,Q205049,world music,0.0,,,,sephardic
6228,Q106423092,sequencer and tracker music,sequencer and tracker,Q26897135,functional music,0.0,,,,
6229,Q106423092,sequencer and tracker music,sequencer and tracker,Q9778,electronic music,0.0,,,,
6230,Q25047660,serbian folk music,serbian folk,Q43343,folk music,0.0,serbianfolk,serbian folk,,
6231,Q25047660,serbian folk music,serbian folk,Q205049,world music,0.0,serbianfolk,serbian folk,,
6232,Q3135801,serbian hip hop,serbian hip hop,Q205049,world music,0.0,serbianhiphop,serbian hip hop,,
6233,Q3135801,serbian hip hop,serbian hip hop,Q11401,hip hop music,0.0,serbianhiphop,serbian hip hop,,
6234,Q23808076,serbian pop,serbian pop,Q37073,pop music,0.0,,,,
6235,Q23808076,serbian pop,serbian pop,Q205049,world music,0.0,,,,
6236,Q7452955,serbian rock,serbian rock,Q205049,world music,0.0,,,,
6237,Q7452955,serbian rock,serbian rock,Q11399,rock music,0.0,,,,
6238,Q14541561,serbian traditional folk music,serbian traditional folk,Q14541561,serbian traditional folk music,1.0,,,,
6239,Q215911,serenade,serenade,Q215911,serenade,0.0,,,,
6240,Q18071186,serenata,serenata,Q1583807,art music,0.0,,,,
6241,Q18071186,serenata,serenata,Q26897135,functional music,0.0,,,,
6242,Q18071186,serenata,serenata,Q1344,opera,0.0,,,,
6243,Q10370216,seresta,seresta,Q10370216,seresta,1.0,,,,seresta
6244,Q507246,serialism,serialism,Q507246,serialism,0.0,serialism,serialism,,serial
6245,Q507246,serialism,serialism,Q1583807,art music,0.0,serialism,serialism,,serial
6246,Q98842769,serrieño,serrieño,Q43343,folk music,0.0,,,,
6247,Q98842769,serrieño,serrieño,Q205049,world music,0.0,,,,
6248,Q1958273,sertanejo,sertanejo,Q205049,world music,0.0,sertanejo,sertanejo,,
6249,Q106594814,sertanejo de raiz,sertanejo de raiz,Q205049,world music,0.0,,,,
6250,Q106594814,sertanejo de raiz,sertanejo de raiz,Q43343,folk music,0.0,,,,
6251,Q106594830,sertanejo romântico,sertanejo romântico,Q205049,world music,0.0,,,,
6252,Q10370558,sertanejo universitário,sertanejo universitário,Q205049,world music,0.0,sertanejouniversitario,sertanejo universitario,,
6253,Q7456197,sesube,sesube,Q7456197,sesube,1.0,,,,
6254,Q105337573,set-dansi,set dansi,Q105337573,set-dansi,1.0,,,,
6255,Q3228974,setu leelo,setu leelo,Q43343,folk music,0.0,,,,
6256,Q3228974,setu leelo,setu leelo,Q106593854,polyphonic singing,0.0,,,,
6257,Q3228974,setu leelo,setu leelo,Q685884,vocal music,0.0,,,,
6258,Q3228974,setu leelo,setu leelo,Q205049,world music,0.0,,,,
6259,Q674684,sevdalinka,sevdalinka,Q43343,folk music,0.0,sevdah,sevdah,,
6260,Q674684,sevdalinka,sevdalinka,Q205049,world music,0.0,sevdah,sevdah,,
6261,Q56872586,seú,seú,Q56872586,seú,1.0,,,,
6262,Q16323732,shaabi,shaabi,Q205049,world music,0.0,shaabi,shaabi,,
6263,Q106559862,shadow rap,shadow rap,Q11401,hip hop music,0.0,,,,
6264,Q106559862,shadow rap,shadow rap,Q205049,world music,0.0,,,,
6265,Q3868631,shamanic music,shamanic,Q26897135,functional music,0.0,shamanic,shamanic,,
6266,Q55641735,shamstep,shamstep,Q316930,dance music,0.0,,,,
6267,Q55641735,shamstep,shamstep,Q9778,electronic music,0.0,,,,
6268,Q7487815,shan'ge,shan'ge,Q205049,world music,0.0,,,,
6269,Q7487815,shan'ge,shan'ge,Q943929,traditional folk song,0.0,,,,
6270,Q7487815,shan'ge,shan'ge,Q43343,folk music,0.0,,,,
6271,Q17146868,shangaan electro,shangaan electro,Q17146868,shangaan electro,1.0,,,,
6272,Q17146868,shangaan electro,shangaan electro,Q9778,electronic music,0.0,,,,
6273,Q17146868,shangaan electro,shangaan electro,Q316930,dance music,0.0,,,,
6274,Q7489094,shanto,shanto,Q7489094,shanto,1.0,,,,
6275,Q6126881,shaqapas,shaqapas,Q6126881,shaqapas,1.0,,,,
6276,Q3091180,shashmaqam,shashmaqam,Q3091180,shashmaqam,1.0,,,,
6277,Q3091180,shashmaqam,shashmaqam,Q1583807,art music,0.0,,,,
6278,Q3091180,shashmaqam,shashmaqam,Q205049,world music,0.0,,,,
6279,Q4528554,shchedrivky,shchedrivky,Q4528554,shchedrivky,1.0,,,,
6280,Q4528554,shchedrivky,shchedrivky,Q943929,traditional folk song,0.0,,,,
6281,Q4528554,shchedrivky,shchedrivky,Q205049,world music,0.0,,,,
6282,Q4528554,shchedrivky,shchedrivky,Q43343,folk music,0.0,,,,
6283,Q13928684,shengong opera,shengong opera,Q205049,world music,0.0,,,,
6284,Q13928684,shengong opera,shengong opera,Q26897135,functional music,0.0,,,,
6285,Q13928684,shengong opera,shengong opera,Q1583807,art music,0.0,,,,
6286,Q1207347,shibuya-kei,shibuya kei,Q8341,jazz,0.0,shibuyakei,shibuya-kei,,
6287,Q1207347,shibuya-kei,shibuya kei,Q37073,pop music,0.0,shibuyakei,shibuya-kei,,
6288,Q1207347,shibuya-kei,shibuya kei,Q205049,world music,0.0,shibuyakei,shibuya-kei,,
6289,Q7496127,shidaiqu,shidaiqu,Q205049,world music,0.0,,,,
6290,Q2278881,shimauta,shimauta,Q205049,world music,0.0,,,,
6291,Q2278881,shimauta,shimauta,Q17053898,ryukyuan music,0.0,,,,
6292,Q11560687,shingaku,shingaku,Q11560687,shingaku,1.0,,,,
6293,Q7497655,shinkyoku,shinkyoku,Q205049,world music,0.0,,,,
6294,Q3328761,shinto music,shinto,Q26897135,functional music,0.0,,,,
6295,Q2045695,shock rock,shock rock,Q11399,rock music,0.0,,,,
6296,Q272167,shoegaze,shoegaze,Q1695023,alternative,0.0,shoegaze,shoegaze,,shoegaze
6297,Q272167,shoegaze,shoegaze,Q11399,rock music,0.0,shoegaze,shoegaze,,shoegaze
